champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,synergy_sup_1_name,synergy_sup_1_winrate,synergy_sup_1_games,synergy_sup_1_lane_quality,synergy_sup_2_name,synergy_sup_2_winrate,synergy_sup_2_games,synergy_sup_2_lane_quality,synergy_sup_3_name,synergy_sup_3_winrate,synergy_sup_3_games,synergy_sup_3_lane_quality,synergy_sup_4_name,synergy_sup_4_winrate,synergy_sup_4_games,synergy_sup_4_lane_quality,synergy_sup_5_name,synergy_sup_5_winrate,synergy_sup_5_games,synergy_sup_5_lane_quality,synergy_sup_6_name,synergy_sup_6_winrate,synergy_sup_6_games,synergy_sup_6_lane_quality,synergy_sup_7_name,synergy_sup_7_winrate,synergy_sup_7_games,synergy_sup_7_lane_quality,synergy_sup_8_name,synergy_sup_8_winrate,synergy_sup_8_games,synergy_sup_8_lane_quality,synergy_sup_9_name,synergy_sup_9_winrate,synergy_sup_9_games,synergy_sup_9_lane_quality,synergy_sup_10_name,synergy_sup_10_winrate,synergy_sup_10_games,synergy_sup_10_lane_quality,synergy_sup_11_name,synergy_sup_11_winrate,synergy_sup_11_games,synergy_sup_11_lane_quality,synergy_sup_12_name,synergy_sup_12_winrate,synergy_sup_12_games,synergy_sup_12_lane_quality,synergy_sup_13_name,synergy_sup_13_winrate,synergy_sup_13_games,synergy_sup_13_lane_quality,synergy_sup_14_name,synergy_sup_14_winrate,synergy_sup_14_games,synergy_sup_14_lane_quality,synergy_sup_15_name,synergy_sup_15_winrate,synergy_sup_15_games,synergy_sup_15_lane_quality,synergy_sup_16_name,synergy_sup_16_winrate,synergy_sup_16_games,synergy_sup_16_lane_quality,synergy_sup_17_name,synergy_sup_17_winrate,synergy_sup_17_games,synergy_sup_17_lane_quality,synergy_sup_18_name,synergy_sup_18_winrate,synergy_sup_18_games,synergy_sup_18_lane_quality,synergy_sup_19_name,synergy_sup_19_winrate,synergy_sup_19_games,synergy_sup_19_lane_quality,synergy_sup_20_name,synergy_sup_20_winrate,synergy_sup_20_games,synergy_sup_20_lane_quality,synergy_sup_21_name,synergy_sup_21_winrate,synergy_sup_21_games,synergy_sup_21_lane_quality,synergy_sup_22_name,synergy_sup_22_winrate,synergy_sup_22_games,synergy_sup_22_lane_quality,synergy_sup_23_name,synergy_sup_23_winrate,synergy_sup_23_games,synergy_sup_23_lane_quality,synergy_sup_24_name,synergy_sup_24_winrate,synergy_sup_24_games,synergy_sup_24_lane_quality,synergy_sup_25_name,synergy_sup_25_winrate,synergy_sup_25_games,synergy_sup_25_lane_quality,synergy_sup_26_name,synergy_sup_26_winrate,synergy_sup_26_games,synergy_sup_26_lane_quality,synergy_sup_27_name,synergy_sup_27_winrate,synergy_sup_27_games,synergy_sup_27_lane_quality,synergy_sup_28_name,synergy_sup_28_winrate,synergy_sup_28_games,synergy_sup_28_lane_quality,synergy_sup_29_name,synergy_sup_29_winrate,synergy_sup_29_games,synergy_sup_29_lane_quality,synergy_sup_30_name,synergy_sup_30_winrate,synergy_sup_30_games,synergy_sup_30_lane_quality,synergy_sup_31_name,synergy_sup_31_winrate,synergy_sup_31_games,synergy_sup_31_lane_quality,synergy_sup_32_name,synergy_sup_32_winrate,synergy_sup_32_games,synergy_sup_32_lane_quality,synergy_sup_33_name,synergy_sup_33_winrate,synergy_sup_33_games,synergy_sup_33_lane_quality,synergy_sup_34_name,synergy_sup_34_winrate,synergy_sup_34_games,synergy_sup_34_lane_quality,synergy_sup_35_name,synergy_sup_35_winrate,synergy_sup_35_games,synergy_sup_35_lane_quality,synergy_sup_36_name,synergy_sup_36_winrate,synergy_sup_36_games,synergy_sup_36_lane_quality,synergy_sup_37_name,synergy_sup_37_winrate,synergy_sup_37_games,synergy_sup_37_lane_quality,synergy_sup_38_name,synergy_sup_38_winrate,synergy_sup_38_games,synergy_sup_38_lane_quality,synergy_sup_39_name,synergy_sup_39_winrate,synergy_sup_39_games,synergy_sup_39_lane_quality,synergy_sup_40_name,synergy_sup_40_winrate,synergy_sup_40_games,synergy_sup_40_lane_quality,synergy_sup_41_name,synergy_sup_41_winrate,synergy_sup_41_games,synergy_sup_41_lane_quality,synergy_sup_42_name,synergy_sup_42_winrate,synergy_sup_42_games,synergy_sup_42_lane_quality,synergy_sup_43_name,synergy_sup_43_winrate,synergy_sup_43_games,synergy_sup_43_lane_quality,synergy_sup_44_name,synergy_sup_44_winrate,synergy_sup_44_games,synergy_sup_44_lane_quality,synergy_sup_45_name,synergy_sup_45_winrate,synergy_sup_45_games,synergy_sup_45_lane_quality,synergy_sup_46_name,synergy_sup_46_winrate,synergy_sup_46_games,synergy_sup_46_lane_quality,synergy_sup_47_name,synergy_sup_47_winrate,synergy_sup_47_games,synergy_sup_47_lane_quality,synergy_sup_48_name,synergy_sup_48_winrate,synergy_sup_48_games,synergy_sup_48_lane_quality,synergy_sup_49_name,synergy_sup_49_winrate,synergy_sup_49_games,synergy_sup_49_lane_quality,synergy_sup_50_name,synergy_sup_50_winrate,synergy_sup_50_games,synergy_sup_50_lane_quality
Diana,jun,59.9%,A,8 / 52,51.1 %,7.2 %,8.9 %,1737516,https://dpm.lol/champions/Diana/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Taric,54.71%,14832,,Amumu,54.15%,5592,,Milio,53.86%,70015,,Nami,53.68%,98167,,Janna,53.62%,28764,,Soraka,53.34%,43474,,Sona,53.04%,23527,,Zyra,52.47%,35901,,Teemo,52.40%,11993,,Poppy,52.27%,20430,,Leona,52.26%,76037,,Braum,52.18%,43149,,Bard,52.04%,38764,,Brand,51.99%,34343,,Maokai,51.85%,16865,,Zilean,51.75%,17966,,Velkoz,51.66%,25951,,Shaco,51.59%,12618,,Renata,51.51%,10331,,Swain,51.50%,40743,,Shen,51.44%,8184,,Karma,51.43%,50203,,FiddleSticks,51.43%,4616,,Morgana,51.23%,65084,,Galio,51.23%,5891,,Thresh,51.23%,89895,,Elise,51.12%,7758,,Rell,51.08%,26403,,Lulu,51.04%,58692,,Xerath,50.83%,22702,,TahmKench,50.79%,31509,,Seraphine,50.64%,51070,,Pantheon,50.50%,36282,,Rakan,50.40%,29382,,Alistar,50.35%,30230,,Blitzcrank,50.34%,49228,,Nautilus,50.30%,87683,,Lux,50.21%,86004,,Senna,50.12%,38500,,Pyke,49.90%,62395,,Malphite,49.75%,13583,,Zoe,49.33%,5307,,Sylas,48.87%,5791,,Neeko,48.82%,24471,,Veigar,48.53%,5277,,Yuumi,48.18%,36585,,Ashe,47.09%,9527,,Mel,46.40%,36527,,,,,,,,,
Ashe,adc,88.8%,A,8 / 26,50.1 %,11.8 %,5.8 %,2834915,https://dpm.lol/champions/Ashe/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Milio,54.11%,135497,,Soraka,53.76%,75942,,Taric,53.08%,21243,,Teemo,52.96%,21906,,Brand,52.40%,68975,,Sona,52.39%,38128,,Zilean,52.35%,31590,,Seraphine,51.94%,169331,,Velkoz,51.91%,47912,,Nami,51.91%,105591,,Janna,51.69%,39932,,Swain,51.65%,73393,,Zyra,51.48%,64362,,Renata,51.09%,16165,,FiddleSticks,51.03%,8479,,Morgana,50.97%,106404,,Braum,50.92%,153026,,Shaco,50.85%,19404,,Hwei,50.84%,7481,,Shen,50.82%,12120,,Karma,50.61%,79215,,Sylas,50.53%,11343,,Lux,50.39%,151446,,Elise,50.35%,13387,,Poppy,50.15%,29502,,Amumu,50.05%,6867,,Pantheon,49.95%,46956,,Maokai,49.94%,24391,,Leona,49.77%,105616,,Lulu,49.73%,108647,,Bard,49.65%,54911,,TahmKench,49.65%,48103,,Leblanc,49.57%,7485,,Veigar,49.41%,9456,,Rakan,49.35%,29724,,Galio,49.35%,9280,,Senna,49.29%,58789,,Rell,48.65%,28487,,Thresh,48.53%,120350,,Alistar,48.49%,39607,,Pyke,48.31%,86407,,Neeko,48.18%,43074,,Blitzcrank,48.03%,73077,,Anivia,47.72%,7343,,Malphite,47.65%,20204,,Zoe,47.12%,8047,,Mel,46.98%,72885,,Nautilus,46.56%,106811,,MissFortune,44.28%,11236,,Yuumi,41.57%,33311,
Morgana,mid,19.3%,A,4 / 47,52.1 %,2.1 %,27.0 %,500614,https://dpm.lol/champions/Morgana/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Taric,55.61%,4084,,Teemo,55.52%,4292,,Milio,55.01%,19597,,Nami,54.42%,28383,,Brand,54.28%,12364,,Zyra,54.18%,12414,,Soraka,54.08%,13058,,Leona,53.96%,19773,,Sona,53.78%,7670,,Velkoz,53.50%,9098,,Swain,53.48%,13004,,Zilean,53.40%,5408,,Amumu,53.36%,1503,,Maokai,53.05%,4750,,TahmKench,52.96%,8961,,Poppy,52.94%,5533,,Janna,52.79%,7581,,Braum,52.77%,11201,,Malphite,52.77%,4048,,Galio,52.65%,1867,,Shen,52.61%,2336,,FiddleSticks,52.47%,1521,,Xerath,52.43%,7969,,Leblanc,52.38%,1514,,Shaco,52.17%,3943,,Seraphine,52.14%,18528,,Rell,52.12%,6449,,Nautilus,51.96%,23187,,Pantheon,51.92%,10176,,Lulu,51.73%,16798,,Renata,51.63%,2977,,Sylas,51.58%,1991,,Karma,51.58%,14895,,Thresh,51.38%,22864,,Senna,51.23%,12007,,Alistar,51.05%,7567,,Blitzcrank,50.93%,13979,,Bard,50.90%,10495,,Veigar,50.89%,2069,,Elise,50.88%,2451,,Rakan,50.73%,7475,,Pyke,50.35%,16321,,Hwei,49.92%,1326,,Neeko,49.90%,8390,,Yuumi,49.77%,11076,,Zoe,48.41%,1603,,Ashe,48.31%,3130,,Mel,48.16%,12964,,,,,,,,,
Swain,mid,19.8%,A,5 / 47,53.0 %,2.0 %,6.0 %,469356,https://dpm.lol/champions/Swain/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Amumu,55.99%,1520,,Shen,55.97%,2294,,Teemo,55.91%,3831,,Taric,55.67%,4031,,Leona,55.41%,19618,,Nami,55.27%,26604,,Milio,55.21%,18924,,Sona,55.13%,6902,,Galio,54.57%,1585,,Janna,54.51%,7878,,Shaco,54.49%,3711,,Brand,54.47%,10950,,Zyra,54.33%,11065,,Elise,54.30%,2602,,Zilean,54.01%,5451,,Rell,53.97%,6394,,Karma,53.88%,13977,,Braum,53.86%,11002,,Renata,53.82%,2917,,Morgana,53.73%,19235,,Soraka,53.68%,12360,,Bard,53.59%,10671,,Maokai,53.48%,4536,,Poppy,53.47%,5482,,Seraphine,53.20%,15374,,Nautilus,53.07%,21593,,Thresh,53.02%,22704,,TahmKench,52.85%,7945,,Velkoz,52.85%,8381,,Xerath,52.73%,7265,,Blitzcrank,52.69%,13238,,Lux,52.67%,27045,,Sylas,52.63%,1731,,Leblanc,52.51%,1352,,Lulu,52.30%,15146,,Malphite,52.23%,3113,,Pantheon,52.19%,9368,,Pyke,52.06%,16423,,FiddleSticks,51.66%,1444,,Senna,51.60%,10499,,Alistar,51.53%,7300,,Veigar,50.96%,1715,,Zoe,50.84%,1723,,Neeko,50.44%,7262,,Hwei,49.75%,1206,,Yuumi,49.61%,10273,,Mel,48.11%,11129,,Ashe,47.26%,2592,,,,,,,,,
Malphite,mid,8.2%,-,-/-,52.3 %,1.4 %,27.2 %,340104,https://dpm.lol/champions/Malphite/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Taric,56.33%,2482,,Milio,55.39%,12009,,Brand,55.23%,8763,,Teemo,55.17%,2717,,Velkoz,54.86%,6203,,Soraka,54.63%,7879,,Nami,54.45%,16844,,Sona,54.14%,4409,,Zyra,54.08%,8025,,Swain,54.05%,9290,,Amumu,54.00%,1013,,Zilean,53.98%,3494,,Morgana,53.58%,14837,,Janna,53.48%,4772,,Renata,53.23%,1843,,Xerath,53.19%,6048,,Elise,53.08%,1658,,Lux,53.07%,21852,,Leona,52.93%,13313,,Shen,52.86%,1434,,Maokai,52.78%,2899,,Lulu,52.75%,10745,,Seraphine,52.74%,11214,,Shaco,52.42%,2728,,FiddleSticks,52.37%,1117,,Braum,52.33%,6956,,Veigar,52.31%,1577,,Bard,52.20%,6711,,Rell,52.19%,4179,,Karma,52.19%,9393,,TahmKench,51.81%,5802,,Thresh,51.80%,15644,,Poppy,51.77%,3535,,Senna,51.72%,7260,,Rakan,51.41%,4954,,Alistar,51.25%,5061,,Yuumi,51.14%,7411,,Pantheon,51.06%,6651,,Nautilus,51.00%,14715,,Pyke,50.81%,11429,,Sylas,50.76%,1584,,Hwei,50.54%,934,,Galio,50.47%,1266,,Neeko,50.37%,5710,,Zoe,50.00%,1312,,Blitzcrank,49.91%,9376,,Leblanc,49.20%,1004,,Anivia,48.80%,830,,Mel,48.67%,9431,,Ashe,47.91%,1981,
