champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_adc_1_name,matchup_adc_1_winrate,matchup_adc_1_games,matchup_adc_1_lane_quality,matchup_adc_2_name,matchup_adc_2_winrate,matchup_adc_2_games,matchup_adc_2_lane_quality,matchup_adc_3_name,matchup_adc_3_winrate,matchup_adc_3_games,matchup_adc_3_lane_quality,matchup_adc_4_name,matchup_adc_4_winrate,matchup_adc_4_games,matchup_adc_4_lane_quality,matchup_adc_5_name,matchup_adc_5_winrate,matchup_adc_5_games,matchup_adc_5_lane_quality,matchup_adc_6_name,matchup_adc_6_winrate,matchup_adc_6_games,matchup_adc_6_lane_quality,matchup_adc_7_name,matchup_adc_7_winrate,matchup_adc_7_games,matchup_adc_7_lane_quality,matchup_adc_8_name,matchup_adc_8_winrate,matchup_adc_8_games,matchup_adc_8_lane_quality,matchup_adc_9_name,matchup_adc_9_winrate,matchup_adc_9_games,matchup_adc_9_lane_quality,matchup_adc_10_name,matchup_adc_10_winrate,matchup_adc_10_games,matchup_adc_10_lane_quality,matchup_adc_11_name,matchup_adc_11_winrate,matchup_adc_11_games,matchup_adc_11_lane_quality,matchup_adc_12_name,matchup_adc_12_winrate,matchup_adc_12_games,matchup_adc_12_lane_quality,matchup_adc_13_name,matchup_adc_13_winrate,matchup_adc_13_games,matchup_adc_13_lane_quality,matchup_adc_14_name,matchup_adc_14_winrate,matchup_adc_14_games,matchup_adc_14_lane_quality,matchup_adc_15_name,matchup_adc_15_winrate,matchup_adc_15_games,matchup_adc_15_lane_quality,matchup_adc_16_name,matchup_adc_16_winrate,matchup_adc_16_games,matchup_adc_16_lane_quality,matchup_adc_17_name,matchup_adc_17_winrate,matchup_adc_17_games,matchup_adc_17_lane_quality,matchup_adc_18_name,matchup_adc_18_winrate,matchup_adc_18_games,matchup_adc_18_lane_quality,matchup_adc_19_name,matchup_adc_19_winrate,matchup_adc_19_games,matchup_adc_19_lane_quality,matchup_adc_20_name,matchup_adc_20_winrate,matchup_adc_20_games,matchup_adc_20_lane_quality,matchup_adc_21_name,matchup_adc_21_winrate,matchup_adc_21_games,matchup_adc_21_lane_quality,matchup_adc_22_name,matchup_adc_22_winrate,matchup_adc_22_games,matchup_adc_22_lane_quality,matchup_adc_23_name,matchup_adc_23_winrate,matchup_adc_23_games,matchup_adc_23_lane_quality,matchup_adc_24_name,matchup_adc_24_winrate,matchup_adc_24_games,matchup_adc_24_lane_quality,matchup_adc_25_name,matchup_adc_25_winrate,matchup_adc_25_games,matchup_adc_25_lane_quality,matchup_adc_26_name,matchup_adc_26_winrate,matchup_adc_26_games,matchup_adc_26_lane_quality,matchup_adc_27_name,matchup_adc_27_winrate,matchup_adc_27_games,matchup_adc_27_lane_quality,matchup_adc_28_name,matchup_adc_28_winrate,matchup_adc_28_games,matchup_adc_28_lane_quality,matchup_adc_29_name,matchup_adc_29_winrate,matchup_adc_29_games,matchup_adc_29_lane_quality,matchup_adc_30_name,matchup_adc_30_winrate,matchup_adc_30_games,matchup_adc_30_lane_quality
Lulu,sup,98.5%,C,18 / 39,49.6 %,6.6 %,7.4 %,1588611,https://dpm.lol/champions/Lulu/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Kalista,54.03%,11291,,Corki,53.21%,10367,,Yunara,52.70%,56796,,Varus,52.40%,31285,,Kaisa,52.16%,132446,,Ezreal,51.78%,83971,,Sivir,51.68%,31390,,Mel,51.43%,9898,,Samira,51.12%,40838,,Yasuo,50.79%,8795,,Zeri,50.62%,24042,,Lucian,50.58%,71476,,Xayah,50.42%,30396,,Tristana,50.39%,58213,,Twitch,50.15%,34568,,Draven,50.02%,35207,,Nilah,49.99%,12744,,Vayne,49.71%,65406,,Aphelios,49.16%,51982,,Caitlyn,48.90%,132630,,Jhin,48.89%,128590,,Ashe,48.14%,90489,,Jinx,48.08%,96391,,Smolder,48.03%,77246,,Ziggs,47.49%,15438,,KogMaw,47.30%,13183,,Swain,46.60%,10250,,MissFortune,46.40%,165510,,Lux,46.32%,4920,,Veigar,45.19%,5431,
Braum,sup,99.2%,C,19 / 39,50.8 %,4.6 %,3.1 %,1096777,https://dpm.lol/champions/Braum/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Kalista,54.84%,7776,,Draven,54.76%,25604,,Varus,54.26%,20366,,Ezreal,53.64%,52715,,Kaisa,53.09%,90477,,Lucian,52.99%,44094,,Aphelios,52.33%,32017,,Caitlyn,52.29%,87832,,Yunara,52.24%,36596,,Twitch,52.09%,22309,,Jhin,51.97%,83941,,Corki,51.71%,7145,,Tristana,51.55%,41609,,Samira,51.45%,29745,,Ashe,50.86%,59968,,Zeri,50.80%,14875,,Sivir,50.75%,21272,,Yasuo,50.28%,5965,,Xayah,50.05%,21291,,KogMaw,49.50%,8358,,Vayne,49.26%,48681,,Jinx,49.00%,65894,,MissFortune,48.59%,144856,,Ziggs,46.80%,10314,,Nilah,45.63%,8679,,Smolder,44.91%,53067,,Veigar,44.48%,3584,,Swain,43.02%,7148,,,,,,,,,
Nasus,top,80.6%,C,18 / 50,50.7 %,4.5 %,3.7 %,1086135,https://dpm.lol/champions/Nasus/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Kalista,55.30%,7457,,Corki,54.38%,5701,,Yunara,54.36%,32673,,Varus,54.22%,20945,,Draven,53.69%,21310,,Ezreal,53.16%,49959,,Kaisa,52.30%,78073,,Mel,52.30%,6868,,Lucian,52.20%,37286,,Twitch,52.05%,23979,,Tristana,51.96%,42165,,Xayah,51.48%,20536,,Zeri,51.32%,13598,,Aphelios,51.26%,29875,,Sivir,51.03%,21711,,Samira,50.99%,30267,,Ashe,50.31%,64259,,Yasuo,49.89%,6777,,Ziggs,49.56%,10949,,Vayne,49.50%,55485,,Jinx,49.49%,74965,,Jhin,49.46%,86543,,KogMaw,49.40%,9327,,Nilah,49.40%,9430,,MissFortune,48.30%,125030,,Smolder,47.93%,53033,,Veigar,47.91%,4095,,Swain,46.20%,6676,,,,,,,,,
Blitzcrank,sup,98.6%,C,20 / 39,49.1 %,5.7 %,13.9 %,1372263,https://dpm.lol/champions/Blitzcrank/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Varus,52.98%,26100,,Kalista,52.04%,8949,,Yunara,51.67%,44938,,Corki,51.51%,7928,,Caitlyn,51.39%,116763,,Draven,51.27%,26782,,Ezreal,50.96%,87416,,Lucian,50.76%,55657,,Twitch,50.47%,27294,,Kaisa,50.26%,97706,,Aphelios,49.99%,40798,,Jhin,49.76%,107558,,Zeri,49.68%,18950,,Ashe,49.48%,82674,,Tristana,49.44%,50026,,Jinx,48.64%,85425,,Mel,48.43%,8421,,Ziggs,48.07%,14716,,KogMaw,47.91%,10940,,Samira,47.89%,33068,,Yasuo,47.85%,7262,,Xayah,47.76%,24700,,Vayne,47.52%,57813,,Smolder,47.38%,63516,,Lux,47.01%,4663,,Sivir,46.13%,44971,,MissFortune,46.07%,148038,,Veigar,45.11%,4959,,Nilah,42.40%,11645,,Swain,40.99%,8424,
Jarvan IV,jun,92.1%,C,16 / 52,50.9 %,4.7 %,1.5 %,1128579,https://dpm.lol/champions/JarvanIV/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Varus,54.47%,21449,,Yunara,53.51%,38528,,Mel,52.67%,7621,,Kalista,52.62%,7817,,Draven,52.52%,24716,,Corki,52.32%,8425,,Sivir,52.30%,24908,,Twitch,52.25%,23785,,Caitlyn,52.05%,92695,,Xayah,51.87%,20838,,Ezreal,51.87%,63517,,Jhin,51.57%,91960,,Tristana,51.47%,42674,,Kaisa,51.07%,87584,,Ashe,51.01%,63898,,Zeri,50.92%,16847,,Lucian,50.75%,46554,,Aphelios,50.64%,34482,,Jinx,50.63%,71152,,Samira,50.63%,27245,,Vayne,49.80%,47894,,Ziggs,49.01%,11860,,Smolder,48.86%,57744,,KogMaw,48.82%,9000,,Yasuo,48.82%,6006,,MissFortune,48.69%,119144,,Nilah,48.43%,8908,,Lux,48.35%,3826,,Veigar,48.07%,3790,,Swain,47.26%,7679,
