champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_adc_1_name,matchup_adc_1_winrate,matchup_adc_1_games,matchup_adc_1_lane_quality,matchup_adc_2_name,matchup_adc_2_winrate,matchup_adc_2_games,matchup_adc_2_lane_quality,matchup_adc_3_name,matchup_adc_3_winrate,matchup_adc_3_games,matchup_adc_3_lane_quality,matchup_adc_4_name,matchup_adc_4_winrate,matchup_adc_4_games,matchup_adc_4_lane_quality,matchup_adc_5_name,matchup_adc_5_winrate,matchup_adc_5_games,matchup_adc_5_lane_quality,matchup_adc_6_name,matchup_adc_6_winrate,matchup_adc_6_games,matchup_adc_6_lane_quality,matchup_adc_7_name,matchup_adc_7_winrate,matchup_adc_7_games,matchup_adc_7_lane_quality,matchup_adc_8_name,matchup_adc_8_winrate,matchup_adc_8_games,matchup_adc_8_lane_quality,matchup_adc_9_name,matchup_adc_9_winrate,matchup_adc_9_games,matchup_adc_9_lane_quality,matchup_adc_10_name,matchup_adc_10_winrate,matchup_adc_10_games,matchup_adc_10_lane_quality,matchup_adc_11_name,matchup_adc_11_winrate,matchup_adc_11_games,matchup_adc_11_lane_quality,matchup_adc_12_name,matchup_adc_12_winrate,matchup_adc_12_games,matchup_adc_12_lane_quality,matchup_adc_13_name,matchup_adc_13_winrate,matchup_adc_13_games,matchup_adc_13_lane_quality,matchup_adc_14_name,matchup_adc_14_winrate,matchup_adc_14_games,matchup_adc_14_lane_quality,matchup_adc_15_name,matchup_adc_15_winrate,matchup_adc_15_games,matchup_adc_15_lane_quality,matchup_adc_16_name,matchup_adc_16_winrate,matchup_adc_16_games,matchup_adc_16_lane_quality,matchup_adc_17_name,matchup_adc_17_winrate,matchup_adc_17_games,matchup_adc_17_lane_quality,matchup_adc_18_name,matchup_adc_18_winrate,matchup_adc_18_games,matchup_adc_18_lane_quality,matchup_adc_19_name,matchup_adc_19_winrate,matchup_adc_19_games,matchup_adc_19_lane_quality,matchup_adc_20_name,matchup_adc_20_winrate,matchup_adc_20_games,matchup_adc_20_lane_quality,matchup_adc_21_name,matchup_adc_21_winrate,matchup_adc_21_games,matchup_adc_21_lane_quality,matchup_adc_22_name,matchup_adc_22_winrate,matchup_adc_22_games,matchup_adc_22_lane_quality,matchup_adc_23_name,matchup_adc_23_winrate,matchup_adc_23_games,matchup_adc_23_lane_quality,matchup_adc_24_name,matchup_adc_24_winrate,matchup_adc_24_games,matchup_adc_24_lane_quality,matchup_adc_25_name,matchup_adc_25_winrate,matchup_adc_25_games,matchup_adc_25_lane_quality,matchup_adc_26_name,matchup_adc_26_winrate,matchup_adc_26_games,matchup_adc_26_lane_quality,matchup_adc_27_name,matchup_adc_27_winrate,matchup_adc_27_games,matchup_adc_27_lane_quality,matchup_adc_28_name,matchup_adc_28_winrate,matchup_adc_28_games,matchup_adc_28_lane_quality,matchup_adc_29_name,matchup_adc_29_winrate,matchup_adc_29_games,matchup_adc_29_lane_quality,matchup_adc_30_name,matchup_adc_30_winrate,matchup_adc_30_games,matchup_adc_30_lane_quality
Teemo,jun,14.2%,A,9 / 52,52.3 %,1.3 %,15.2 %,319773,https://dpm.lol/champions/Teemo/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Kalista,58.40%,1892,,Varus,56.28%,6157,,Yunara,55.72%,8831,,Corki,54.68%,1657,,Tristana,54.38%,12511,,Xayah,54.37%,5406,,Draven,54.22%,6060,,Kaisa,54.21%,21306,,Zeri,53.61%,4290,,Lucian,53.48%,10141,,Vayne,53.43%,13412,,Mel,53.29%,2222,,Caitlyn,53.25%,29373,,Ezreal,52.96%,14884,,Sivir,52.74%,6568,,Twitch,52.17%,7378,,Aphelios,51.52%,8783,,Jhin,51.31%,26144,,Jinx,50.99%,22238,,KogMaw,50.95%,2522,,Nilah,50.67%,2889,,Smolder,50.60%,16075,,Samira,50.27%,8964,,MissFortune,50.18%,40194,,Veigar,49.77%,1282,,Ziggs,49.58%,3693,,Yasuo,49.07%,1828,,Swain,48.48%,2296,,Brand,47.87%,1011,,Lux,47.43%,1088,
Master Yi,jun,87.3%,A,10 / 52,50.2 %,7.6 %,17.0 %,1829809,https://dpm.lol/champions/MasterYi/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Varus,54.38%,35681,,Kalista,53.95%,12225,,Corki,53.67%,9459,,Yunara,53.17%,52914,,Ezreal,52.79%,82942,,Mel,52.68%,12263,,Lucian,51.67%,60558,,Sivir,51.58%,34714,,Caitlyn,51.12%,168400,,Zeri,51.11%,22777,,Ashe,51.08%,109918,,Draven,51.01%,35760,,Kaisa,50.75%,130704,,Twitch,50.74%,41078,,Jhin,50.37%,147463,,Tristana,50.07%,75449,,Smolder,49.90%,85783,,Samira,49.84%,52295,,Yasuo,49.64%,10601,,Aphelios,49.55%,49202,,Jinx,49.54%,126567,,KogMaw,49.53%,14395,,Xayah,49.21%,34452,,Lux,49.16%,5911,,Ziggs,48.62%,19676,,Veigar,48.47%,6978,,Swain,48.45%,11640,,MissFortune,47.92%,220492,,Vayne,46.86%,80210,,Nilah,43.33%,18259,
Fizz,mid,89.4%,A,6 / 47,51.0 %,5.7 %,10.3 %,1380116,https://dpm.lol/champions/Fizz/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Varus,55.05%,25342,,Kalista,54.20%,8898,,Yunara,53.84%,39886,,Corki,53.53%,7448,,Mel,53.42%,10909,,Draven,52.75%,27231,,Ezreal,52.71%,67414,,Lucian,52.18%,47589,,Kaisa,51.84%,99769,,Zeri,51.82%,17127,,Twitch,51.62%,30571,,Tristana,51.54%,54794,,Caitlyn,51.42%,125931,,Ashe,51.34%,78431,,Aphelios,51.26%,36923,,Jhin,51.07%,111622,,Samira,51.04%,38287,,Sivir,50.72%,27881,,Jinx,50.49%,92131,,Xayah,50.28%,28318,,Smolder,49.86%,66725,,Yasuo,49.85%,8193,,Vayne,49.75%,62928,,Ziggs,49.63%,14998,,MissFortune,49.09%,161143,,KogMaw,48.56%,11046,,Lux,48.38%,4942,,Veigar,47.79%,7000,,Swain,46.37%,8247,,Nilah,46.36%,12144,
Diana,mid,38.6%,A,7 / 47,51.5 %,4.6 %,8.9 %,1117362,https://dpm.lol/champions/Diana/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Varus,55.11%,20993,,Corki,54.44%,6264,,Yunara,54.39%,34296,,Kalista,54.18%,7307,,Draven,53.85%,22164,,Zeri,53.21%,14531,,Lucian,52.81%,39891,,Ezreal,52.74%,53723,,Caitlyn,52.54%,100625,,Kaisa,52.43%,81220,,Mel,52.29%,8210,,Tristana,52.04%,44531,,Aphelios,51.86%,31330,,Jhin,51.79%,90187,,Twitch,51.78%,24857,,Ashe,51.60%,64411,,Sivir,51.21%,22126,,Samira,50.94%,31007,,Jinx,50.84%,75079,,Xayah,50.58%,22857,,Smolder,50.36%,52752,,Lux,50.28%,3721,,Yasuo,50.25%,6118,,Ziggs,50.00%,11927,,Vayne,49.75%,50080,,KogMaw,49.36%,9041,,MissFortune,48.83%,130468,,Veigar,48.83%,4190,,Nilah,47.50%,9943,,Swain,45.84%,6893,
Brand,sup,66.0%,A,7 / 39,52.0 %,4.5 %,5.3 %,1092996,https://dpm.lol/champions/Brand/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Corki,56.48%,5260,,Yunara,56.19%,30800,,Varus,56.15%,20975,,Kalista,54.81%,7148,,Xayah,54.17%,19081,,Mel,54.07%,7636,,Tristana,54.02%,43111,,Zeri,53.73%,13219,,Lucian,53.47%,35273,,Draven,53.24%,21725,,Kaisa,53.08%,76086,,Ezreal,53.00%,51569,,Ashe,52.26%,63772,,Swain,52.23%,8464,,Aphelios,52.10%,29235,,Caitlyn,51.90%,104757,,Twitch,51.80%,24500,,Nilah,51.78%,9667,,Sivir,51.49%,21240,,Samira,51.46%,31745,,Jinx,51.32%,76259,,Smolder,51.03%,51801,,KogMaw,50.89%,8567,,Yasuo,50.74%,6267,,Vayne,50.48%,46711,,MissFortune,50.10%,133511,,Jhin,49.88%,90093,,Ziggs,49.69%,12203,,Lux,49.52%,3883,,Veigar,47.96%,4331,
