champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_adc_1_name,matchup_adc_1_winrate,matchup_adc_1_games,matchup_adc_1_lane_quality,matchup_adc_2_name,matchup_adc_2_winrate,matchup_adc_2_games,matchup_adc_2_lane_quality,matchup_adc_3_name,matchup_adc_3_winrate,matchup_adc_3_games,matchup_adc_3_lane_quality,matchup_adc_4_name,matchup_adc_4_winrate,matchup_adc_4_games,matchup_adc_4_lane_quality,matchup_adc_5_name,matchup_adc_5_winrate,matchup_adc_5_games,matchup_adc_5_lane_quality,matchup_adc_6_name,matchup_adc_6_winrate,matchup_adc_6_games,matchup_adc_6_lane_quality,matchup_adc_7_name,matchup_adc_7_winrate,matchup_adc_7_games,matchup_adc_7_lane_quality,matchup_adc_8_name,matchup_adc_8_winrate,matchup_adc_8_games,matchup_adc_8_lane_quality,matchup_adc_9_name,matchup_adc_9_winrate,matchup_adc_9_games,matchup_adc_9_lane_quality,matchup_adc_10_name,matchup_adc_10_winrate,matchup_adc_10_games,matchup_adc_10_lane_quality,matchup_adc_11_name,matchup_adc_11_winrate,matchup_adc_11_games,matchup_adc_11_lane_quality,matchup_adc_12_name,matchup_adc_12_winrate,matchup_adc_12_games,matchup_adc_12_lane_quality,matchup_adc_13_name,matchup_adc_13_winrate,matchup_adc_13_games,matchup_adc_13_lane_quality,matchup_adc_14_name,matchup_adc_14_winrate,matchup_adc_14_games,matchup_adc_14_lane_quality,matchup_adc_15_name,matchup_adc_15_winrate,matchup_adc_15_games,matchup_adc_15_lane_quality,matchup_adc_16_name,matchup_adc_16_winrate,matchup_adc_16_games,matchup_adc_16_lane_quality,matchup_adc_17_name,matchup_adc_17_winrate,matchup_adc_17_games,matchup_adc_17_lane_quality,matchup_adc_18_name,matchup_adc_18_winrate,matchup_adc_18_games,matchup_adc_18_lane_quality,matchup_adc_19_name,matchup_adc_19_winrate,matchup_adc_19_games,matchup_adc_19_lane_quality,matchup_adc_20_name,matchup_adc_20_winrate,matchup_adc_20_games,matchup_adc_20_lane_quality,matchup_adc_21_name,matchup_adc_21_winrate,matchup_adc_21_games,matchup_adc_21_lane_quality,matchup_adc_22_name,matchup_adc_22_winrate,matchup_adc_22_games,matchup_adc_22_lane_quality,matchup_adc_23_name,matchup_adc_23_winrate,matchup_adc_23_games,matchup_adc_23_lane_quality,matchup_adc_24_name,matchup_adc_24_winrate,matchup_adc_24_games,matchup_adc_24_lane_quality,matchup_adc_25_name,matchup_adc_25_winrate,matchup_adc_25_games,matchup_adc_25_lane_quality,matchup_adc_26_name,matchup_adc_26_winrate,matchup_adc_26_games,matchup_adc_26_lane_quality,matchup_adc_27_name,matchup_adc_27_winrate,matchup_adc_27_games,matchup_adc_27_lane_quality,matchup_adc_28_name,matchup_adc_28_winrate,matchup_adc_28_games,matchup_adc_28_lane_quality,matchup_adc_29_name,matchup_adc_29_winrate,matchup_adc_29_games,matchup_adc_29_lane_quality,matchup_adc_30_name,matchup_adc_30_winrate,matchup_adc_30_games,matchup_adc_30_lane_quality
Xerath,mid,51.2%,B,12 / 47,51.5 %,3.5 %,5.7 %,843691,https://dpm.lol/champions/Xerath/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Varus,56.04%,16553,,Corki,54.08%,4787,,Yunara,54.03%,27066,,Caitlyn,53.80%,73200,,Mel,53.75%,8329,,Kalista,53.22%,5633,,Xayah,52.71%,15075,,Ezreal,52.70%,44354,,Draven,52.66%,16953,,Aphelios,52.64%,24736,,Samira,52.49%,21611,,Tristana,52.34%,31988,,Ashe,51.38%,48854,,Lucian,51.37%,31830,,Jinx,51.30%,54226,,Zeri,51.27%,11650,,Kaisa,51.18%,63588,,Twitch,50.98%,17394,,Jhin,50.94%,68719,,KogMaw,50.88%,6643,,Sivir,50.69%,18616,,Smolder,50.26%,41669,,MissFortune,50.01%,95288,,Veigar,49.96%,3867,,Ziggs,49.89%,9825,,Nilah,49.22%,6773,,Yasuo,49.17%,4159,,Lux,48.71%,2907,,Vayne,48.47%,34521,,Swain,46.95%,5593,
Volibear,jun,51.9%,B,13 / 52,51.6 %,3.7 %,3.7 %,884722,https://dpm.lol/champions/Volibear/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Varus,55.25%,16490,,Corki,54.45%,4437,,Draven,54.42%,17272,,Kalista,54.37%,5733,,Ezreal,54.20%,36491,,Yunara,53.98%,25376,,Mel,53.85%,6121,,Twitch,52.75%,20079,,Lucian,52.75%,27774,,Caitlyn,52.49%,81646,,Aphelios,52.37%,23819,,Kaisa,52.25%,59256,,Tristana,51.94%,36219,,Yasuo,51.93%,5471,,Jhin,51.92%,71119,,Ziggs,51.74%,9395,,Ashe,51.54%,53298,,Samira,51.51%,25988,,Xayah,51.06%,16231,,Jinx,50.92%,62755,,Sivir,50.83%,17048,,Zeri,50.69%,11094,,Veigar,50.40%,3589,,KogMaw,49.99%,7916,,Smolder,49.89%,41396,,MissFortune,49.46%,107730,,Swain,49.10%,6104,,Nilah,48.94%,8219,,Vayne,48.85%,42604,,Lux,48.13%,2855,
Brand,mid,19.3%,B,13 / 47,52.1 %,1.3 %,5.3 %,319796,https://dpm.lol/champions/Brand/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Corki,55.92%,1622,,Kalista,55.73%,2119,,Varus,55.16%,6084,,Lucian,55.03%,10333,,Yunara,54.65%,9397,,Kaisa,53.49%,21864,,Sivir,53.46%,6558,,Ezreal,53.30%,14924,,Draven,53.22%,6157,,Aphelios,53.05%,8694,,Xayah,52.85%,5678,,Caitlyn,52.54%,29524,,Jinx,52.35%,22109,,Zeri,52.29%,4108,,Mel,52.28%,2194,,Tristana,52.15%,12741,,Samira,52.02%,9102,,Twitch,51.98%,7034,,Ashe,51.77%,19254,,Nilah,51.42%,2853,,Vayne,51.32%,13585,,Jhin,51.19%,26103,,Ziggs,50.87%,3554,,Smolder,50.44%,15629,,Swain,50.08%,2440,,Yasuo,49.97%,1853,,KogMaw,49.49%,2552,,MissFortune,49.41%,39124,,Lux,47.31%,1059,,Veigar,45.85%,1278,
Singed,top,87.0%,B,11 / 50,52.3 %,2.5 %,0.9 %,605851,https://dpm.lol/champions/Singed/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Kalista,56.13%,4078,,Ezreal,55.79%,29319,,Varus,55.56%,11256,,Corki,55.43%,3695,,Yunara,55.22%,19851,,Kaisa,54.26%,46144,,Lucian,54.21%,22471,,Yasuo,54.06%,3683,,Zeri,53.65%,8638,,Draven,53.35%,12483,,Samira,53.14%,15771,,Sivir,53.03%,13117,,Mel,52.90%,4087,,Ashe,52.79%,36166,,Tristana,52.64%,23491,,Caitlyn,52.20%,51061,,Xayah,51.90%,11235,,Ziggs,51.77%,6400,,Nilah,51.69%,5194,,Smolder,51.18%,30085,,Jhin,51.17%,48617,,Twitch,51.10%,13086,,Vayne,50.99%,26569,,Jinx,50.90%,39528,,Aphelios,50.45%,17829,,MissFortune,49.97%,68466,,KogMaw,49.72%,4940,,Swain,49.70%,4378,,Lux,48.01%,2012,,Veigar,47.50%,2244,
Akali,mid,84.0%,B,14 / 47,49.3 %,7.3 %,12.0 %,1763011,https://dpm.lol/champions/Akali/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Varus,52.87%,35122,,Corki,52.55%,10015,,Yunara,52.54%,56645,,Ezreal,51.44%,91709,,Mel,51.34%,11847,,Kalista,51.27%,12046,,Lucian,50.91%,65335,,Twitch,50.74%,36555,,Tristana,50.13%,68199,,Ashe,49.88%,105900,,Kaisa,49.70%,135445,,Draven,49.68%,33491,,Jhin,49.62%,143426,,Sivir,49.53%,35683,,Caitlyn,49.48%,152322,,Zeri,49.27%,24155,,Xayah,49.13%,34532,,Jinx,48.49%,115281,,Ziggs,48.35%,19591,,Aphelios,48.21%,50150,,Samira,47.96%,47831,,Vayne,47.65%,74890,,Smolder,47.57%,81702,,Veigar,47.37%,5923,,Yasuo,47.26%,11944,,MissFortune,47.19%,203928,,KogMaw,46.89%,13843,,Lux,46.75%,5303,,Nilah,45.80%,14482,,Swain,44.12%,10623,
