matchId,gameCreation,gameDuration,gameVersion,queueId,mapId,gameMode,gameType,team_100_first_blood,team_100_first_tower,team_100_first_inhibitor,team_100_first_dragon,team_100_first_riftHerald,team_100_first_baron,team_100_dragon_kills,team_100_baron_kills,team_100_tower_kills,team_100_inhibitor_kills,team_100_riftHerald_kills,team_100_ban_1_championId,team_100_ban_1_pickTurn,team_100_ban_2_championId,team_100_ban_2_pickTurn,team_100_ban_3_championId,team_100_ban_3_pickTurn,team_100_ban_4_championId,team_100_ban_4_pickTurn,team_100_ban_5_championId,team_100_ban_5_pickTurn,team_100_win,team_100_teamEarlySurrendered,team_200_first_blood,team_200_first_tower,team_200_first_inhibitor,team_200_first_dragon,team_200_first_riftHerald,team_200_first_baron,team_200_dragon_kills,team_200_baron_kills,team_200_tower_kills,team_200_inhibitor_kills,team_200_riftHerald_kills,team_200_ban_1_championId,team_200_ban_1_pickTurn,team_200_ban_2_championId,team_200_ban_2_pickTurn,team_200_ban_3_championId,team_200_ban_3_pickTurn,team_200_ban_4_championId,team_200_ban_4_pickTurn,team_200_ban_5_championId,team_200_ban_5_pickTurn,team_200_win,team_200_teamEarlySurrendered,team_100_top_championId,team_100_top_championName,team_100_top_champLevel,team_100_top_summoner1Id,team_100_top_summoner2Id,team_100_top_kills,team_100_top_deaths,team_100_top_assists,team_100_top_totalDamageDealt,team_100_top_totalDamageDealtToChampions,team_100_top_totalDamageTaken,team_100_top_trueDamageDealt,team_100_top_physicalDamageDealt,team_100_top_magicDamageDealt,team_100_top_goldEarned,team_100_top_totalMinionsKilled,team_100_top_neutralMinionsKilled,team_100_top_visionScore,team_100_top_wardsPlaced,team_100_top_wardsKilled,team_100_top_visionWardsBoughtInGame,team_100_top_enemyChampionImmobilizations,team_100_top_item0,team_100_top_item1,team_100_top_item2,team_100_top_item3,team_100_top_item4,team_100_top_item5,team_100_top_item6,team_100_top_primaryStyle,team_100_top_primaryPerk0,team_100_top_primaryPerk1,team_100_top_primaryPerk2,team_100_top_primaryPerk3,team_100_top_secondaryStyle,team_100_top_secondaryPerk0,team_100_top_secondaryPerk1,team_100_top_firstBloodKill,team_100_top_firstTowerKill,team_100_top_turretKills,team_100_top_inhibitorKills,team_100_top_largestKillingSpree,team_100_top_largestMultiKill,team_100_top_killingSprees,team_100_top_doubleKills,team_100_top_tripleKills,team_100_top_quadraKills,team_100_top_pentaKills,team_100_top_damagePerMinute,team_100_top_damageTakenOnTeamPercentage,team_100_top_goldPerMinute,team_100_top_teamDamagePercentage,team_100_top_killParticipation,team_100_top_kda,team_100_top_laneMinionsFirst10Minutes,team_100_top_turretPlatesTaken,team_100_top_soloKills,team_100_jungle_championId,team_100_jungle_championName,team_100_jungle_champLevel,team_100_jungle_summoner1Id,team_100_jungle_summoner2Id,team_100_jungle_kills,team_100_jungle_deaths,team_100_jungle_assists,team_100_jungle_totalDamageDealt,team_100_jungle_totalDamageDealtToChampions,team_100_jungle_totalDamageTaken,team_100_jungle_trueDamageDealt,team_100_jungle_physicalDamageDealt,team_100_jungle_magicDamageDealt,team_100_jungle_goldEarned,team_100_jungle_totalMinionsKilled,team_100_jungle_neutralMinionsKilled,team_100_jungle_visionScore,team_100_jungle_wardsPlaced,team_100_jungle_wardsKilled,team_100_jungle_visionWardsBoughtInGame,team_100_jungle_enemyChampionImmobilizations,team_100_jungle_item0,team_100_jungle_item1,team_100_jungle_item2,team_100_jungle_item3,team_100_jungle_item4,team_100_jungle_item5,team_100_jungle_item6,team_100_jungle_primaryStyle,team_100_jungle_primaryPerk0,team_100_jungle_primaryPerk1,team_100_jungle_primaryPerk2,team_100_jungle_primaryPerk3,team_100_jungle_secondaryStyle,team_100_jungle_secondaryPerk0,team_100_jungle_secondaryPerk1,team_100_jungle_firstBloodKill,team_100_jungle_firstTowerKill,team_100_jungle_turretKills,team_100_jungle_inhibitorKills,team_100_jungle_largestKillingSpree,team_100_jungle_largestMultiKill,team_100_jungle_killingSprees,team_100_jungle_doubleKills,team_100_jungle_tripleKills,team_100_jungle_quadraKills,team_100_jungle_pentaKills,team_100_jungle_damagePerMinute,team_100_jungle_damageTakenOnTeamPercentage,team_100_jungle_goldPerMinute,team_100_jungle_teamDamagePercentage,team_100_jungle_killParticipation,team_100_jungle_kda,team_100_jungle_laneMinionsFirst10Minutes,team_100_jungle_turretPlatesTaken,team_100_jungle_soloKills,team_100_mid_championId,team_100_mid_championName,team_100_mid_champLevel,team_100_mid_summoner1Id,team_100_mid_summoner2Id,team_100_mid_kills,team_100_mid_deaths,team_100_mid_assists,team_100_mid_totalDamageDealt,team_100_mid_totalDamageDealtToChampions,team_100_mid_totalDamageTaken,team_100_mid_trueDamageDealt,team_100_mid_physicalDamageDealt,team_100_mid_magicDamageDealt,team_100_mid_goldEarned,team_100_mid_totalMinionsKilled,team_100_mid_neutralMinionsKilled,team_100_mid_visionScore,team_100_mid_wardsPlaced,team_100_mid_wardsKilled,team_100_mid_visionWardsBoughtInGame,team_100_mid_enemyChampionImmobilizations,team_100_mid_item0,team_100_mid_item1,team_100_mid_item2,team_100_mid_item3,team_100_mid_item4,team_100_mid_item5,team_100_mid_item6,team_100_mid_primaryStyle,team_100_mid_primaryPerk0,team_100_mid_primaryPerk1,team_100_mid_primaryPerk2,team_100_mid_primaryPerk3,team_100_mid_secondaryStyle,team_100_mid_secondaryPerk0,team_100_mid_secondaryPerk1,team_100_mid_firstBloodKill,team_100_mid_firstTowerKill,team_100_mid_turretKills,team_100_mid_inhibitorKills,team_100_mid_largestKillingSpree,team_100_mid_largestMultiKill,team_100_mid_killingSprees,team_100_mid_doubleKills,team_100_mid_tripleKills,team_100_mid_quadraKills,team_100_mid_pentaKills,team_100_mid_damagePerMinute,team_100_mid_damageTakenOnTeamPercentage,team_100_mid_goldPerMinute,team_100_mid_teamDamagePercentage,team_100_mid_killParticipation,team_100_mid_kda,team_100_mid_laneMinionsFirst10Minutes,team_100_mid_turretPlatesTaken,team_100_mid_soloKills,team_100_adc_championId,team_100_adc_championName,team_100_adc_champLevel,team_100_adc_summoner1Id,team_100_adc_summoner2Id,team_100_adc_kills,team_100_adc_deaths,team_100_adc_assists,team_100_adc_totalDamageDealt,team_100_adc_totalDamageDealtToChampions,team_100_adc_totalDamageTaken,team_100_adc_trueDamageDealt,team_100_adc_physicalDamageDealt,team_100_adc_magicDamageDealt,team_100_adc_goldEarned,team_100_adc_totalMinionsKilled,team_100_adc_neutralMinionsKilled,team_100_adc_visionScore,team_100_adc_wardsPlaced,team_100_adc_wardsKilled,team_100_adc_visionWardsBoughtInGame,team_100_adc_enemyChampionImmobilizations,team_100_adc_item0,team_100_adc_item1,team_100_adc_item2,team_100_adc_item3,team_100_adc_item4,team_100_adc_item5,team_100_adc_item6,team_100_adc_primaryStyle,team_100_adc_primaryPerk0,team_100_adc_primaryPerk1,team_100_adc_primaryPerk2,team_100_adc_primaryPerk3,team_100_adc_secondaryStyle,team_100_adc_secondaryPerk0,team_100_adc_secondaryPerk1,team_100_adc_firstBloodKill,team_100_adc_firstTowerKill,team_100_adc_turretKills,team_100_adc_inhibitorKills,team_100_adc_largestKillingSpree,team_100_adc_largestMultiKill,team_100_adc_killingSprees,team_100_adc_doubleKills,team_100_adc_tripleKills,team_100_adc_quadraKills,team_100_adc_pentaKills,team_100_adc_damagePerMinute,team_100_adc_damageTakenOnTeamPercentage,team_100_adc_goldPerMinute,team_100_adc_teamDamagePercentage,team_100_adc_killParticipation,team_100_adc_kda,team_100_adc_laneMinionsFirst10Minutes,team_100_adc_turretPlatesTaken,team_100_adc_soloKills,team_100_support_championId,team_100_support_championName,team_100_support_champLevel,team_100_support_summoner1Id,team_100_support_summoner2Id,team_100_support_kills,team_100_support_deaths,team_100_support_assists,team_100_support_totalDamageDealt,team_100_support_totalDamageDealtToChampions,team_100_support_totalDamageTaken,team_100_support_trueDamageDealt,team_100_support_physicalDamageDealt,team_100_support_magicDamageDealt,team_100_support_goldEarned,team_100_support_totalMinionsKilled,team_100_support_neutralMinionsKilled,team_100_support_visionScore,team_100_support_wardsPlaced,team_100_support_wardsKilled,team_100_support_visionWardsBoughtInGame,team_100_support_enemyChampionImmobilizations,team_100_support_item0,team_100_support_item1,team_100_support_item2,team_100_support_item3,team_100_support_item4,team_100_support_item5,team_100_support_item6,team_100_support_primaryStyle,team_100_support_primaryPerk0,team_100_support_primaryPerk1,team_100_support_primaryPerk2,team_100_support_primaryPerk3,team_100_support_secondaryStyle,team_100_support_secondaryPerk0,team_100_support_secondaryPerk1,team_100_support_firstBloodKill,team_100_support_firstTowerKill,team_100_support_turretKills,team_100_support_inhibitorKills,team_100_support_largestKillingSpree,team_100_support_largestMultiKill,team_100_support_killingSprees,team_100_support_doubleKills,team_100_support_tripleKills,team_100_support_quadraKills,team_100_support_pentaKills,team_100_support_damagePerMinute,team_100_support_damageTakenOnTeamPercentage,team_100_support_goldPerMinute,team_100_support_teamDamagePercentage,team_100_support_killParticipation,team_100_support_kda,team_100_support_laneMinionsFirst10Minutes,team_100_support_turretPlatesTaken,team_100_support_soloKills,team_200_top_championId,team_200_top_championName,team_200_top_champLevel,team_200_top_summoner1Id,team_200_top_summoner2Id,team_200_top_kills,team_200_top_deaths,team_200_top_assists,team_200_top_totalDamageDealt,team_200_top_totalDamageDealtToChampions,team_200_top_totalDamageTaken,team_200_top_trueDamageDealt,team_200_top_physicalDamageDealt,team_200_top_magicDamageDealt,team_200_top_goldEarned,team_200_top_totalMinionsKilled,team_200_top_neutralMinionsKilled,team_200_top_visionScore,team_200_top_wardsPlaced,team_200_top_wardsKilled,team_200_top_visionWardsBoughtInGame,team_200_top_enemyChampionImmobilizations,team_200_top_item0,team_200_top_item1,team_200_top_item2,team_200_top_item3,team_200_top_item4,team_200_top_item5,team_200_top_item6,team_200_top_primaryStyle,team_200_top_primaryPerk0,team_200_top_primaryPerk1,team_200_top_primaryPerk2,team_200_top_primaryPerk3,team_200_top_secondaryStyle,team_200_top_secondaryPerk0,team_200_top_secondaryPerk1,team_200_top_firstBloodKill,team_200_top_firstTowerKill,team_200_top_turretKills,team_200_top_inhibitorKills,team_200_top_largestKillingSpree,team_200_top_largestMultiKill,team_200_top_killingSprees,team_200_top_doubleKills,team_200_top_tripleKills,team_200_top_quadraKills,team_200_top_pentaKills,team_200_top_damagePerMinute,team_200_top_damageTakenOnTeamPercentage,team_200_top_goldPerMinute,team_200_top_teamDamagePercentage,team_200_top_killParticipation,team_200_top_kda,team_200_top_laneMinionsFirst10Minutes,team_200_top_turretPlatesTaken,team_200_top_soloKills,team_200_jungle_championId,team_200_jungle_championName,team_200_jungle_champLevel,team_200_jungle_summoner1Id,team_200_jungle_summoner2Id,team_200_jungle_kills,team_200_jungle_deaths,team_200_jungle_assists,team_200_jungle_totalDamageDealt,team_200_jungle_totalDamageDealtToChampions,team_200_jungle_totalDamageTaken,team_200_jungle_trueDamageDealt,team_200_jungle_physicalDamageDealt,team_200_jungle_magicDamageDealt,team_200_jungle_goldEarned,team_200_jungle_totalMinionsKilled,team_200_jungle_neutralMinionsKilled,team_200_jungle_visionScore,team_200_jungle_wardsPlaced,team_200_jungle_wardsKilled,team_200_jungle_visionWardsBoughtInGame,team_200_jungle_enemyChampionImmobilizations,team_200_jungle_item0,team_200_jungle_item1,team_200_jungle_item2,team_200_jungle_item3,team_200_jungle_item4,team_200_jungle_item5,team_200_jungle_item6,team_200_jungle_primaryStyle,team_200_jungle_primaryPerk0,team_200_jungle_primaryPerk1,team_200_jungle_primaryPerk2,team_200_jungle_primaryPerk3,team_200_jungle_secondaryStyle,team_200_jungle_secondaryPerk0,team_200_jungle_secondaryPerk1,team_200_jungle_firstBloodKill,team_200_jungle_firstTowerKill,team_200_jungle_turretKills,team_200_jungle_inhibitorKills,team_200_jungle_largestKillingSpree,team_200_jungle_largestMultiKill,team_200_jungle_killingSprees,team_200_jungle_doubleKills,team_200_jungle_tripleKills,team_200_jungle_quadraKills,team_200_jungle_pentaKills,team_200_jungle_damagePerMinute,team_200_jungle_damageTakenOnTeamPercentage,team_200_jungle_goldPerMinute,team_200_jungle_teamDamagePercentage,team_200_jungle_killParticipation,team_200_jungle_kda,team_200_jungle_laneMinionsFirst10Minutes,team_200_jungle_turretPlatesTaken,team_200_jungle_soloKills,team_200_mid_championId,team_200_mid_championName,team_200_mid_champLevel,team_200_mid_summoner1Id,team_200_mid_summoner2Id,team_200_mid_kills,team_200_mid_deaths,team_200_mid_assists,team_200_mid_totalDamageDealt,team_200_mid_totalDamageDealtToChampions,team_200_mid_totalDamageTaken,team_200_mid_trueDamageDealt,team_200_mid_physicalDamageDealt,team_200_mid_magicDamageDealt,team_200_mid_goldEarned,team_200_mid_totalMinionsKilled,team_200_mid_neutralMinionsKilled,team_200_mid_visionScore,team_200_mid_wardsPlaced,team_200_mid_wardsKilled,team_200_mid_visionWardsBoughtInGame,team_200_mid_enemyChampionImmobilizations,team_200_mid_item0,team_200_mid_item1,team_200_mid_item2,team_200_mid_item3,team_200_mid_item4,team_200_mid_item5,team_200_mid_item6,team_200_mid_primaryStyle,team_200_mid_primaryPerk0,team_200_mid_primaryPerk1,team_200_mid_primaryPerk2,team_200_mid_primaryPerk3,team_200_mid_secondaryStyle,team_200_mid_secondaryPerk0,team_200_mid_secondaryPerk1,team_200_mid_firstBloodKill,team_200_mid_firstTowerKill,team_200_mid_turretKills,team_200_mid_inhibitorKills,team_200_mid_largestKillingSpree,team_200_mid_largestMultiKill,team_200_mid_killingSprees,team_200_mid_doubleKills,team_200_mid_tripleKills,team_200_mid_quadraKills,team_200_mid_pentaKills,team_200_mid_damagePerMinute,team_200_mid_damageTakenOnTeamPercentage,team_200_mid_goldPerMinute,team_200_mid_teamDamagePercentage,team_200_mid_killParticipation,team_200_mid_kda,team_200_mid_laneMinionsFirst10Minutes,team_200_mid_turretPlatesTaken,team_200_mid_soloKills,team_200_adc_championId,team_200_adc_championName,team_200_adc_champLevel,team_200_adc_summoner1Id,team_200_adc_summoner2Id,team_200_adc_kills,team_200_adc_deaths,team_200_adc_assists,team_200_adc_totalDamageDealt,team_200_adc_totalDamageDealtToChampions,team_200_adc_totalDamageTaken,team_200_adc_trueDamageDealt,team_200_adc_physicalDamageDealt,team_200_adc_magicDamageDealt,team_200_adc_goldEarned,team_200_adc_totalMinionsKilled,team_200_adc_neutralMinionsKilled,team_200_adc_visionScore,team_200_adc_wardsPlaced,team_200_adc_wardsKilled,team_200_adc_visionWardsBoughtInGame,team_200_adc_enemyChampionImmobilizations,team_200_adc_item0,team_200_adc_item1,team_200_adc_item2,team_200_adc_item3,team_200_adc_item4,team_200_adc_item5,team_200_adc_item6,team_200_adc_primaryStyle,team_200_adc_primaryPerk0,team_200_adc_primaryPerk1,team_200_adc_primaryPerk2,team_200_adc_primaryPerk3,team_200_adc_secondaryStyle,team_200_adc_secondaryPerk0,team_200_adc_secondaryPerk1,team_200_adc_firstBloodKill,team_200_adc_firstTowerKill,team_200_adc_turretKills,team_200_adc_inhibitorKills,team_200_adc_largestKillingSpree,team_200_adc_largestMultiKill,team_200_adc_killingSprees,team_200_adc_doubleKills,team_200_adc_tripleKills,team_200_adc_quadraKills,team_200_adc_pentaKills,team_200_adc_damagePerMinute,team_200_adc_damageTakenOnTeamPercentage,team_200_adc_goldPerMinute,team_200_adc_teamDamagePercentage,team_200_adc_killParticipation,team_200_adc_kda,team_200_adc_laneMinionsFirst10Minutes,team_200_adc_turretPlatesTaken,team_200_adc_soloKills,team_200_support_championId,team_200_support_championName,team_200_support_champLevel,team_200_support_summoner1Id,team_200_support_summoner2Id,team_200_support_kills,team_200_support_deaths,team_200_support_assists,team_200_support_totalDamageDealt,team_200_support_totalDamageDealtToChampions,team_200_support_totalDamageTaken,team_200_support_trueDamageDealt,team_200_support_physicalDamageDealt,team_200_support_magicDamageDealt,team_200_support_goldEarned,team_200_support_totalMinionsKilled,team_200_support_neutralMinionsKilled,team_200_support_visionScore,team_200_support_wardsPlaced,team_200_support_wardsKilled,team_200_support_visionWardsBoughtInGame,team_200_support_enemyChampionImmobilizations,team_200_support_item0,team_200_support_item1,team_200_support_item2,team_200_support_item3,team_200_support_item4,team_200_support_item5,team_200_support_item6,team_200_support_primaryStyle,team_200_support_primaryPerk0,team_200_support_primaryPerk1,team_200_support_primaryPerk2,team_200_support_primaryPerk3,team_200_support_secondaryStyle,team_200_support_secondaryPerk0,team_200_support_secondaryPerk1,team_200_support_firstBloodKill,team_200_support_firstTowerKill,team_200_support_turretKills,team_200_support_inhibitorKills,team_200_support_largestKillingSpree,team_200_support_largestMultiKill,team_200_support_killingSprees,team_200_support_doubleKills,team_200_support_tripleKills,team_200_support_quadraKills,team_200_support_pentaKills,team_200_support_damagePerMinute,team_200_support_damageTakenOnTeamPercentage,team_200_support_goldPerMinute,team_200_support_teamDamagePercentage,team_200_support_killParticipation,team_200_support_kda,team_200_support_laneMinionsFirst10Minutes,team_200_support_turretPlatesTaken,team_200_support_soloKills,team_100__championId,team_100__championName,team_100__champLevel,team_100__summoner1Id,team_100__summoner2Id,team_100__kills,team_100__deaths,team_100__assists,team_100__totalDamageDealt,team_100__totalDamageDealtToChampions,team_100__totalDamageTaken,team_100__trueDamageDealt,team_100__physicalDamageDealt,team_100__magicDamageDealt,team_100__goldEarned,team_100__totalMinionsKilled,team_100__neutralMinionsKilled,team_100__visionScore,team_100__wardsPlaced,team_100__wardsKilled,team_100__visionWardsBoughtInGame,team_100__enemyChampionImmobilizations,team_100__item0,team_100__item1,team_100__item2,team_100__item3,team_100__item4,team_100__item5,team_100__item6,team_100__primaryStyle,team_100__primaryPerk0,team_100__primaryPerk1,team_100__primaryPerk2,team_100__primaryPerk3,team_100__secondaryStyle,team_100__secondaryPerk0,team_100__secondaryPerk1,team_100__firstBloodKill,team_100__firstTowerKill,team_100__turretKills,team_100__inhibitorKills,team_100__largestKillingSpree,team_100__largestMultiKill,team_100__killingSprees,team_100__doubleKills,team_100__tripleKills,team_100__quadraKills,team_100__pentaKills,team_100__damagePerMinute,team_100__damageTakenOnTeamPercentage,team_100__goldPerMinute,team_100__teamDamagePercentage,team_100__killParticipation,team_100__kda,team_100__laneMinionsFirst10Minutes,team_100__turretPlatesTaken,team_100__soloKills,team_200__championId,team_200__championName,team_200__champLevel,team_200__summoner1Id,team_200__summoner2Id,team_200__kills,team_200__deaths,team_200__assists,team_200__totalDamageDealt,team_200__totalDamageDealtToChampions,team_200__totalDamageTaken,team_200__trueDamageDealt,team_200__physicalDamageDealt,team_200__magicDamageDealt,team_200__goldEarned,team_200__totalMinionsKilled,team_200__neutralMinionsKilled,team_200__visionScore,team_200__wardsPlaced,team_200__wardsKilled,team_200__visionWardsBoughtInGame,team_200__enemyChampionImmobilizations,team_200__item0,team_200__item1,team_200__item2,team_200__item3,team_200__item4,team_200__item5,team_200__item6,team_200__primaryStyle,team_200__primaryPerk0,team_200__primaryPerk1,team_200__primaryPerk2,team_200__primaryPerk3,team_200__secondaryStyle,team_200__secondaryPerk0,team_200__secondaryPerk1,team_200__firstBloodKill,team_200__firstTowerKill,team_200__turretKills,team_200__inhibitorKills,team_200__largestKillingSpree,team_200__largestMultiKill,team_200__killingSprees,team_200__doubleKills,team_200__tripleKills,team_200__quadraKills,team_200__pentaKills,team_200__damagePerMinute,team_200__damageTakenOnTeamPercentage,team_200__goldPerMinute,team_200__teamDamagePercentage,team_200__killParticipation,team_200__kda,team_200__laneMinionsFirst10Minutes,team_200__turretPlatesTaken,team_200__soloKills
EUW1_7517331727,1756909210652,1718,15.17.708.5788,420,11,CLASSIC,MATCHED_GAME,True,False,False,False,True,False,0,0,3,0,1,117,1,114,2,107,3,711,4,78,5,False,False,False,True,True,True,False,True,4,1,10,2,0,36,6,86,7,902,8,142,9,119,10,True,False,875.0,Sett,15.0,12.0,4.0,6.0,7.0,3.0,130871.0,19673.0,36526.0,9462.0,121409.0,0.0,10653.0,187.0,0.0,14.0,6.0,4.0,0.0,0.0,6631.0,2021.0,2501.0,1055.0,1028.0,3047.0,3340.0,8000.0,8010.0,9111.0,9104.0,8299.0,8400.0,8444.0,8242.0,False,False,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,686.891961389163,0.26710237453379854,371.9767491804001,0.2679098945732439,0.391304347826087,1.2857142857142858,62.0,4.0,3.0,91.0,Talon,16.0,11.0,4.0,7.0,4.0,6.0,262025.0,18937.0,30736.0,60595.0,201429.0,0.0,13198.0,56.0,165.0,29.0,6.0,7.0,1.0,0.0,3111.0,3814.0,3142.0,3035.0,6696.0,3133.0,3364.0,8000.0,8021.0,9111.0,9105.0,8014.0,8300.0,8304.0,8347.0,False,False,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,661.2046818927506,0.22475906689100855,460.8321658992247,0.25789103174095873,0.5652173913043478,3.25,3.0,0.0,1.0,131,Diana,15,4,12,8,8,3,159002,21232,24844,4606,23395,131001,12483,192,16,20,11,2,2,0,1052,3157,1056,3020,4646,3115,3340,8100,8112,8143,8140,8135,8200,8226,8237,True,False,0,0,3,1,2,0,0,0,0,741.3201103253093,0.18167305331120992,435.8453933970008,0.28913861824881226,0.4782608695652174,1.375,66,2,5,222.0,Jinx,12.0,21.0,4.0,1.0,10.0,1.0,73447.0,7565.0,21022.0,3843.0,68583.0,1021.0,8075.0,145.0,0.0,10.0,6.0,0.0,0.0,0.0,1055.0,3006.0,3032.0,1038.0,1018.0,0.0,3363.0,8000.0,8008.0,8009.0,9103.0,8017.0,8200.0,8233.0,8236.0,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,264.1599600443121,0.1537308597758851,281.94545586344543,0.10303085641418383,0.08695652173913043,0.2,36.0,3.0,1.0,526.0,Rell,12.0,4.0,14.0,1.0,7.0,4.0,25373.0,6023.0,23621.0,2612.0,6331.0,16429.0,7131.0,55.0,2.0,72.0,28.0,9.0,3.0,0.0,3869.0,3050.0,3190.0,1028.0,3111.0,2055.0,3364.0,8400.0,8439.0,8401.0,8473.0,8242.0,8300.0,8347.0,8306.0,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,210.31501003160696,0.17273464548809786,248.99162245637493,0.08202959902280128,0.21739130434782608,0.7142857142857143,21.0,2.0,0.0,157,Yasuo,17,12,4,0,7,8,185799,20043,23025,2818,167058,15923,10738,229,8,18,11,0,2,0,3153,3006,6673,1018,1036,1036,3363,8000,8008,9101,9104,8017,8400,8451,8473,False,False,0,0,0,0,0,0,0,0,0,699.8011340866431,0.19847849907299178,374.9407342378257,0.18036261075851395,0.2222222222222222,1.1428571428571428,76,0,0,9,FiddleSticks,18,11,4,12,2,8,262917,22097,37205,64979,7072,190865,14585,55,173,65,2,7,2,0,8010,3152,1058,4646,0,3020,3330,8100,8128,8126,8140,8106,8200,8224,8236,False,False,0,0,9,2,2,3,0,0,0,771.5325729443655,0.3207051767740114,509.2370457646298,0.19885024811098745,0.5555555555555556,10.0,9,0,4,69,Cassiopeia,16,4,12,3,8,5,116840,16934,21104,0,6783,110056,11559,191,0,24,11,1,4,0,3040,6653,2055,1052,3116,0,3363,8000,8010,8009,9105,8299,8200,8226,8210,False,False,3,1,2,1,1,0,0,0,0,591.2730465003597,0.18191776048876912,403.6079217299109,0.15239122251085327,0.2222222222222222,1.0,57,1,2,523,Aphelios,16,21,4,16,2,8,230443,35589,14388,3871,223975,2595,17328,206,4,11,4,3,0,0,3085,3134,3032,3006,3036,3031,3363,8000,8005,9111,9103,8017,8300,8304,8347,False,True,6,1,14,2,1,1,0,0,0,1242.6018242873558,0.12402562449901117,604.9993011938842,0.3202608544701377,0.6666666666666666,12.0,51,7,3,432.0,Bard,14.0,4.0,14.0,5.0,4.0,15.0,27105.0,16461.0,20287.0,3282.0,9517.0,14305.0,9923.0,20.0,0.0,81.0,34.0,10.0,3.0,0.0,3173.0,3742.0,3877.0,0.0,6653.0,3144.0,3364.0,8100.0,8112.0,8126.0,8141.0,8135.0,8300.0,8345.0,8304.0,False,False,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,574.7592888230001,0.17487293916521648,346.48092000145505,0.14813506414950764,0.5555555555555556,5.0,10.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
