match_id,game_duration,team_100_win,team_100_first_blood,team_100_first_tower,team_100_first_inhibitor,team_100_first_dragon,team_100_first_rift_herald,team_100_first_baron,team_100_dragon_kills,team_100_baron_kills,team_100_tower_kills,team_100_inhibitor_kills,team_100_rift_herald_kills,team_100_ban_1,team_100_ban_2,team_100_ban_3,team_100_ban_4,team_100_ban_5,team_200_first_blood,team_200_first_tower,team_200_first_inhibitor,team_200_first_dragon,team_200_first_rift_herald,team_200_first_baron,team_200_dragon_kills,team_200_baron_kills,team_200_tower_kills,team_200_inhibitor_kills,team_200_rift_herald_kills,team_200_ban_1,team_200_ban_2,team_200_ban_3,team_200_ban_4,team_200_ban_5,team_100_top_champion_id,team_100_top_champion_name,team_100_top_kills,team_100_top_deaths,team_100_top_assists,team_100_top_gold,team_100_top_cs,team_100_top_vision,team_100_top_kda,team_100_jungle_champion_id,team_100_jungle_champion_name,team_100_jungle_kills,team_100_jungle_deaths,team_100_jungle_assists,team_100_jungle_gold,team_100_jungle_cs,team_100_jungle_vision,team_100_jungle_kda,team_100_mid_champion_id,team_100_mid_champion_name,team_100_mid_kills,team_100_mid_deaths,team_100_mid_assists,team_100_mid_gold,team_100_mid_cs,team_100_mid_vision,team_100_mid_kda,team_100_adc_champion_id,team_100_adc_champion_name,team_100_adc_kills,team_100_adc_deaths,team_100_adc_assists,team_100_adc_gold,team_100_adc_cs,team_100_adc_vision,team_100_adc_kda,team_100_support_champion_id,team_100_support_champion_name,team_100_support_kills,team_100_support_deaths,team_100_support_assists,team_100_support_gold,team_100_support_cs,team_100_support_vision,team_100_support_kda,team_200_top_champion_id,team_200_top_champion_name,team_200_top_kills,team_200_top_deaths,team_200_top_assists,team_200_top_gold,team_200_top_cs,team_200_top_vision,team_200_top_kda,team_200_jungle_champion_id,team_200_jungle_champion_name,team_200_jungle_kills,team_200_jungle_deaths,team_200_jungle_assists,team_200_jungle_gold,team_200_jungle_cs,team_200_jungle_vision,team_200_jungle_kda,team_200_mid_champion_id,team_200_mid_champion_name,team_200_mid_kills,team_200_mid_deaths,team_200_mid_assists,team_200_mid_gold,team_200_mid_cs,team_200_mid_vision,team_200_mid_kda,team_200_adc_champion_id,team_200_adc_champion_name,team_200_adc_kills,team_200_adc_deaths,team_200_adc_assists,team_200_adc_gold,team_200_adc_cs,team_200_adc_vision,team_200_adc_kda,team_200_support_champion_id,team_200_support_champion_name,team_200_support_kills,team_200_support_deaths,team_200_support_assists,team_200_support_gold,team_200_support_cs,team_200_support_vision,team_200_support_kda
KR_7954468409,1664,0,0,0,0,1,0,0,2,0,3,0,0,11,904,432,166,-1,1,1,0,0,1,1,1,1,7,0,1,-1,-1,904,246,122,113,Sejuani,3,9,4,9382,167,32,0.7777777777777778,266,Aatrox,4,4,4,11812,8,24,2.0,777,Yone,2,6,3,10418,224,22,0.8333333333333334,69,Cassiopeia,3,6,8,10421,225,23,1.8333333333333333,78.0,Poppy,5.0,6.0,6.0,8832.0,19.0,65.0,1.8333333333333333,799,Ambessa,10,2,8,14849,227,20,9.0,126,Jayce,6,1,15,12889,29,49,21.0,910,Hwei,8,3,14,13737,210,25,7.333333333333333,804,Yunara,7,7,13,12357,149,25,2.857142857142857,12,Alistar,0,4,16,7235,13,87,4.0
KR_7954428058,1155,1,0,1,0,1,1,0,3,0,4,0,1,246,119,126,166,10,1,0,0,0,0,0,0,0,1,0,0,-1,246,145,10,61,13,Ryze,3,1,1,8152,181,12,4.0,266,Aatrox,5,0,5,8730,7,25,10.0,7,Leblanc,5,0,7,9212,164,13,12.0,21,MissFortune,2,4,7,8300,159,20,2.25,518.0,Neeko,3.0,3.0,6.0,5604.0,24.0,44.0,3.0,68,Rumble,1,1,1,6493,147,12,2.0,799,Ambessa,3,4,0,6466,16,17,0.75,134,Syndra,0,4,1,5727,116,8,0.25,81,Ezreal,4,4,0,7729,164,16,1.0,89,Leona,0,6,3,4539,14,42,0.5
KR_7954438644,1838,1,0,1,1,1,0,1,2,1,7,2,0,-1,-1,246,11,7,1,0,0,0,1,0,2,0,3,0,1,119,24,246,34,166,126,Jayce,6,10,9,12890,215,35,1.5,266,Aatrox,12,5,10,15975,32,39,4.4,163,Taliyah,5,8,9,12019,179,19,1.75,429,Kalista,10,13,8,15098,212,30,1.3846153846153846,888.0,Renata,0.0,6.0,21.0,9190.0,33.0,105.0,3.5,54,Malphite,8,7,4,11289,183,26,1.7142857142857142,200,Belveth,6,8,10,12258,55,32,2.0,142,Zoe,11,3,19,12526,185,25,10.0,21,MissFortune,12,11,7,13535,181,29,1.7272727272727273,78,Poppy,5,4,19,8788,16,87,6.0
KR_7954397160,916,1,0,1,0,1,0,0,2,0,3,0,0,142,10,904,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,61,246,11,76,Nidalee,6,4,2,7618,113,8,2.0,266,Aatrox,4,0,9,7475,4,18,13.0,126,Jayce,5,2,3,7571,127,7,4.0,800,Mel,7,1,0,7712,129,4,7.0,89.0,Leona,0.0,4.0,7.0,4266.0,13.0,24.0,1.75,39,Irelia,4,6,3,6718,104,7,1.1666666666666667,59,JarvanIV,1,5,3,4597,9,13,0.8,38,Kassadin,1,3,3,4359,82,9,1.3333333333333333,523,Aphelios,5,5,1,6286,87,8,1.2,412,Thresh,0,3,5,3836,17,30,1.6666666666666667
KR_7954357446,1111,0,1,0,0,0,0,0,0,0,0,0,0,120,11,126,246,61,0,1,0,1,0,0,1,0,4,0,0,200,11,166,30,246,68,Rumble,0,2,1,5568,136,10,0.5,799,Ambessa,3,6,2,6455,6,11,0.8333333333333334,163,Taliyah,2,2,1,6550,138,16,1.5,236,Lucian,2,3,3,6606,126,14,1.6666666666666667,201.0,Braum,1.0,1.0,5.0,4683.0,26.0,45.0,6.0,13,Ryze,3,0,1,9882,204,15,4.0,266,Aatrox,9,0,2,9325,11,27,11.0,134,Syndra,2,3,2,7722,171,15,1.3333333333333333,804,Yunara,0,2,3,6235,138,21,1.5,78,Poppy,0,3,4,4603,13,43,1.3333333333333333
KR_7954327349,923,0,0,0,0,0,0,0,0,0,0,0,0,166,246,-1,266,555,1,1,0,1,0,0,2,0,1,0,0,266,246,799,-1,904,150,Gnar,1,0,0,5984,152,7,1.0,5,XinZhao,0,3,1,4825,11,17,0.3333333333333333,18,Tristana,0,2,0,5418,143,6,0.0,115,Ziggs,0,4,1,4450,93,7,0.25,89.0,Leona,2.0,2.0,0.0,4052.0,20.0,38.0,1.0,897,KSante,0,1,0,4417,104,9,0.0,9,FiddleSticks,5,1,2,6535,4,30,7.0,777,Yone,0,0,6,5510,125,8,6.0,145,Kaisa,4,0,0,7764,152,11,4.0,78,Poppy,2,2,4,4533,19,39,3.0
KR_7953412636,1241,0,1,0,0,0,1,0,0,0,2,0,1,266,804,-1,9,122,0,1,0,1,0,0,2,0,4,0,0,555,166,9,246,799,126,Jayce,1,7,2,7207,155,15,0.42857142857142855,904,Zaahen,2,3,0,7463,17,24,0.6666666666666666,800,Mel,6,6,0,10017,175,15,1.0,110,Varus,2,5,1,7257,159,17,0.6,60.0,Elise,1.0,7.0,5.0,6033.0,35.0,69.0,0.8571428571428571,68,Rumble,3,3,5,9399,175,14,2.6666666666666665,64,LeeSin,11,1,6,10629,13,20,17.0,61,Orianna,2,2,7,9950,213,15,4.5,145,Kaisa,5,4,6,8818,172,18,2.75,7,Leblanc,7,2,13,8628,26,56,10.0
KR_7953315829,1627,1,1,1,1,0,1,1,1,1,8,1,1,246,904,-1,13,-1,0,0,0,1,0,0,2,0,3,0,0,119,60,61,11,-1,799,Ambessa,20,3,10,18062,190,11,10.0,126,Jayce,6,7,10,11466,29,30,2.2857142857142856,55,Katarina,1,4,10,10770,192,21,2.75,202,Jhin,10,3,10,14327,234,31,6.666666666666667,526.0,Rell,2.0,7.0,16.0,8436.0,17.0,75.0,2.5714285714285716,6,Urgot,4,13,3,10226,143,20,0.5384615384615384,887,Gwen,11,4,4,13722,37,27,3.75,897,KSante,1,6,14,10118,215,18,2.5,21,MissFortune,4,11,11,12102,171,17,1.3636363636363635,432,Bard,3,5,15,7593,21,95,3.6
KR_7952600407,2321,0,0,0,1,1,1,1,2,1,9,2,1,-1,166,-1,246,11,1,1,0,0,0,0,3,1,7,1,0,61,897,246,799,904,126,Jayce,5,8,13,16562,245,39,2.25,266,Aatrox,11,6,10,17154,34,39,3.5,893,Aurora,3,8,7,13685,284,35,1.25,81,Ezreal,19,10,9,22453,283,27,2.8,518.0,Neeko,0.0,12.0,20.0,10378.0,36.0,112.0,1.6666666666666667,2,Olaf,4,7,4,13553,217,29,1.1428571428571428,517,Sylas,16,8,8,16903,36,37,3.0,236,Lucian,4,7,8,17350,358,30,1.7142857142857142,22,Ashe,19,13,10,22660,270,39,2.230769230769231,117,Lulu,1,3,33,12318,38,153,11.333333333333334
KR_7952575067,1249,1,1,1,0,0,1,0,1,0,5,0,1,-1,268,78,517,166,0,0,0,1,0,0,1,0,2,0,0,245,78,11,266,904,68,Rumble,5,2,5,8931,165,15,5.0,59,JarvanIV,8,4,11,10021,13,40,4.75,26,Zilean,4,0,14,9819,165,13,18.0,804,Yunara,11,2,5,12604,174,22,8.0,526.0,Rell,1.0,5.0,23.0,6695.0,16.0,56.0,4.8,893,Aurora,4,5,1,7601,131,9,1.0,9,FiddleSticks,3,7,3,7342,11,29,0.8571428571428571,777,Yone,2,5,0,7822,183,7,0.4,22,Ashe,4,6,2,7956,154,13,1.0,12,Alistar,0,6,9,5401,11,58,1.5
KR_7952532085,1654,1,1,0,1,1,1,1,2,1,8,1,1,266,804,904,11,200,0,1,0,0,0,0,1,0,3,0,0,246,555,-1,266,142,799,Ambessa,12,1,7,13545,189,15,19.0,9,FiddleSticks,13,1,13,14407,33,80,26.0,61,Orianna,12,1,11,15462,243,22,23.0,145,Kaisa,2,10,11,9547,138,16,1.3,78.0,Poppy,4.0,2.0,25.0,9809.0,21.0,85.0,14.5,897,KSante,2,6,0,10304,219,24,0.3333333333333333,238,Zed,5,8,3,9006,33,28,1.0,163,Taliyah,2,9,6,10141,191,15,0.8888888888888888,15,Sivir,4,9,4,11568,218,19,0.8888888888888888,12,Alistar,2,11,6,6760,23,76,0.7272727272727273
KR_7952493105,1535,0,0,0,0,0,1,0,0,0,4,0,1,-1,120,246,78,61,1,1,0,1,0,0,4,0,5,0,0,119,-1,266,10,166,799,Ambessa,2,7,2,8497,175,31,0.5714285714285714,76,Nidalee,12,6,7,11610,24,39,3.1666666666666665,777,Yone,2,7,9,10265,194,15,1.5714285714285714,81,Ezreal,2,5,6,9573,214,16,1.6,89.0,Leona,1.0,7.0,13.0,6554.0,15.0,72.0,2.0,68,Rumble,6,4,8,9972,165,30,3.5,11,MasterYi,16,0,8,16042,46,38,24.0,103,Ahri,7,2,6,12638,238,26,6.5,236,Lucian,3,4,9,10160,213,27,3.0,201,Braum,0,9,16,6742,16,80,1.7777777777777777
KR_7952440535,1261,0,0,0,0,0,0,0,0,0,1,0,0,60,9,266,246,799,1,1,1,1,1,0,2,0,6,1,1,-1,910,166,9,-1,14,Sion,2,3,1,7785,172,11,1.0,517,Sylas,4,9,1,7454,8,19,0.5555555555555556,268,Azir,2,4,2,7455,181,6,1.0,221,Zeri,3,4,1,8753,186,17,1.0,117.0,Lulu,0.0,6.0,6.0,4983.0,21.0,41.0,1.0,904,Zaahen,1,2,1,8493,191,20,1.0,126,Jayce,16,1,3,15240,22,27,19.0,61,Orianna,3,3,13,9504,179,16,5.333333333333333,42,Corki,2,5,5,8355,160,9,1.4,78,Poppy,4,1,14,7177,20,59,18.0
KR_7951921619,1212,1,1,1,0,1,1,0,2,0,4,0,1,799,61,555,246,904,0,0,0,0,0,0,0,0,0,0,0,246,-1,-1,61,78,41,Gangplank,1,2,12,8400,143,11,6.5,131,Diana,7,1,8,9914,23,11,15.0,166,Akshan,13,0,5,11230,168,16,18.0,21,MissFortune,5,2,15,9527,150,18,10.0,12.0,Alistar,2.0,3.0,17.0,5990.0,20.0,49.0,6.333333333333333,68,Rumble,2,2,1,8623,184,13,1.5,200,Belveth,2,7,1,6825,4,16,0.42857142857142855,14,Sion,0,4,2,6136,144,15,0.5,429,Kalista,3,6,1,7870,168,19,0.6666666666666666,44,Taric,1,9,4,5096,30,45,0.5555555555555556
KR_7952377481,1152,1,1,1,0,0,1,0,1,0,5,0,1,-1,-1,7,78,24,0,0,0,1,0,0,2,0,1,0,0,126,799,61,246,-1,157,Yasuo,6,2,3,9306,156,11,4.5,904,Zaahen,5,3,9,9137,6,29,4.666666666666667,112,Viktor,3,1,9,9508,166,12,12.0,800,Mel,10,2,6,11161,159,14,8.0,555.0,Pyke,2.0,4.0,9.0,5993.0,16.0,58.0,2.75,27,Singed,1,4,3,7056,171,12,1.0,266,Aatrox,2,5,6,6563,5,11,1.6,166,Akshan,4,5,2,8333,142,12,1.2,81,Ezreal,3,9,2,7322,105,13,0.5555555555555556,497,Rakan,1,4,9,4965,18,39,2.5
KR_7950809762,1567,0,1,1,0,1,1,0,1,0,2,0,1,21,246,-1,134,266,0,0,1,0,0,1,1,1,8,1,0,157,12,107,-1,24,68,Rumble,9,8,5,12710,164,19,1.75,799,Ambessa,5,6,4,10069,29,20,1.5,711,Vex,7,9,3,11789,192,20,1.1111111111111112,145,Kaisa,2,10,9,9649,184,15,1.1,555.0,Pyke,6.0,12.0,9.0,8661.0,18.0,74.0,1.25,166,Akshan,7,10,6,10492,140,26,1.3,126,Jayce,13,6,16,17932,65,34,4.833333333333333,517,Sylas,8,3,9,13058,177,16,5.666666666666667,69,Cassiopeia,14,5,11,13877,190,18,5.0,53,Blitzcrank,3,5,26,9303,13,87,5.8
KR_7950240346,1562,0,1,0,0,0,1,0,0,0,3,0,1,10,-1,200,-1,122,0,1,1,1,0,0,3,0,8,2,0,799,246,-1,10,7,126,Jayce,6,10,4,11191,197,20,1.0,62,MonkeyKing,3,7,4,10449,16,34,1.0,61,Orianna,4,5,5,11314,237,27,1.8,145,Kaisa,3,5,4,12144,232,16,1.4,518.0,Neeko,0.0,8.0,9.0,6658.0,35.0,89.0,1.125,39,Irelia,10,7,6,13032,189,17,2.2857142857142856,266,Aatrox,5,3,12,11015,15,24,5.666666666666667,112,Viktor,8,2,10,13119,233,27,9.0,202,Jhin,12,1,9,14693,224,22,21.0,432,Bard,0,3,26,8280,20,107,8.666666666666666
KR_7961003616,2406,0,1,1,1,0,1,1,1,2,6,1,1,266,246,78,61,68,0,0,0,1,0,0,4,0,8,1,0,60,64,518,-1,142,126,Jayce,7,5,8,20524,312,35,3.0,76,Nidalee,3,6,8,15122,35,70,1.8333333333333333,3,Galio,2,7,7,13509,242,39,1.2857142857142858,236,Lucian,14,6,5,23935,349,53,3.1666666666666665,201.0,Braum,1.0,7.0,18.0,11858.0,31.0,160.0,2.7142857142857144,897,KSante,10,4,10,16613,255,28,5.0,5,XinZhao,5,5,15,15708,33,53,4.0,268,Azir,7,5,5,19281,361,44,2.4,81,Ezreal,8,6,13,17764,297,43,3.5,7,Leblanc,1,7,13,9708,31,141,2.0
KR_7959924563,1784,1,0,0,1,0,1,1,3,1,8,1,1,11,78,91,266,126,1,1,0,1,0,0,1,0,3,0,0,246,122,142,-1,-1,904,Zaahen,1,4,11,12056,196,23,3.0,9,FiddleSticks,7,5,11,12051,23,103,3.6,112,Viktor,7,3,9,13380,222,27,5.333333333333333,236,Lucian,12,3,8,17275,251,25,6.666666666666667,555.0,Pyke,10.0,5.0,12.0,11730.0,31.0,106.0,4.4,150,Gnar,3,8,6,11824,231,33,1.125,799,Ambessa,3,8,6,10543,18,50,1.125,7,Leblanc,6,4,4,13127,212,33,2.5,804,Yunara,5,8,9,13564,214,24,1.75,111,Nautilus,3,9,9,8080,33,86,1.3333333333333333
KR_7961110148,1304,1,0,0,0,1,0,0,1,0,3,0,0,904,69,11,142,-1,1,1,0,0,1,0,1,0,2,0,1,5,266,-1,12,-1,799,Ambessa,1,6,2,7702,183,15,0.5,246,Qiyana,3,2,4,9271,10,19,3.5,61,Orianna,4,2,4,8845,182,19,4.0,804,Yunara,9,2,4,11622,188,16,6.5,518.0,Neeko,2.0,1.0,10.0,6406.0,18.0,74.0,12.0,39,Irelia,4,3,0,10296,199,14,1.3333333333333333,234,Viego,3,2,5,9191,12,16,4.0,7,Leblanc,3,2,2,8398,163,23,2.5,523,Aphelios,2,6,4,7769,153,17,1.0,201,Braum,1,6,3,5196,19,70,0.6666666666666666
KR_7959831023,1733,1,1,1,1,1,0,1,1,1,9,1,0,-1,142,23,246,78,0,0,0,0,1,0,3,0,3,0,1,555,904,-1,-1,246,68,Rumble,11,6,8,14482,192,40,3.1666666666666665,126,Jayce,11,7,6,15930,20,46,2.4285714285714284,13,Ryze,4,7,9,12197,228,27,1.8571428571428572,202,Jhin,7,0,18,16309,241,20,25.0,800.0,Mel,9.0,7.0,20.0,11470.0,25.0,104.0,4.142857142857143,14,Sion,5,3,6,11929,194,20,3.6666666666666665,203,Kindred,8,7,7,12712,21,42,2.142857142857143,163,Taliyah,6,8,9,12923,217,18,1.875,51,Caitlyn,3,10,4,11009,215,21,0.7,60,Elise,5,14,12,9122,11,87,1.2142857142857142
KR_7959665437,1808,0,0,1,0,0,0,0,1,0,2,0,0,800,904,246,555,64,1,0,1,1,1,1,3,1,7,2,1,134,42,-1,61,246,126,Jayce,6,7,2,13921,220,31,1.1428571428571428,266,Aatrox,6,6,5,11442,15,55,1.8333333333333333,112,Viktor,4,5,5,12892,251,25,1.8,110,Varus,3,9,5,10988,189,21,0.8888888888888888,34.0,Anivia,2.0,4.0,11.0,8749.0,42.0,104.0,3.25,799,Ambessa,7,4,7,14139,212,22,3.5,60,Elise,4,5,7,11362,22,45,2.2,45,Veigar,8,3,8,14170,239,35,5.333333333333333,804,Yunara,12,4,5,15793,254,35,4.25,12,Alistar,0,5,21,9131,20,109,4.2
KR_7959877864,1365,0,1,1,0,0,1,0,1,0,2,0,1,64,904,-1,78,246,0,0,0,1,0,0,2,0,5,0,0,-1,555,122,804,-1,893,Aurora,4,4,2,8699,151,18,1.5,91,Talon,6,6,4,9379,26,24,1.6666666666666667,134,Syndra,2,2,3,8962,206,21,2.5,236,Lucian,2,5,3,8981,141,29,1.0,201.0,Braum,2.0,3.0,9.0,6038.0,12.0,51.0,3.6666666666666665,83,Yorick,2,4,4,8473,143,15,1.5,126,Jayce,11,1,4,13824,27,25,15.0,268,Azir,2,2,5,9363,213,34,3.5,44,Taric,3,7,11,8368,137,10,2.0,350,Yuumi,2,2,14,7066,30,51,8.0
KR_7959745788,1745,0,1,1,0,0,1,0,0,0,5,0,1,11,166,68,30,266,0,0,1,1,0,1,4,1,7,1,0,-1,246,-1,11,-1,126,Jayce,5,5,8,12286,218,15,2.6,799,Ambessa,6,6,6,12006,14,33,2.0,69,Cassiopeia,4,3,5,12633,260,27,3.0,145,Kaisa,5,4,3,12507,256,20,2.0,78.0,Poppy,1.0,5.0,7.0,7335.0,31.0,89.0,1.6,58,Renekton,3,6,6,11484,213,24,1.5,904,Zaahen,6,5,10,13787,15,21,3.2,134,Syndra,3,3,8,13919,271,29,3.6666666666666665,221,Zeri,10,2,5,16745,288,33,7.5,12,Alistar,1,5,16,8059,17,80,3.4
KR_7959172797,1771,1,1,1,1,0,1,1,1,1,9,2,1,-1,-1,10,-1,-1,0,0,0,1,0,0,2,0,2,0,0,266,119,246,27,10,68,Rumble,9,2,7,15963,251,29,8.0,126,Jayce,5,3,10,14166,25,53,5.0,3,Galio,0,3,4,9465,214,24,1.3333333333333333,81,Ezreal,7,2,8,14920,280,30,7.5,78.0,Poppy,1.0,3.0,16.0,8875.0,29.0,98.0,5.666666666666667,799,Ambessa,2,4,2,10162,218,23,1.0,143,Zyra,4,4,4,11239,29,48,2.0,134,Syndra,1,3,4,11498,262,29,1.6666666666666667,804,Yunara,5,6,1,13228,264,33,1.0,201,Braum,1,5,6,6702,30,89,1.4
KR_7959496879,1387,0,1,1,0,0,0,0,0,0,1,0,0,246,61,78,-1,30,0,0,1,1,1,0,3,0,8,1,1,119,895,246,120,126,904,Zaahen,1,7,5,7466,125,12,0.8571428571428571,799,Ambessa,1,4,4,8275,25,16,1.25,800,Mel,6,4,0,10756,207,17,1.5,15,Sivir,3,7,3,8070,141,10,0.8571428571428571,12.0,Alistar,0.0,7.0,4.0,5113.0,28.0,44.0,0.5714285714285714,24,Jax,5,3,6,10967,167,21,3.6666666666666665,143,Zyra,6,1,11,11641,32,29,17.0,268,Azir,9,3,4,11224,195,13,4.333333333333333,236,Lucian,8,3,3,11449,195,27,3.6666666666666665,201,Braum,1,1,21,7387,22,71,22.0
KR_7959269206,926,0,1,0,0,0,0,0,0,0,1,0,0,21,166,246,112,799,0,1,0,1,0,0,1,0,2,0,0,904,-1,799,246,-1,421,RekSai,1,3,2,5107,92,8,1.0,143,Zyra,2,5,2,6466,27,19,0.8,800,Mel,3,5,1,5785,108,6,0.8,202,Jhin,0,1,2,5320,118,8,2.0,12.0,Alistar,1.0,3.0,4.0,4269.0,16.0,28.0,1.6666666666666667,14,Sion,4,0,1,7421,134,7,5.0,126,Jayce,5,3,6,8347,6,14,3.6666666666666665,134,Syndra,5,1,2,6982,125,9,7.0,145,Kaisa,2,1,0,6587,139,10,2.0,89,Leona,1,2,9,4827,14,22,5.0
KR_7959446472,911,1,0,0,0,1,0,0,1,0,0,0,0,904,-1,555,143,518,1,0,0,0,0,0,0,0,0,0,0,246,61,33,904,69,98,Shen,2,0,1,5003,109,7,3.0,266,Aatrox,2,1,8,6018,2,14,10.0,163,Taliyah,5,2,5,7252,140,14,5.0,804,Yunara,5,2,5,6749,117,14,5.0,526.0,Rell,2.0,1.0,11.0,4903.0,17.0,31.0,13.0,14,Sion,0,1,0,4464,111,10,0.0,64,LeeSin,1,4,2,4676,1,14,0.75,13,Ryze,2,3,0,5643,128,12,0.6666666666666666,42,Corki,3,4,0,5522,109,8,0.75,12,Alistar,0,4,3,3667,16,30,0.75
KR_7956029395,2013,1,1,1,1,1,1,0,3,0,8,1,1,112,51,246,518,114,0,0,0,0,0,1,1,1,3,0,0,432,142,-1,30,246,126,Jayce,7,9,16,15769,226,35,2.5555555555555554,266,Aatrox,5,4,10,13140,39,64,3.75,800,Mel,15,8,5,18504,226,14,2.5,15,Sivir,5,4,21,16557,270,49,6.5,78.0,Poppy,3.0,9.0,12.0,9045.0,30.0,129.0,1.6666666666666667,904,Zaahen,7,6,6,14715,220,32,2.1666666666666665,59,JarvanIV,5,8,21,13859,17,51,3.25,13,Ryze,10,6,7,15661,253,28,2.8333333333333335,81,Ezreal,9,9,10,14197,215,18,2.111111111111111,497,Rakan,3,6,18,9209,23,109,3.5
KR_7958625207,1842,0,1,1,0,1,1,0,1,0,2,0,1,246,-1,555,85,24,0,0,1,0,0,1,3,1,10,2,0,11,60,80,-1,246,122,Darius,12,3,5,16607,260,20,5.666666666666667,234,Viego,6,10,10,12160,19,43,1.6,3,Galio,2,8,3,9375,190,25,0.625,901,Smolder,5,10,10,13318,222,14,1.5,22.0,Ashe,2.0,14.0,13.0,8936.0,39.0,97.0,1.0714285714285714,904,Zaahen,8,7,13,13646,174,30,3.0,56,Nocturne,13,3,13,15389,32,41,8.666666666666666,800,Mel,8,3,8,15540,242,32,5.333333333333333,145,Kaisa,16,8,7,18801,236,25,2.875,111,Nautilus,0,7,28,8653,16,91,4.0
KR_7958988407,978,1,1,0,0,0,1,0,0,0,3,0,1,-1,61,246,69,555,0,1,0,1,0,0,1,0,1,0,0,30,555,-1,78,11,68,Rumble,0,4,7,5320,99,7,1.75,54,Malphite,3,4,8,6489,5,14,2.75,166,Akshan,15,1,4,11168,116,11,19.0,42,Corki,3,1,10,7038,119,9,13.0,43.0,Karma,0.0,3.0,12.0,4741.0,21.0,24.0,4.0,3,Galio,4,4,2,6277,107,7,1.5,266,Aatrox,5,3,7,7895,6,12,4.0,13,Ryze,0,4,3,5601,141,7,0.75,804,Yunara,1,5,1,5027,91,8,0.4,7,Leblanc,3,5,5,5169,25,39,1.6
KR_7958538309,1550,0,1,0,0,0,1,0,0,0,3,0,1,122,904,266,246,69,0,1,0,1,0,0,3,0,5,0,0,518,30,-1,11,35,68,Rumble,1,2,0,9983,239,11,0.5,126,Jayce,0,6,3,8600,5,22,0.5,268,Azir,4,7,1,10635,220,15,0.7142857142857143,42,Corki,8,4,1,12048,224,26,2.25,12.0,Alistar,0.0,6.0,9.0,6328.0,19.0,79.0,1.5,799,Ambessa,2,2,1,10895,230,16,1.5,5,XinZhao,6,0,8,11066,18,26,14.0,61,Orianna,7,4,9,12586,211,19,4.0,804,Yunara,7,4,4,12805,244,24,2.75,7,Leblanc,3,3,10,8221,48,84,4.333333333333333
KR_7954151370,1894,1,1,0,1,1,0,0,2,0,11,3,0,800,107,122,518,246,0,1,0,0,1,1,2,1,4,0,1,119,60,-1,-1,-1,126,Jayce,10,7,9,15061,231,32,2.7142857142857144,266,Aatrox,20,3,10,18250,24,41,10.0,893,Aurora,0,8,10,10822,211,36,1.25,42,Corki,18,6,14,20046,254,37,5.333333333333333,12.0,Alistar,0.0,6.0,29.0,9252.0,14.0,92.0,4.833333333333333,799,Ambessa,9,9,4,13995,205,34,1.4444444444444444,5,XinZhao,2,8,10,10463,36,25,1.5,268,Azir,7,7,10,15093,255,27,2.4285714285714284,236,Lucian,7,9,10,17733,237,20,1.8888888888888888,78,Poppy,5,15,12,9672,28,128,1.1333333333333333
KR_7954065374,1751,0,1,0,0,0,1,0,0,0,3,0,1,55,904,119,142,804,0,1,1,1,0,1,4,1,10,2,0,518,246,12,64,-1,69,Cassiopeia,6,11,3,11758,180,19,0.8181818181818182,126,Jayce,10,20,9,12929,27,50,0.95,112,Viktor,5,11,3,11298,171,16,0.7272727272727273,523,Aphelios,9,10,3,15040,228,24,1.2,117.0,Lulu,2.0,9.0,16.0,8959.0,21.0,78.0,2.0,14,Sion,3,4,14,13764,207,25,4.25,91,Talon,23,3,7,21382,29,38,10.0,134,Syndra,15,6,11,16010,242,28,4.333333333333333,236,Lucian,8,8,13,14409,184,24,2.625,7,Leblanc,11,11,14,12684,41,84,2.272727272727273
KR_7953965771,1737,1,0,0,1,0,0,1,2,1,7,1,0,268,-1,58,61,143,1,1,0,1,1,0,2,0,2,0,1,142,61,119,78,107,799,Ambessa,9,4,11,13146,225,14,5.0,246,Qiyana,17,5,21,19253,31,23,7.6,34,Anivia,12,3,14,14221,201,27,8.666666666666666,804,Yunara,13,9,13,18444,223,23,2.888888888888889,555.0,Pyke,7.0,11.0,18.0,11387.0,29.0,110.0,2.272727272727273,24,Jax,2,7,4,11236,222,14,0.8571428571428571,517,Sylas,3,14,9,9455,13,36,0.8571428571428571,126,Jayce,3,14,4,11108,196,18,0.5,523,Aphelios,19,8,4,18542,245,28,2.875,80,Pantheon,5,15,13,9044,24,93,1.2
KR_7953820056,1242,1,1,0,1,0,1,0,1,0,5,1,1,555,122,246,9,518,0,1,0,1,0,0,1,0,2,0,0,112,143,518,432,904,897,KSante,4,0,6,9700,192,11,10.0,76,Nidalee,8,3,4,10063,8,25,4.0,126,Jayce,5,7,1,9682,160,16,0.8571428571428571,22,Ashe,6,3,10,10200,175,21,5.333333333333333,497.0,Rakan,0.0,2.0,16.0,5979.0,22.0,55.0,8.0,41,Gangplank,1,4,1,7522,135,13,0.5,266,Aatrox,5,3,5,8728,10,28,3.3333333333333335,61,Orianna,2,6,5,7976,160,4,1.1666666666666667,804,Yunara,5,5,4,10260,189,22,1.8,117,Lulu,2,5,3,5363,24,46,1.0
