champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_sup_1_name,matchup_sup_1_winrate,matchup_sup_1_games,matchup_sup_1_lane_quality,matchup_sup_2_name,matchup_sup_2_winrate,matchup_sup_2_games,matchup_sup_2_lane_quality,matchup_sup_3_name,matchup_sup_3_winrate,matchup_sup_3_games,matchup_sup_3_lane_quality,matchup_sup_4_name,matchup_sup_4_winrate,matchup_sup_4_games,matchup_sup_4_lane_quality,matchup_sup_5_name,matchup_sup_5_winrate,matchup_sup_5_games,matchup_sup_5_lane_quality,matchup_sup_6_name,matchup_sup_6_winrate,matchup_sup_6_games,matchup_sup_6_lane_quality,matchup_sup_7_name,matchup_sup_7_winrate,matchup_sup_7_games,matchup_sup_7_lane_quality,matchup_sup_8_name,matchup_sup_8_winrate,matchup_sup_8_games,matchup_sup_8_lane_quality,matchup_sup_9_name,matchup_sup_9_winrate,matchup_sup_9_games,matchup_sup_9_lane_quality,matchup_sup_10_name,matchup_sup_10_winrate,matchup_sup_10_games,matchup_sup_10_lane_quality,matchup_sup_11_name,matchup_sup_11_winrate,matchup_sup_11_games,matchup_sup_11_lane_quality,matchup_sup_12_name,matchup_sup_12_winrate,matchup_sup_12_games,matchup_sup_12_lane_quality,matchup_sup_13_name,matchup_sup_13_winrate,matchup_sup_13_games,matchup_sup_13_lane_quality,matchup_sup_14_name,matchup_sup_14_winrate,matchup_sup_14_games,matchup_sup_14_lane_quality,matchup_sup_15_name,matchup_sup_15_winrate,matchup_sup_15_games,matchup_sup_15_lane_quality,matchup_sup_16_name,matchup_sup_16_winrate,matchup_sup_16_games,matchup_sup_16_lane_quality,matchup_sup_17_name,matchup_sup_17_winrate,matchup_sup_17_games,matchup_sup_17_lane_quality,matchup_sup_18_name,matchup_sup_18_winrate,matchup_sup_18_games,matchup_sup_18_lane_quality,matchup_sup_19_name,matchup_sup_19_winrate,matchup_sup_19_games,matchup_sup_19_lane_quality,matchup_sup_20_name,matchup_sup_20_winrate,matchup_sup_20_games,matchup_sup_20_lane_quality,matchup_sup_21_name,matchup_sup_21_winrate,matchup_sup_21_games,matchup_sup_21_lane_quality,matchup_sup_22_name,matchup_sup_22_winrate,matchup_sup_22_games,matchup_sup_22_lane_quality,matchup_sup_23_name,matchup_sup_23_winrate,matchup_sup_23_games,matchup_sup_23_lane_quality,matchup_sup_24_name,matchup_sup_24_winrate,matchup_sup_24_games,matchup_sup_24_lane_quality,matchup_sup_25_name,matchup_sup_25_winrate,matchup_sup_25_games,matchup_sup_25_lane_quality,matchup_sup_26_name,matchup_sup_26_winrate,matchup_sup_26_games,matchup_sup_26_lane_quality,matchup_sup_27_name,matchup_sup_27_winrate,matchup_sup_27_games,matchup_sup_27_lane_quality,matchup_sup_28_name,matchup_sup_28_winrate,matchup_sup_28_games,matchup_sup_28_lane_quality,matchup_sup_29_name,matchup_sup_29_winrate,matchup_sup_29_games,matchup_sup_29_lane_quality,matchup_sup_30_name,matchup_sup_30_winrate,matchup_sup_30_games,matchup_sup_30_lane_quality,matchup_sup_31_name,matchup_sup_31_winrate,matchup_sup_31_games,matchup_sup_31_lane_quality,matchup_sup_32_name,matchup_sup_32_winrate,matchup_sup_32_games,matchup_sup_32_lane_quality,matchup_sup_33_name,matchup_sup_33_winrate,matchup_sup_33_games,matchup_sup_33_lane_quality,matchup_sup_34_name,matchup_sup_34_winrate,matchup_sup_34_games,matchup_sup_34_lane_quality,matchup_sup_35_name,matchup_sup_35_winrate,matchup_sup_35_games,matchup_sup_35_lane_quality,matchup_sup_36_name,matchup_sup_36_winrate,matchup_sup_36_games,matchup_sup_36_lane_quality,matchup_sup_37_name,matchup_sup_37_winrate,matchup_sup_37_games,matchup_sup_37_lane_quality,matchup_sup_38_name,matchup_sup_38_winrate,matchup_sup_38_games,matchup_sup_38_lane_quality,matchup_sup_39_name,matchup_sup_39_winrate,matchup_sup_39_games,matchup_sup_39_lane_quality,matchup_sup_40_name,matchup_sup_40_winrate,matchup_sup_40_games,matchup_sup_40_lane_quality,matchup_sup_41_name,matchup_sup_41_winrate,matchup_sup_41_games,matchup_sup_41_lane_quality,matchup_sup_42_name,matchup_sup_42_winrate,matchup_sup_42_games,matchup_sup_42_lane_quality,matchup_sup_43_name,matchup_sup_43_winrate,matchup_sup_43_games,matchup_sup_43_lane_quality,matchup_sup_44_name,matchup_sup_44_winrate,matchup_sup_44_games,matchup_sup_44_lane_quality,matchup_sup_45_name,matchup_sup_45_winrate,matchup_sup_45_games,matchup_sup_45_lane_quality,matchup_sup_46_name,matchup_sup_46_winrate,matchup_sup_46_games,matchup_sup_46_lane_quality,matchup_sup_47_name,matchup_sup_47_winrate,matchup_sup_47_games,matchup_sup_47_lane_quality,matchup_sup_48_name,matchup_sup_48_winrate,matchup_sup_48_games,matchup_sup_48_lane_quality
Shaco,jun,75.4%,C,16 / 51,48.9 %,5.5 %,27.3 %,736525,https://dpm.lol/champions/Shaco/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Mel,52.17%,18267,,Ashe,51.75%,4332,,Pyke,51.23%,22867,,Zoe,51.20%,2410,,Alistar,51.10%,9560,,Rell,50.87%,8093,,Veigar,50.71%,2834,,Neeko,50.70%,10931,,Yuumi,50.69%,15009,,Poppy,50.67%,5788,,Senna,50.53%,15118,,Elise,50.48%,2916,,Rakan,50.45%,9539,,Nautilus,50.35%,30250,,Blitzcrank,50.26%,18383,,Thresh,50.26%,30934,,Pantheon,50.13%,13043,,Braum,49.76%,13517,,Bard,49.57%,13269,,Lulu,49.53%,21565,,Shen,49.40%,3004,,Karma,49.36%,19929,,Velkoz,49.17%,12206,,Leona,49.12%,27079,,Zilean,49.09%,7059,,Malphite,48.93%,5696,,Seraphine,48.83%,24878,,Renata,48.80%,3820,,TahmKench,48.75%,11960,,Sylas,48.43%,2106,,Morgana,48.33%,31912,,Lux,48.04%,45863,,Maokai,47.84%,6700,,Brand,47.65%,17540,,Xerath,47.45%,10416,,Taric,47.31%,5350,,Janna,47.17%,9705,,Zyra,47.05%,17520,,Soraka,46.67%,18146,,Nami,46.46%,37607,,Milio,46.29%,26200,,Swain,46.19%,18858,,Teemo,45.37%,5556,,Sona,44.67%,10583,,,,,,,,,,,,,,,,,
Zed,mid,65.2%,C,20 / 47,48.6 %,6.8 %,22.0 %,910541,https://dpm.lol/champions/Zed/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Ashe,54.63%,4983,,Mel,51.99%,21655,,Pyke,50.84%,28119,,Senna,50.82%,17340,,Yuumi,50.81%,19034,,Alistar,50.80%,13006,,Veigar,50.56%,3916,,Neeko,50.54%,12801,,Hwei,50.37%,2549,,Zoe,50.29%,3259,,Elise,49.69%,3846,,Rakan,49.52%,12249,,Blitzcrank,49.50%,23352,,Malphite,49.32%,6501,,Nautilus,49.27%,38067,,Seraphine,49.27%,28042,,Pantheon,49.21%,16323,,Karma,49.19%,25198,,Lulu,48.86%,29297,,Lux,48.81%,54375,,Thresh,48.79%,40491,,Velkoz,48.76%,14574,,Poppy,48.58%,7583,,Xerath,48.52%,14145,,Rell,48.50%,9944,,Renata,48.28%,4706,,Leona,48.15%,33555,,Galio,48.11%,2773,,Zilean,48.01%,8690,,TahmKench,47.76%,14528,,Morgana,47.65%,35977,,Brand,47.47%,20340,,Janna,47.42%,12294,,Swain,47.38%,22055,,Shen,47.17%,3292,,Zyra,47.14%,19155,,Braum,47.13%,17339,,Maokai,47.11%,7554,,Shaco,46.79%,6301,,Nami,46.74%,43570,,Sylas,46.71%,3051,,Soraka,45.56%,20921,,Sona,45.52%,11735,,Milio,45.51%,30598,,Teemo,45.30%,6256,,Taric,44.65%,6592,,,,,,,,,
Irelia,mid,46.0%,C,19 / 47,50.2 %,3.0 %,9.2 %,405677,https://dpm.lol/champions/Irelia/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Ashe,55.54%,2294,,Mel,54.81%,11052,,Neeko,53.28%,6043,,Veigar,52.70%,1444,,Yuumi,52.59%,8335,,Sylas,52.22%,1375,,Pyke,51.86%,12224,,Shaco,51.72%,2728,,Zoe,51.70%,1267,,Xerath,51.67%,6006,,Blitzcrank,51.45%,10287,,Nautilus,51.40%,17490,,Malphite,51.23%,2996,,TahmKench,51.23%,6576,,Seraphine,51.22%,13413,,Lux,50.94%,23802,,Senna,50.91%,7753,,Karma,50.83%,10738,,Rakan,50.74%,5469,,Pantheon,50.60%,7031,,Thresh,50.57%,17239,,Swain,50.40%,10590,,Alistar,50.18%,5674,,Lulu,49.66%,12270,,Rell,49.60%,4885,,Bard,49.59%,6869,,Sona,49.27%,5350,,Janna,49.07%,5081,,Galio,48.95%,1424,,Morgana,48.90%,16697,,Renata,48.88%,2226,,Shen,48.75%,1522,,Zyra,48.41%,9228,,Soraka,48.37%,9553,,Brand,48.31%,9011,,Braum,48.26%,8090,,Leona,48.16%,15439,,Velkoz,48.11%,6383,,Milio,47.82%,13603,,Elise,47.76%,1606,,Zilean,47.72%,3621,,Poppy,47.27%,3774,,Amumu,47.27%,1189,,Nami,47.07%,19085,,Teemo,46.65%,2645,,Taric,45.59%,3003,,,,,,,,,
Xerath,sup,47.2%,C,23 / 38,50.6 %,3.1 %,5.1 %,408591,https://dpm.lol/champions/Xerath/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Mel,57.25%,11701,Average,Ashe,57.15%,2357,Good Lane,Hwei,54.48%,1160,Bad Lane,Neeko,53.20%,6557,Average,Veigar,52.63%,1522,Bad Lane,Malphite,52.21%,3009,Bad Lane,Lux,52.07%,31364,Bad Lane,Morgana,51.76%,18277,Average,Seraphine,51.60%,13530,Good Lane,Senna,51.54%,7864,Bad Lane,Rakan,51.53%,4652,Good Lane,Renata,51.44%,1705,Good Lane,Swain,51.42%,10324,Bad Lane,Brand,51.41%,10439,Average,Pantheon,51.24%,6987,Average,Zoe,51.11%,1534,Bad Lane,Braum,50.84%,6359,Good Lane,Alistar,50.83%,4853,Good Lane,Thresh,50.77%,17213,Good Lane,Galio,50.45%,1433,Average,Velkoz,50.31%,8586,Bad Lane,Sylas,50.27%,1667,Average,Zyra,50.16%,10314,Average,Bard,50.09%,7093,Bad Lane,Shen,50.07%,1468,Bad Lane,Lulu,50.00%,11327,Good Lane,Yuumi,49.99%,8284,Average,Nautilus,49.95%,17439,Average,Taric,49.62%,2253,Good Lane,Poppy,49.55%,3118,Average,Pyke,49.53%,12488,Average,Rell,49.53%,3796,Good Lane,TahmKench,49.26%,5702,Bad Lane,Leona,49.17%,14204,Good Lane,Blitzcrank,48.95%,11901,Good Lane,Zilean,48.70%,3821,Average,Karma,48.64%,11632,Average,Elise,48.56%,1769,Average,Janna,48.36%,4493,Good Lane,Amumu,48.18%,1239,Good Lane,Shaco,47.74%,3056,Average,Maokai,47.74%,3312,Good Lane,Leblanc,47.73%,1192,Average,Teemo,47.51%,3107,Good Lane,Soraka,47.30%,8604,Good Lane,Nami,47.18%,18316,Average,Milio,47.06%,12465,Average,Sona,46.37%,4936,Good Lane
Vex,mid,94.9%,C,23 / 47,50.6 %,3.4 %,3.6 %,460882,https://dpm.lol/champions/Vex/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Ashe,55.59%,2452,,Sylas,54.51%,1930,,Mel,53.91%,9755,,Neeko,53.70%,7341,,Alistar,53.24%,6437,,Yuumi,53.03%,9613,,Pyke,52.87%,14565,,Lulu,52.04%,12889,,Pantheon,52.00%,8698,,Leblanc,51.97%,2159,,Nautilus,51.81%,19901,,Rakan,51.80%,6317,,Thresh,51.67%,19585,,Zoe,51.61%,1548,,Senna,51.61%,9111,,Elise,51.41%,1920,,Blitzcrank,51.31%,12626,,Poppy,51.30%,4386,,Rell,51.09%,5455,,Galio,51.08%,1429,,Lux,50.42%,28951,,Malphite,50.32%,3597,,Veigar,50.31%,1765,,Seraphine,50.29%,16258,,Karma,50.14%,11205,,Maokai,49.78%,4305,,Morgana,49.70%,19847,,Shen,49.70%,1986,,Bard,49.68%,7759,,TahmKench,49.65%,7516,,Leona,49.53%,18215,,Braum,49.40%,9030,,Janna,48.93%,5790,,Zilean,48.76%,4083,,Velkoz,48.73%,7578,,Renata,48.72%,2352,,Taric,48.70%,3396,,Xerath,48.56%,6785,,Brand,48.56%,10738,,Zyra,48.54%,10793,,Sona,48.47%,5897,,Soraka,48.31%,10108,,Swain,48.22%,11868,,Shaco,48.02%,3251,,Nami,48.00%,21028,,Milio,47.65%,14804,,Teemo,47.13%,3431,,Amumu,46.87%,1340,
