champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_sup_1_name,matchup_sup_1_winrate,matchup_sup_1_games,matchup_sup_1_lane_quality,matchup_sup_2_name,matchup_sup_2_winrate,matchup_sup_2_games,matchup_sup_2_lane_quality,matchup_sup_3_name,matchup_sup_3_winrate,matchup_sup_3_games,matchup_sup_3_lane_quality,matchup_sup_4_name,matchup_sup_4_winrate,matchup_sup_4_games,matchup_sup_4_lane_quality,matchup_sup_5_name,matchup_sup_5_winrate,matchup_sup_5_games,matchup_sup_5_lane_quality,matchup_sup_6_name,matchup_sup_6_winrate,matchup_sup_6_games,matchup_sup_6_lane_quality,matchup_sup_7_name,matchup_sup_7_winrate,matchup_sup_7_games,matchup_sup_7_lane_quality,matchup_sup_8_name,matchup_sup_8_winrate,matchup_sup_8_games,matchup_sup_8_lane_quality,matchup_sup_9_name,matchup_sup_9_winrate,matchup_sup_9_games,matchup_sup_9_lane_quality,matchup_sup_10_name,matchup_sup_10_winrate,matchup_sup_10_games,matchup_sup_10_lane_quality,matchup_sup_11_name,matchup_sup_11_winrate,matchup_sup_11_games,matchup_sup_11_lane_quality,matchup_sup_12_name,matchup_sup_12_winrate,matchup_sup_12_games,matchup_sup_12_lane_quality,matchup_sup_13_name,matchup_sup_13_winrate,matchup_sup_13_games,matchup_sup_13_lane_quality,matchup_sup_14_name,matchup_sup_14_winrate,matchup_sup_14_games,matchup_sup_14_lane_quality,matchup_sup_15_name,matchup_sup_15_winrate,matchup_sup_15_games,matchup_sup_15_lane_quality,matchup_sup_16_name,matchup_sup_16_winrate,matchup_sup_16_games,matchup_sup_16_lane_quality,matchup_sup_17_name,matchup_sup_17_winrate,matchup_sup_17_games,matchup_sup_17_lane_quality,matchup_sup_18_name,matchup_sup_18_winrate,matchup_sup_18_games,matchup_sup_18_lane_quality,matchup_sup_19_name,matchup_sup_19_winrate,matchup_sup_19_games,matchup_sup_19_lane_quality,matchup_sup_20_name,matchup_sup_20_winrate,matchup_sup_20_games,matchup_sup_20_lane_quality,matchup_sup_21_name,matchup_sup_21_winrate,matchup_sup_21_games,matchup_sup_21_lane_quality,matchup_sup_22_name,matchup_sup_22_winrate,matchup_sup_22_games,matchup_sup_22_lane_quality,matchup_sup_23_name,matchup_sup_23_winrate,matchup_sup_23_games,matchup_sup_23_lane_quality,matchup_sup_24_name,matchup_sup_24_winrate,matchup_sup_24_games,matchup_sup_24_lane_quality,matchup_sup_25_name,matchup_sup_25_winrate,matchup_sup_25_games,matchup_sup_25_lane_quality,matchup_sup_26_name,matchup_sup_26_winrate,matchup_sup_26_games,matchup_sup_26_lane_quality,matchup_sup_27_name,matchup_sup_27_winrate,matchup_sup_27_games,matchup_sup_27_lane_quality,matchup_sup_28_name,matchup_sup_28_winrate,matchup_sup_28_games,matchup_sup_28_lane_quality,matchup_sup_29_name,matchup_sup_29_winrate,matchup_sup_29_games,matchup_sup_29_lane_quality,matchup_sup_30_name,matchup_sup_30_winrate,matchup_sup_30_games,matchup_sup_30_lane_quality,matchup_sup_31_name,matchup_sup_31_winrate,matchup_sup_31_games,matchup_sup_31_lane_quality,matchup_sup_32_name,matchup_sup_32_winrate,matchup_sup_32_games,matchup_sup_32_lane_quality,matchup_sup_33_name,matchup_sup_33_winrate,matchup_sup_33_games,matchup_sup_33_lane_quality,matchup_sup_34_name,matchup_sup_34_winrate,matchup_sup_34_games,matchup_sup_34_lane_quality,matchup_sup_35_name,matchup_sup_35_winrate,matchup_sup_35_games,matchup_sup_35_lane_quality,matchup_sup_36_name,matchup_sup_36_winrate,matchup_sup_36_games,matchup_sup_36_lane_quality,matchup_sup_37_name,matchup_sup_37_winrate,matchup_sup_37_games,matchup_sup_37_lane_quality,matchup_sup_38_name,matchup_sup_38_winrate,matchup_sup_38_games,matchup_sup_38_lane_quality,matchup_sup_39_name,matchup_sup_39_winrate,matchup_sup_39_games,matchup_sup_39_lane_quality,matchup_sup_40_name,matchup_sup_40_winrate,matchup_sup_40_games,matchup_sup_40_lane_quality,matchup_sup_41_name,matchup_sup_41_winrate,matchup_sup_41_games,matchup_sup_41_lane_quality,matchup_sup_42_name,matchup_sup_42_winrate,matchup_sup_42_games,matchup_sup_42_lane_quality,matchup_sup_43_name,matchup_sup_43_winrate,matchup_sup_43_games,matchup_sup_43_lane_quality,matchup_sup_44_name,matchup_sup_44_winrate,matchup_sup_44_games,matchup_sup_44_lane_quality,matchup_sup_45_name,matchup_sup_45_winrate,matchup_sup_45_games,matchup_sup_45_lane_quality,matchup_sup_46_name,matchup_sup_46_winrate,matchup_sup_46_games,matchup_sup_46_lane_quality,matchup_sup_47_name,matchup_sup_47_winrate,matchup_sup_47_games,matchup_sup_47_lane_quality,matchup_sup_48_name,matchup_sup_48_winrate,matchup_sup_48_games,matchup_sup_48_lane_quality
Ekko,jun,51.3%,C,19 / 50,50.4 %,3.9 %,2.2 %,198921,https://dpm.lol/champions/Ekko/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Ashe,55.80%,1043,,Amumu,54.19%,681,,Mel,53.63%,4529,,Zoe,52.46%,732,,Neeko,52.36%,2802,,Rakan,52.24%,2898,,Pyke,52.19%,6396,,Thresh,52.09%,9921,,Senna,52.07%,4010,,Yuumi,52.04%,4531,,Lulu,51.90%,7037,,Alistar,51.70%,3172,,Blitzcrank,51.46%,5474,,Sylas,51.31%,762,,FiddleSticks,51.18%,637,,Janna,51.00%,3214,,Velkoz,50.77%,3305,,Nautilus,50.77%,9090,,Bard,50.70%,4542,,Seraphine,50.55%,6139,,Veigar,50.46%,753,,Karma,50.45%,6101,,Leona,50.31%,7865,,Swain,50.24%,5042,,Rell,50.12%,2478,,Pantheon,50.07%,3557,,Zilean,49.64%,2075,,Soraka,49.54%,4925,,Braum,49.52%,4412,,Malphite,49.43%,1479,,Taric,49.29%,1475,,Xerath,49.22%,3070,,Brand,49.17%,4676,,Poppy,49.15%,1998,,TahmKench,48.97%,3214,,Galio,48.94%,662,,Lux,48.87%,11355,,Elise,48.85%,1222,,Zyra,48.81%,4530,,Nami,48.69%,10999,,Morgana,48.68%,8013,,Sona,48.39%,2825,,Maokai,48.22%,1829,,Renata,48.22%,1010,,Milio,47.94%,7906,,Teemo,47.25%,1437,,Shaco,47.06%,1615,,Shen,46.88%,785,
Bard,sup,97.9%,C,26 / 39,50.1 %,4.3 %,1.7 %,215616,https://dpm.lol/champions/Bard/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Veigar,54.69%,693,Bad Lane,Mel,54.12%,4374,Bad Lane,Ashe,53.30%,1150,Good Lane,Neeko,52.28%,3374,Bad Lane,Pyke,52.23%,7603,Average,Yuumi,52.05%,4978,Average,Rakan,51.82%,3647,Good Lane,Sylas,51.79%,979,Average,Senna,51.50%,4590,Bad Lane,Alistar,51.46%,3321,Good Lane,Zoe,51.02%,929,Bad Lane,Seraphine,51.01%,5909,Bad Lane,Lulu,50.98%,8385,Good Lane,Lux,50.94%,10860,Bad Lane,Blitzcrank,50.81%,5540,Good Lane,Shen,50.81%,988,Average,Rell,50.81%,2730,Good Lane,Zilean,50.61%,2774,Average,Braum,50.56%,4725,Good Lane,Pantheon,50.40%,3847,Average,Soraka,50.19%,5748,Good Lane,Nautilus,50.15%,10048,Good Lane,Thresh,50.02%,12004,Good Lane,Renata,49.71%,1221,Good Lane,Malphite,49.68%,1264,Bad Lane,Morgana,49.54%,7222,Bad Lane,Xerath,49.39%,3203,Bad Lane,Poppy,49.36%,2516,Average,Velkoz,49.03%,3492,Bad Lane,TahmKench,48.98%,3612,Bad Lane,Leona,48.90%,7878,Good Lane,Swain,48.82%,5195,Bad Lane,Janna,48.56%,4831,Good Lane,Elise,48.52%,1991,Average,Leblanc,48.41%,690,Average,FiddleSticks,48.32%,772,Bad Lane,Maokai,48.09%,2094,Good Lane,Nami,48.00%,13657,Average,Zyra,47.98%,4894,Bad Lane,Milio,47.59%,9034,Good Lane,Amumu,47.48%,695,Good Lane,Sona,47.47%,3402,Average,Taric,46.89%,1525,Good Lane,Shaco,46.88%,1728,Average,Brand,45.36%,4215,Bad Lane,Teemo,44.15%,1563,Average,,,,,,,,
Cho'Gath,top,66.1%,C,26 / 50,50.1 %,4.2 %,1.8 %,209880,https://dpm.lol/champions/Chogath/build?lane=top&tier=all&platform=all&timeframe=15.24,False,Mel,54.88%,5060,,Alistar,53.08%,3135,,Rell,52.66%,2482,,Nautilus,52.41%,9782,,Yuumi,52.33%,4414,,Pyke,52.30%,6617,,Malphite,52.20%,2477,,Veigar,52.12%,825,,Elise,52.10%,1050,,Pantheon,52.08%,4155,,Rakan,52.06%,2960,,Blitzcrank,51.96%,5612,,Zoe,51.82%,743,,TahmKench,51.78%,3853,,Sylas,51.72%,783,,Shaco,51.68%,1670,,Ashe,51.42%,1130,,Neeko,51.26%,3065,,Thresh,51.23%,10076,,Poppy,51.04%,2114,,Maokai,50.69%,2020,,Leona,50.43%,8812,,Renata,50.31%,1133,,Lux,50.23%,12762,,Braum,50.11%,4366,,Seraphine,50.04%,6828,,Senna,49.77%,4155,,Karma,49.70%,5787,,Lulu,49.58%,6273,,Amumu,49.32%,665,,Xerath,48.99%,2972,,Teemo,48.95%,2147,,Soraka,48.64%,4944,,FiddleSticks,48.52%,643,,Janna,48.30%,3147,,Bard,48.30%,4460,,Velkoz,48.27%,3582,,Sona,48.12%,2847,,Morgana,48.01%,8949,,Swain,47.94%,5987,,Shen,47.91%,981,,Zyra,47.63%,4865,,Zilean,47.28%,2185,,Nami,46.97%,10507,,Milio,46.28%,7712,,Taric,46.25%,1626,,Brand,45.85%,5405,,Galio,45.66%,714,
Poppy,sup,58.9%,D,29 / 39,50.4 %,2.1 %,2.4 %,105586,https://dpm.lol/champions/Poppy/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Mel,55.53%,2159,Bad Lane,Sylas,54.37%,607,Average,Leblanc,54.35%,379,Average,Pantheon,53.60%,2836,Average,Rell,53.24%,2301,Good Lane,Rakan,53.01%,2720,Good Lane,Zoe,53.01%,332,Bad Lane,Pyke,52.94%,5013,Average,Ashe,52.91%,446,Average,Alistar,52.85%,2916,Good Lane,Veigar,52.28%,329,Bad Lane,Zilean,52.24%,938,Average,Yuumi,51.69%,2459,Average,Neeko,51.60%,1593,Bad Lane,Lux,51.19%,4890,Bad Lane,Shen,51.18%,551,Good Lane,Malphite,51.12%,802,Bad Lane,Seraphine,51.05%,2627,Bad Lane,Karma,50.94%,2489,Average,Thresh,50.79%,5584,Good Lane,Bard,50.64%,2516,Bad Lane,FiddleSticks,50.61%,326,Bad Lane,Xerath,50.38%,1304,Bad Lane,Blitzcrank,50.35%,2701,Good Lane,Shaco,50.31%,817,Average,Amumu,49.87%,399,Good Lane,Galio,49.61%,387,Good Lane,Teemo,49.44%,720,Good Lane,Senna,49.44%,1796,Bad Lane,Velkoz,49.30%,1353,Bad Lane,Leona,49.09%,6560,Good Lane,Elise,48.93%,605,Average,Zyra,48.84%,1859,Bad Lane,Nautilus,48.83%,6298,Good Lane,Maokai,48.69%,1107,Good Lane,TahmKench,48.44%,1897,Bad Lane,Braum,48.28%,2527,Good Lane,Lulu,48.27%,3149,Average,Morgana,48.17%,3311,Bad Lane,Brand,48.14%,1986,Bad Lane,Swain,47.96%,2479,Bad Lane,Renata,47.79%,544,Good Lane,Milio,47.52%,3066,Average,Soraka,47.32%,1993,Average,Janna,47.15%,1332,Good Lane,Nami,46.10%,4475,Average,Sona,46.07%,1144,Good Lane,Taric,44.36%,807,Average
Vayne,top,17.9%,C,22 / 50,50.2 %,2.0 %,7.7 %,99803,https://dpm.lol/champions/Vayne/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Veigar,54.98%,422,,Zoe,53.87%,362,,Pyke,53.39%,3212,,Alistar,53.29%,1548,,Mel,52.44%,2435,,Lulu,52.31%,3145,,Ashe,51.99%,604,,Yuumi,51.93%,2224,,Rell,51.92%,1223,,Xerath,51.87%,1737,,Karma,51.61%,2759,,Poppy,51.51%,1060,,Sylas,51.50%,400,,Bard,51.01%,2076,,Galio,50.99%,304,,Seraphine,50.80%,3106,,Leona,50.60%,4024,,Nautilus,50.47%,4785,,Senna,50.40%,1988,,Janna,50.35%,1418,,FiddleSticks,50.33%,302,,Maokai,50.21%,948,,Morgana,50.17%,4098,,Renata,50.10%,495,,Pantheon,49.70%,1817,,Thresh,49.61%,4801,,Amumu,49.55%,335,,Brand,49.54%,2416,,Braum,49.48%,2193,,TahmKench,49.29%,2049,,Velkoz,49.27%,1703,,Nami,49.20%,4862,,Lux,49.18%,6031,,Leblanc,49.04%,314,,Elise,48.81%,545,,Blitzcrank,48.65%,2890,,Soraka,48.45%,2322,,Zyra,48.34%,2259,,Neeko,48.26%,1521,,Taric,48.09%,705,,Sona,47.95%,1295,,Swain,47.72%,2699,,Milio,47.30%,3311,,Shaco,46.84%,760,,Zilean,46.72%,1036,,Malphite,45.78%,675,,Shen,45.64%,482,,Teemo,43.79%,628,
