champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_sup_1_name,matchup_sup_1_winrate,matchup_sup_1_games,matchup_sup_1_lane_quality,matchup_sup_2_name,matchup_sup_2_winrate,matchup_sup_2_games,matchup_sup_2_lane_quality,matchup_sup_3_name,matchup_sup_3_winrate,matchup_sup_3_games,matchup_sup_3_lane_quality,matchup_sup_4_name,matchup_sup_4_winrate,matchup_sup_4_games,matchup_sup_4_lane_quality,matchup_sup_5_name,matchup_sup_5_winrate,matchup_sup_5_games,matchup_sup_5_lane_quality,matchup_sup_6_name,matchup_sup_6_winrate,matchup_sup_6_games,matchup_sup_6_lane_quality,matchup_sup_7_name,matchup_sup_7_winrate,matchup_sup_7_games,matchup_sup_7_lane_quality,matchup_sup_8_name,matchup_sup_8_winrate,matchup_sup_8_games,matchup_sup_8_lane_quality,matchup_sup_9_name,matchup_sup_9_winrate,matchup_sup_9_games,matchup_sup_9_lane_quality,matchup_sup_10_name,matchup_sup_10_winrate,matchup_sup_10_games,matchup_sup_10_lane_quality,matchup_sup_11_name,matchup_sup_11_winrate,matchup_sup_11_games,matchup_sup_11_lane_quality,matchup_sup_12_name,matchup_sup_12_winrate,matchup_sup_12_games,matchup_sup_12_lane_quality,matchup_sup_13_name,matchup_sup_13_winrate,matchup_sup_13_games,matchup_sup_13_lane_quality,matchup_sup_14_name,matchup_sup_14_winrate,matchup_sup_14_games,matchup_sup_14_lane_quality,matchup_sup_15_name,matchup_sup_15_winrate,matchup_sup_15_games,matchup_sup_15_lane_quality,matchup_sup_16_name,matchup_sup_16_winrate,matchup_sup_16_games,matchup_sup_16_lane_quality,matchup_sup_17_name,matchup_sup_17_winrate,matchup_sup_17_games,matchup_sup_17_lane_quality,matchup_sup_18_name,matchup_sup_18_winrate,matchup_sup_18_games,matchup_sup_18_lane_quality,matchup_sup_19_name,matchup_sup_19_winrate,matchup_sup_19_games,matchup_sup_19_lane_quality,matchup_sup_20_name,matchup_sup_20_winrate,matchup_sup_20_games,matchup_sup_20_lane_quality,matchup_sup_21_name,matchup_sup_21_winrate,matchup_sup_21_games,matchup_sup_21_lane_quality,matchup_sup_22_name,matchup_sup_22_winrate,matchup_sup_22_games,matchup_sup_22_lane_quality,matchup_sup_23_name,matchup_sup_23_winrate,matchup_sup_23_games,matchup_sup_23_lane_quality,matchup_sup_24_name,matchup_sup_24_winrate,matchup_sup_24_games,matchup_sup_24_lane_quality,matchup_sup_25_name,matchup_sup_25_winrate,matchup_sup_25_games,matchup_sup_25_lane_quality,matchup_sup_26_name,matchup_sup_26_winrate,matchup_sup_26_games,matchup_sup_26_lane_quality,matchup_sup_27_name,matchup_sup_27_winrate,matchup_sup_27_games,matchup_sup_27_lane_quality,matchup_sup_28_name,matchup_sup_28_winrate,matchup_sup_28_games,matchup_sup_28_lane_quality,matchup_sup_29_name,matchup_sup_29_winrate,matchup_sup_29_games,matchup_sup_29_lane_quality,matchup_sup_30_name,matchup_sup_30_winrate,matchup_sup_30_games,matchup_sup_30_lane_quality,matchup_sup_31_name,matchup_sup_31_winrate,matchup_sup_31_games,matchup_sup_31_lane_quality,matchup_sup_32_name,matchup_sup_32_winrate,matchup_sup_32_games,matchup_sup_32_lane_quality,matchup_sup_33_name,matchup_sup_33_winrate,matchup_sup_33_games,matchup_sup_33_lane_quality,matchup_sup_34_name,matchup_sup_34_winrate,matchup_sup_34_games,matchup_sup_34_lane_quality,matchup_sup_35_name,matchup_sup_35_winrate,matchup_sup_35_games,matchup_sup_35_lane_quality,matchup_sup_36_name,matchup_sup_36_winrate,matchup_sup_36_games,matchup_sup_36_lane_quality,matchup_sup_37_name,matchup_sup_37_winrate,matchup_sup_37_games,matchup_sup_37_lane_quality,matchup_sup_38_name,matchup_sup_38_winrate,matchup_sup_38_games,matchup_sup_38_lane_quality,matchup_sup_39_name,matchup_sup_39_winrate,matchup_sup_39_games,matchup_sup_39_lane_quality,matchup_sup_40_name,matchup_sup_40_winrate,matchup_sup_40_games,matchup_sup_40_lane_quality,matchup_sup_41_name,matchup_sup_41_winrate,matchup_sup_41_games,matchup_sup_41_lane_quality,matchup_sup_42_name,matchup_sup_42_winrate,matchup_sup_42_games,matchup_sup_42_lane_quality,matchup_sup_43_name,matchup_sup_43_winrate,matchup_sup_43_games,matchup_sup_43_lane_quality,matchup_sup_44_name,matchup_sup_44_winrate,matchup_sup_44_games,matchup_sup_44_lane_quality,matchup_sup_45_name,matchup_sup_45_winrate,matchup_sup_45_games,matchup_sup_45_lane_quality,matchup_sup_46_name,matchup_sup_46_winrate,matchup_sup_46_games,matchup_sup_46_lane_quality,matchup_sup_47_name,matchup_sup_47_winrate,matchup_sup_47_games,matchup_sup_47_lane_quality,matchup_sup_48_name,matchup_sup_48_winrate,matchup_sup_48_games,matchup_sup_48_lane_quality
Ornn,top,89.7%,C,25 / 50,50.6 %,3.1 %,0.5 %,155594,https://dpm.lol/champions/Ornn/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Ashe,55.76%,825,,Yuumi,53.83%,3697,,Alistar,53.41%,2505,,Blitzcrank,53.09%,4558,,Mel,52.92%,3248,,Rell,52.83%,2048,,Neeko,52.59%,2335,,Pyke,52.49%,4877,,Pantheon,52.37%,3032,,Lulu,52.32%,5893,,Malphite,52.19%,1322,,Senna,51.74%,3098,,Elise,51.58%,952,,Leblanc,51.53%,489,,Veigar,51.48%,507,,Galio,51.47%,509,,Seraphine,51.47%,4566,,Amumu,51.39%,467,,Nautilus,51.30%,7487,,FiddleSticks,51.14%,483,,Xerath,50.96%,2490,,Thresh,50.95%,7947,,Rakan,50.83%,2343,,Poppy,50.69%,1655,,TahmKench,50.50%,2499,,Swain,50.18%,3948,,Janna,49.98%,2543,,Zoe,49.83%,576,,Karma,49.80%,4900,,Sylas,49.70%,658,,Leona,49.68%,6417,,Velkoz,49.50%,2515,,Shaco,49.49%,1182,,Bard,49.43%,3678,,Teemo,49.22%,1154,,Zyra,49.14%,3435,,Morgana,49.08%,5787,,Braum,48.72%,3662,,Maokai,48.48%,1452,,Milio,48.30%,5840,,Nami,48.25%,8359,,Taric,47.81%,1098,,Brand,47.80%,3458,,Renata,47.80%,841,,Zilean,47.52%,1671,,Soraka,46.97%,3651,,Sona,45.83%,2003,,Shen,45.07%,608,
Akali,top,15.8%,D,29 / 50,49.2 %,1.4 %,12.3 %,69076,https://dpm.lol/champions/Akali/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Leblanc,56.90%,232,,Mel,54.54%,1630,,Ashe,52.76%,398,,Senna,52.64%,1419,,Sylas,52.44%,349,,Alistar,52.17%,1104,,Yuumi,51.83%,1671,,Renata,51.70%,352,,Galio,51.65%,242,,Malphite,51.49%,470,,Neeko,51.41%,1062,,Veigar,51.07%,233,,Blitzcrank,51.01%,1972,,Zilean,50.65%,691,,Lulu,50.19%,2576,,Swain,50.12%,1642,,Taric,49.69%,483,,Morgana,49.64%,2653,,Nautilus,49.39%,3126,,Seraphine,49.33%,2007,,Lux,49.28%,3896,,Rell,49.01%,910,,Bard,48.93%,1547,,Karma,48.91%,2208,,Pyke,48.80%,2246,,Rakan,48.63%,1092,,Braum,48.58%,1511,,Leona,48.50%,2701,,Xerath,48.48%,1221,,Velkoz,48.44%,1123,,Poppy,48.12%,771,,Zyra,47.84%,1530,,Nami,47.70%,3572,,Pantheon,47.59%,1286,,Milio,47.46%,2520,,TahmKench,47.30%,1076,,Maokai,47.27%,622,,Janna,47.13%,1046,,Brand,46.91%,1454,,Shaco,46.90%,548,,Sona,46.47%,936,,Thresh,46.10%,3432,,Soraka,45.94%,1663,,FiddleSticks,45.05%,222,,Zoe,44.86%,243,,Shen,44.80%,250,,Teemo,44.48%,715,,Elise,43.25%,400,
Aatrox,jun,23.8%,D,38 / 50,48.2 %,1.8 %,9.8 %,92527,https://dpm.lol/champions/Aatrox/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Galio,54.92%,315,,Yuumi,51.96%,2275,,Shen,51.76%,369,,Malphite,51.74%,777,,Mel,51.39%,2057,,Neeko,51.26%,1430,,Nautilus,51.01%,4725,,TahmKench,51.00%,1443,,Rakan,50.72%,1392,,Blitzcrank,50.67%,2986,,Pantheon,49.78%,1860,,Teemo,49.53%,640,,Alistar,49.40%,1755,,Sylas,49.33%,598,,Lulu,49.16%,3497,,Thresh,49.15%,5162,,Swain,48.96%,2265,,Amumu,48.90%,317,,Senna,48.68%,1740,,Veigar,48.59%,354,,Lux,48.57%,4719,,Rell,48.52%,1247,,Pyke,48.32%,2889,,Ashe,47.88%,518,,Elise,47.39%,595,,Xerath,47.29%,1774,,Sona,47.29%,1087,,Morgana,47.13%,3153,,Leona,47.07%,3894,,FiddleSticks,46.90%,339,,Shaco,46.82%,771,,Zilean,46.77%,866,,Seraphine,46.67%,2524,,Karma,46.46%,2927,,Braum,46.30%,2201,,Renata,46.19%,485,,Maokai,46.05%,773,,Soraka,45.94%,2057,,Janna,45.83%,1200,,Nami,45.82%,4123,,Milio,45.47%,3004,,Taric,45.29%,647,,Brand,44.94%,2005,,Velkoz,44.47%,1356,,Zyra,44.29%,1779,,Leblanc,44.20%,362,,Poppy,43.70%,1071,,Zoe,40.50%,321,
Ezreal,adc,94.9%,C,18 / 26,48.1 %,10.4 %,2.8 %,523176,https://dpm.lol/champions/Ezreal/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Veigar,53.32%,2108,,Mel,52.66%,12325,,Ashe,51.94%,3192,,Malphite,50.53%,4645,,Alistar,50.11%,9224,,Neeko,50.03%,8712,,Pantheon,49.65%,10378,,Renata,49.55%,2236,,Senna,49.55%,9889,,Pyke,49.54%,18715,,Lux,49.30%,29418,,Blitzcrank,48.86%,18911,,Rell,48.64%,6511,,Seraphine,48.62%,14877,,Velkoz,48.40%,8327,,Swain,48.39%,12572,,Lulu,48.30%,18538,,Sylas,48.29%,2980,,Thresh,48.29%,27569,,Zoe,48.08%,1953,,Leblanc,48.08%,2134,,Nautilus,48.00%,28129,,TahmKench,47.97%,7302,,FiddleSticks,47.82%,1838,,Leona,47.74%,22629,,Bard,47.70%,10689,,Teemo,47.66%,3875,,Zilean,47.64%,5090,,Karma,47.57%,16287,,Xerath,47.53%,10675,,Rakan,47.41%,7994,,Galio,47.40%,1692,,Yuumi,47.32%,11074,,Brand,46.97%,11450,,Shen,46.91%,1957,,Braum,46.68%,10840,,Zyra,46.37%,10926,,Maokai,46.30%,4698,,Amumu,46.25%,1760,,Poppy,46.24%,5171,,Elise,45.95%,3336,,Shaco,45.87%,4478,,Taric,45.86%,2970,,Janna,45.59%,6365,,Soraka,44.99%,10265,,Nami,44.78%,23346,,Milio,44.54%,16321,,Sona,43.33%,5876,
Draven,adc,94.9%,C,19 / 26,48.6 %,4.1 %,12.3 %,205330,https://dpm.lol/champions/Draven/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Ashe,53.07%,1125,,Sylas,52.89%,779,,Zoe,51.93%,753,,Yuumi,51.83%,5232,,Mel,50.73%,4559,,Poppy,50.71%,1828,,Neeko,50.50%,2810,,Lulu,50.13%,7509,,Karma,50.08%,6576,,Alistar,49.77%,3297,,Pantheon,49.71%,3782,,Elise,49.52%,1254,,Pyke,49.51%,6368,,Shaco,49.49%,1574,,Rakan,49.28%,2782,,Bard,49.04%,4784,,Senna,48.99%,4027,,Lux,48.80%,11389,,Janna,48.80%,3613,,Xerath,48.73%,3031,,Sona,48.53%,2899,,Veigar,48.52%,709,,Maokai,48.46%,1791,,Thresh,48.35%,10155,,Blitzcrank,48.31%,5755,,Malphite,48.26%,1351,,FiddleSticks,48.18%,631,,Morgana,48.12%,7802,,Nautilus,48.06%,8856,,Rell,47.96%,2429,,Seraphine,47.94%,6082,,Shen,47.93%,895,,Soraka,47.62%,5542,,Nami,47.54%,11844,,Swain,47.49%,5243,,TahmKench,47.42%,3220,,Zilean,47.18%,2319,,Renata,47.08%,1353,,Brand,46.94%,4827,,Velkoz,46.87%,3550,,Leona,46.84%,8096,,Teemo,46.37%,1516,,Milio,46.24%,8019,,Zyra,45.91%,4650,,Braum,45.82%,5041,,Taric,45.20%,1615,,,,,,,,,
