champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_sup_1_name,matchup_sup_1_winrate,matchup_sup_1_games,matchup_sup_1_lane_quality,matchup_sup_2_name,matchup_sup_2_winrate,matchup_sup_2_games,matchup_sup_2_lane_quality,matchup_sup_3_name,matchup_sup_3_winrate,matchup_sup_3_games,matchup_sup_3_lane_quality,matchup_sup_4_name,matchup_sup_4_winrate,matchup_sup_4_games,matchup_sup_4_lane_quality,matchup_sup_5_name,matchup_sup_5_winrate,matchup_sup_5_games,matchup_sup_5_lane_quality,matchup_sup_6_name,matchup_sup_6_winrate,matchup_sup_6_games,matchup_sup_6_lane_quality,matchup_sup_7_name,matchup_sup_7_winrate,matchup_sup_7_games,matchup_sup_7_lane_quality,matchup_sup_8_name,matchup_sup_8_winrate,matchup_sup_8_games,matchup_sup_8_lane_quality,matchup_sup_9_name,matchup_sup_9_winrate,matchup_sup_9_games,matchup_sup_9_lane_quality,matchup_sup_10_name,matchup_sup_10_winrate,matchup_sup_10_games,matchup_sup_10_lane_quality,matchup_sup_11_name,matchup_sup_11_winrate,matchup_sup_11_games,matchup_sup_11_lane_quality,matchup_sup_12_name,matchup_sup_12_winrate,matchup_sup_12_games,matchup_sup_12_lane_quality,matchup_sup_13_name,matchup_sup_13_winrate,matchup_sup_13_games,matchup_sup_13_lane_quality,matchup_sup_14_name,matchup_sup_14_winrate,matchup_sup_14_games,matchup_sup_14_lane_quality,matchup_sup_15_name,matchup_sup_15_winrate,matchup_sup_15_games,matchup_sup_15_lane_quality,matchup_sup_16_name,matchup_sup_16_winrate,matchup_sup_16_games,matchup_sup_16_lane_quality,matchup_sup_17_name,matchup_sup_17_winrate,matchup_sup_17_games,matchup_sup_17_lane_quality,matchup_sup_18_name,matchup_sup_18_winrate,matchup_sup_18_games,matchup_sup_18_lane_quality,matchup_sup_19_name,matchup_sup_19_winrate,matchup_sup_19_games,matchup_sup_19_lane_quality,matchup_sup_20_name,matchup_sup_20_winrate,matchup_sup_20_games,matchup_sup_20_lane_quality,matchup_sup_21_name,matchup_sup_21_winrate,matchup_sup_21_games,matchup_sup_21_lane_quality,matchup_sup_22_name,matchup_sup_22_winrate,matchup_sup_22_games,matchup_sup_22_lane_quality,matchup_sup_23_name,matchup_sup_23_winrate,matchup_sup_23_games,matchup_sup_23_lane_quality,matchup_sup_24_name,matchup_sup_24_winrate,matchup_sup_24_games,matchup_sup_24_lane_quality,matchup_sup_25_name,matchup_sup_25_winrate,matchup_sup_25_games,matchup_sup_25_lane_quality,matchup_sup_26_name,matchup_sup_26_winrate,matchup_sup_26_games,matchup_sup_26_lane_quality,matchup_sup_27_name,matchup_sup_27_winrate,matchup_sup_27_games,matchup_sup_27_lane_quality,matchup_sup_28_name,matchup_sup_28_winrate,matchup_sup_28_games,matchup_sup_28_lane_quality,matchup_sup_29_name,matchup_sup_29_winrate,matchup_sup_29_games,matchup_sup_29_lane_quality,matchup_sup_30_name,matchup_sup_30_winrate,matchup_sup_30_games,matchup_sup_30_lane_quality,matchup_sup_31_name,matchup_sup_31_winrate,matchup_sup_31_games,matchup_sup_31_lane_quality,matchup_sup_32_name,matchup_sup_32_winrate,matchup_sup_32_games,matchup_sup_32_lane_quality,matchup_sup_33_name,matchup_sup_33_winrate,matchup_sup_33_games,matchup_sup_33_lane_quality,matchup_sup_34_name,matchup_sup_34_winrate,matchup_sup_34_games,matchup_sup_34_lane_quality,matchup_sup_35_name,matchup_sup_35_winrate,matchup_sup_35_games,matchup_sup_35_lane_quality,matchup_sup_36_name,matchup_sup_36_winrate,matchup_sup_36_games,matchup_sup_36_lane_quality,matchup_sup_37_name,matchup_sup_37_winrate,matchup_sup_37_games,matchup_sup_37_lane_quality,matchup_sup_38_name,matchup_sup_38_winrate,matchup_sup_38_games,matchup_sup_38_lane_quality,matchup_sup_39_name,matchup_sup_39_winrate,matchup_sup_39_games,matchup_sup_39_lane_quality,matchup_sup_40_name,matchup_sup_40_winrate,matchup_sup_40_games,matchup_sup_40_lane_quality,matchup_sup_41_name,matchup_sup_41_winrate,matchup_sup_41_games,matchup_sup_41_lane_quality,matchup_sup_42_name,matchup_sup_42_winrate,matchup_sup_42_games,matchup_sup_42_lane_quality,matchup_sup_43_name,matchup_sup_43_winrate,matchup_sup_43_games,matchup_sup_43_lane_quality,matchup_sup_44_name,matchup_sup_44_winrate,matchup_sup_44_games,matchup_sup_44_lane_quality,matchup_sup_45_name,matchup_sup_45_winrate,matchup_sup_45_games,matchup_sup_45_lane_quality,matchup_sup_46_name,matchup_sup_46_winrate,matchup_sup_46_games,matchup_sup_46_lane_quality,matchup_sup_47_name,matchup_sup_47_winrate,matchup_sup_47_games,matchup_sup_47_lane_quality,matchup_sup_48_name,matchup_sup_48_winrate,matchup_sup_48_games,matchup_sup_48_lane_quality
Diana,jun,60.3%,A,9 / 50,50.9 %,7.4 %,8.7 %,736599,https://dpm.lol/champions/Diana/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Mel,54.60%,16848,,Ashe,54.58%,3912,,Neeko,53.92%,10975,,Pyke,52.77%,23407,,Yuumi,52.60%,16972,,Senna,52.47%,15334,,Nautilus,52.37%,32777,,Zoe,51.92%,2637,,Thresh,51.90%,33818,,Pantheon,51.75%,13510,,Lulu,51.72%,22861,,Alistar,51.67%,11555,,Blitzcrank,51.56%,19620,,Rell,51.48%,9242,,TahmKench,51.35%,12641,,Rakan,51.30%,10046,,Karma,51.29%,20305,,Veigar,51.28%,2650,,Lux,51.24%,43333,,Bard,51.01%,15523,,Sylas,50.64%,2486,,Malphite,50.54%,5293,,Seraphine,50.50%,24132,,Elise,50.48%,4168,,Renata,50.43%,4154,,Morgana,50.36%,30158,,Xerath,50.32%,10941,,Amumu,50.17%,2372,,Shaco,50.13%,6298,,Maokai,50.11%,7063,,Zilean,50.03%,7906,,Poppy,49.94%,7985,,Swain,49.64%,19669,,Braum,49.55%,15922,,Leona,49.50%,30575,,Soraka,49.38%,18532,,Brand,49.35%,17622,,Sona,49.35%,10770,,Zyra,49.28%,18400,,Shen,49.25%,3214,,Teemo,49.23%,6159,,Velkoz,49.18%,12799,,Janna,49.07%,12601,,FiddleSticks,48.77%,2233,,Milio,48.54%,27494,,Nami,48.32%,39535,,Taric,48.21%,5993,,Galio,48.03%,2436,
Ashe,adc,88.5%,A,8 / 26,50.0 %,12.0 %,5.7 %,1196681,https://dpm.lol/champions/Ashe/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Mel,53.97%,30214,,Yuumi,53.11%,27813,,Zoe,52.67%,4257,,Lulu,52.07%,34687,,Alistar,51.94%,17530,,Veigar,51.70%,4650,,Pantheon,51.64%,21791,,Senna,51.50%,25528,,Neeko,51.47%,19753,,Karma,50.87%,32288,,Nautilus,50.85%,54903,,Rakan,50.55%,16574,,Janna,50.35%,16514,,Rell,50.34%,15117,,Blitzcrank,50.33%,33886,,Elise,50.29%,5943,,Seraphine,50.29%,41006,,Pyke,50.23%,37112,,Shen,50.05%,5355,,Xerath,50.02%,18929,,Thresh,50.01%,54699,,Poppy,49.89%,11662,,Bard,49.79%,23900,,Malphite,49.66%,8798,,Galio,49.65%,4010,,Lux,49.62%,73097,,Renata,49.59%,6961,,Braum,49.25%,23916,,FiddleSticks,49.19%,3637,,Nami,49.18%,60117,,Shaco,48.78%,9104,,Maokai,48.73%,11784,,Zilean,48.71%,12284,,TahmKench,48.71%,20856,,Leona,48.70%,50810,,Sona,48.49%,17795,,Morgana,48.39%,52589,,Velkoz,48.26%,20550,,Sylas,48.19%,4399,,Taric,48.11%,9393,,Swain,47.91%,32202,,Zyra,47.72%,29170,,Amumu,47.65%,3920,,Milio,47.47%,44622,,Brand,47.39%,28115,,Teemo,46.08%,10203,,,,,,,,,
Morgana,mid,19.1%,S,5 / 47,52.3 %,2.1 %,27.4 %,209799,https://dpm.lol/champions/Morgana/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Zoe,56.87%,939,,Alistar,56.07%,2827,,Ashe,55.88%,1208,,Veigar,55.51%,1061,,Nautilus,54.97%,8636,,Yuumi,54.87%,4908,,Neeko,54.64%,3516,,Rakan,54.37%,2755,,Braum,54.22%,4268,,Bard,54.00%,4228,,Pyke,53.95%,6143,,Blitzcrank,53.90%,5171,,Mel,53.89%,5617,,TahmKench,53.86%,3613,,Poppy,53.78%,2012,,Galio,53.70%,864,,Malphite,53.67%,1757,,Maokai,53.55%,2181,,Senna,53.49%,5042,,Thresh,53.23%,8467,,Pantheon,52.97%,4004,,Renata,52.97%,1195,,Lulu,52.94%,6313,,Amumu,52.85%,666,,Rell,52.81%,2740,,Janna,52.72%,3240,,Karma,52.63%,6301,,Leona,52.35%,7639,,Hwei,51.95%,668,,Sylas,51.60%,717,,Shen,51.41%,955,,Seraphine,51.34%,8340,,Swain,51.18%,5811,,Elise,51.09%,1008,,FiddleSticks,50.80%,685,,Lux,50.68%,15459,,Velkoz,50.67%,4154,,Soraka,50.34%,5578,,Xerath,50.31%,3606,,Brand,50.01%,5791,,Nami,49.90%,11272,,Taric,49.85%,1635,,Teemo,49.85%,1954,,Zilean,49.59%,2218,,Milio,49.37%,8372,,Zyra,49.30%,5962,,Shaco,48.94%,1696,,Sona,48.30%,3642,
Swain,mid,19.5%,S,3 / 47,53.2 %,2.2 %,7.2 %,215786,https://dpm.lol/champions/Swain/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Nautilus,57.78%,10295,,TahmKench,57.57%,4087,,Rakan,57.28%,3050,,Maokai,56.85%,2232,,Mel,56.77%,4585,,Alistar,56.59%,3490,,Rell,56.35%,2852,,Neeko,56.31%,3282,,Malphite,56.22%,1695,,Blitzcrank,55.75%,6002,,Thresh,55.34%,10277,,Leona,55.10%,9522,,Ashe,54.98%,1064,,Pyke,54.85%,6962,,Poppy,54.80%,2290,,Pantheon,54.51%,4199,,Braum,54.43%,4843,,Veigar,53.94%,799,,Yuumi,53.90%,4859,,Amumu,53.42%,730,,Zoe,53.25%,693,,Sylas,53.14%,796,,Seraphine,53.01%,7083,,Taric,52.92%,1954,,Shen,52.86%,1084,,Lux,52.66%,12587,,Lulu,52.45%,6414,,Elise,52.45%,1247,,Bard,52.08%,4543,,Xerath,51.99%,3222,,Sona,51.85%,3358,,FiddleSticks,51.69%,681,,Renata,51.65%,1210,,Karma,51.58%,5896,,Senna,51.45%,4711,,Shaco,51.43%,1608,,Teemo,51.28%,1829,,Zilean,51.22%,2419,,Janna,50.61%,3432,,Morgana,50.50%,9483,,Velkoz,49.75%,3992,,Zyra,49.71%,5623,,Soraka,49.48%,5422,,Nami,48.98%,11635,,Milio,48.95%,7908,,Brand,48.05%,5567,,,,,,,,,
Malphite,mid,8.3%,-,-/-,52.4 %,1.5 %,29.0 %,144653,https://dpm.lol/champions/Malphite/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Poppy,56.20%,1475,,Mel,56.11%,3338,,Yuumi,55.96%,3365,,Alistar,55.11%,2221,,Blitzcrank,54.39%,4021,,Senna,54.37%,3200,,Amumu,53.95%,456,,Ashe,53.93%,827,,Neeko,53.88%,2153,,Shen,53.88%,761,,Zoe,53.73%,456,,Nautilus,53.59%,6628,,Elise,53.49%,630,,Pyke,53.40%,4835,,Lulu,53.40%,4326,,Pantheon,53.36%,2920,,Lux,53.18%,9141,,Thresh,53.16%,6606,,Rakan,53.00%,1985,,Bard,52.77%,2723,,Rell,52.34%,1884,,Janna,52.33%,2083,,Maokai,52.32%,1378,,Seraphine,52.32%,4845,,Braum,51.94%,3067,,Karma,51.67%,3584,,Xerath,51.65%,2306,,Morgana,51.47%,6402,,Veigar,51.32%,532,,Leona,51.28%,6127,,Zyra,51.17%,3518,,Nami,50.75%,6991,,Velkoz,50.56%,2520,,Taric,50.39%,1151,,Shaco,50.22%,1151,,TahmKench,50.08%,2630,,Soraka,50.07%,3477,,Teemo,50.04%,1245,,Milio,49.83%,4991,,FiddleSticks,49.77%,440,,Zilean,49.72%,1424,,Renata,48.70%,770,,Swain,48.63%,4004,,Sona,48.62%,1991,,Brand,48.54%,3735,,Sylas,45.45%,550,,,,,,,,,
