champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_sup_1_name,matchup_sup_1_winrate,matchup_sup_1_games,matchup_sup_1_lane_quality,matchup_sup_2_name,matchup_sup_2_winrate,matchup_sup_2_games,matchup_sup_2_lane_quality,matchup_sup_3_name,matchup_sup_3_winrate,matchup_sup_3_games,matchup_sup_3_lane_quality,matchup_sup_4_name,matchup_sup_4_winrate,matchup_sup_4_games,matchup_sup_4_lane_quality,matchup_sup_5_name,matchup_sup_5_winrate,matchup_sup_5_games,matchup_sup_5_lane_quality,matchup_sup_6_name,matchup_sup_6_winrate,matchup_sup_6_games,matchup_sup_6_lane_quality,matchup_sup_7_name,matchup_sup_7_winrate,matchup_sup_7_games,matchup_sup_7_lane_quality,matchup_sup_8_name,matchup_sup_8_winrate,matchup_sup_8_games,matchup_sup_8_lane_quality,matchup_sup_9_name,matchup_sup_9_winrate,matchup_sup_9_games,matchup_sup_9_lane_quality,matchup_sup_10_name,matchup_sup_10_winrate,matchup_sup_10_games,matchup_sup_10_lane_quality,matchup_sup_11_name,matchup_sup_11_winrate,matchup_sup_11_games,matchup_sup_11_lane_quality,matchup_sup_12_name,matchup_sup_12_winrate,matchup_sup_12_games,matchup_sup_12_lane_quality,matchup_sup_13_name,matchup_sup_13_winrate,matchup_sup_13_games,matchup_sup_13_lane_quality,matchup_sup_14_name,matchup_sup_14_winrate,matchup_sup_14_games,matchup_sup_14_lane_quality,matchup_sup_15_name,matchup_sup_15_winrate,matchup_sup_15_games,matchup_sup_15_lane_quality,matchup_sup_16_name,matchup_sup_16_winrate,matchup_sup_16_games,matchup_sup_16_lane_quality,matchup_sup_17_name,matchup_sup_17_winrate,matchup_sup_17_games,matchup_sup_17_lane_quality,matchup_sup_18_name,matchup_sup_18_winrate,matchup_sup_18_games,matchup_sup_18_lane_quality,matchup_sup_19_name,matchup_sup_19_winrate,matchup_sup_19_games,matchup_sup_19_lane_quality,matchup_sup_20_name,matchup_sup_20_winrate,matchup_sup_20_games,matchup_sup_20_lane_quality,matchup_sup_21_name,matchup_sup_21_winrate,matchup_sup_21_games,matchup_sup_21_lane_quality,matchup_sup_22_name,matchup_sup_22_winrate,matchup_sup_22_games,matchup_sup_22_lane_quality,matchup_sup_23_name,matchup_sup_23_winrate,matchup_sup_23_games,matchup_sup_23_lane_quality,matchup_sup_24_name,matchup_sup_24_winrate,matchup_sup_24_games,matchup_sup_24_lane_quality,matchup_sup_25_name,matchup_sup_25_winrate,matchup_sup_25_games,matchup_sup_25_lane_quality,matchup_sup_26_name,matchup_sup_26_winrate,matchup_sup_26_games,matchup_sup_26_lane_quality,matchup_sup_27_name,matchup_sup_27_winrate,matchup_sup_27_games,matchup_sup_27_lane_quality,matchup_sup_28_name,matchup_sup_28_winrate,matchup_sup_28_games,matchup_sup_28_lane_quality,matchup_sup_29_name,matchup_sup_29_winrate,matchup_sup_29_games,matchup_sup_29_lane_quality,matchup_sup_30_name,matchup_sup_30_winrate,matchup_sup_30_games,matchup_sup_30_lane_quality,matchup_sup_31_name,matchup_sup_31_winrate,matchup_sup_31_games,matchup_sup_31_lane_quality,matchup_sup_32_name,matchup_sup_32_winrate,matchup_sup_32_games,matchup_sup_32_lane_quality,matchup_sup_33_name,matchup_sup_33_winrate,matchup_sup_33_games,matchup_sup_33_lane_quality,matchup_sup_34_name,matchup_sup_34_winrate,matchup_sup_34_games,matchup_sup_34_lane_quality,matchup_sup_35_name,matchup_sup_35_winrate,matchup_sup_35_games,matchup_sup_35_lane_quality,matchup_sup_36_name,matchup_sup_36_winrate,matchup_sup_36_games,matchup_sup_36_lane_quality,matchup_sup_37_name,matchup_sup_37_winrate,matchup_sup_37_games,matchup_sup_37_lane_quality,matchup_sup_38_name,matchup_sup_38_winrate,matchup_sup_38_games,matchup_sup_38_lane_quality,matchup_sup_39_name,matchup_sup_39_winrate,matchup_sup_39_games,matchup_sup_39_lane_quality,matchup_sup_40_name,matchup_sup_40_winrate,matchup_sup_40_games,matchup_sup_40_lane_quality,matchup_sup_41_name,matchup_sup_41_winrate,matchup_sup_41_games,matchup_sup_41_lane_quality,matchup_sup_42_name,matchup_sup_42_winrate,matchup_sup_42_games,matchup_sup_42_lane_quality,matchup_sup_43_name,matchup_sup_43_winrate,matchup_sup_43_games,matchup_sup_43_lane_quality,matchup_sup_44_name,matchup_sup_44_winrate,matchup_sup_44_games,matchup_sup_44_lane_quality,matchup_sup_45_name,matchup_sup_45_winrate,matchup_sup_45_games,matchup_sup_45_lane_quality,matchup_sup_46_name,matchup_sup_46_winrate,matchup_sup_46_games,matchup_sup_46_lane_quality,matchup_sup_47_name,matchup_sup_47_winrate,matchup_sup_47_games,matchup_sup_47_lane_quality,matchup_sup_48_name,matchup_sup_48_winrate,matchup_sup_48_games,matchup_sup_48_lane_quality
Rengar,jun,91.3%,D,49 / 50,45.9 %,3.8 %,3.8 %,189689,https://dpm.lol/champions/Rengar/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Ashe,51.86%,1078,,Zoe,51.74%,719,,Mel,51.48%,4066,,Veigar,51.12%,626,,Sylas,50.14%,714,,Senna,49.31%,3825,,Shaco,48.79%,1691,,Yuumi,48.18%,4471,,Karma,47.53%,6004,,Pyke,47.51%,6247,,FiddleSticks,47.47%,594,,Neeko,47.31%,2598,,Elise,46.98%,1158,,Lulu,46.97%,7086,,Alistar,46.51%,2864,,Seraphine,46.32%,5410,,Lux,46.26%,10703,,Xerath,46.12%,2784,,Renata,46.10%,1115,,Zilean,46.05%,2163,,Morgana,45.95%,7286,,Velkoz,45.95%,3208,,Zyra,45.84%,4361,,Brand,45.84%,4372,,Milio,45.75%,7843,,Nami,45.72%,11453,,Soraka,45.52%,5053,,Rakan,45.49%,2783,,Bard,45.45%,4623,,Janna,45.30%,3790,,Rell,44.96%,2280,,Thresh,44.90%,9496,,Nautilus,44.58%,8323,,Pantheon,44.56%,3272,,TahmKench,44.37%,3126,,Malphite,44.27%,1177,,Taric,44.13%,1473,,Poppy,43.91%,2125,,Swain,43.83%,4597,,Leona,43.56%,7076,,Blitzcrank,42.88%,4790,,Shen,42.74%,737,,Braum,42.09%,3934,,Sona,41.93%,2862,,Teemo,41.93%,1381,,Maokai,41.79%,1639,,,,,,,,,
Varus,adc,75.6%,D,25 / 26,46.3 %,3.7 %,0.8 %,189177,https://dpm.lol/champions/Varus/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Ashe,50.41%,1349,,Mel,50.24%,4584,,Lulu,48.63%,6566,,Neeko,48.57%,2967,,Malphite,48.51%,1546,,Yuumi,48.31%,4581,,Veigar,48.15%,758,,Nautilus,47.93%,8977,,Rakan,47.43%,2530,,Sylas,47.34%,921,,Senna,47.25%,3685,,Thresh,47.20%,9169,,Amumu,47.15%,579,,Alistar,47.14%,2957,,Seraphine,47.05%,6187,,Pantheon,46.95%,3572,,Braum,46.83%,3940,,Swain,46.66%,5137,,Karma,46.50%,5538,,TahmKench,46.48%,3397,,Zoe,46.39%,664,,Janna,46.35%,2468,,Renata,46.30%,974,,Lux,46.08%,11310,,Blitzcrank,45.93%,5378,,Pyke,45.82%,5688,,Elise,45.77%,1064,,Rell,45.77%,2397,,Shaco,45.56%,1418,,Xerath,45.53%,3532,,Maokai,45.49%,1750,,Poppy,45.45%,1954,,Sona,45.22%,2313,,Zyra,45.17%,4173,,Soraka,44.98%,4633,,Nami,44.90%,8486,,Velkoz,44.64%,3208,,Leona,44.63%,7622,,Bard,44.52%,3803,,Morgana,44.38%,7807,,Galio,44.25%,626,,Taric,43.63%,1357,,Milio,43.52%,6803,,Zilean,43.12%,1883,,Teemo,43.11%,1554,,Brand,43.09%,4342,,Shen,42.16%,804,,Leblanc,41.80%,634,
Nidalee,jun,77.9%,D,48 / 50,47.0 %,1.9 %,0.8 %,94106,https://dpm.lol/champions/Nidalee/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Leblanc,52.71%,406,,Mel,51.66%,1986,,Renata,50.71%,424,,Elise,50.35%,856,,Karma,50.29%,3303,,Senna,49.70%,1805,,Alistar,49.52%,1882,,Ashe,49.27%,548,,Lulu,49.11%,3643,,Teemo,48.50%,701,,Pyke,48.36%,3058,,Janna,47.94%,1335,,Rakan,47.93%,1594,,Thresh,47.70%,5149,,Velkoz,47.45%,1332,,FiddleSticks,47.41%,348,,Rell,47.34%,1335,,Nautilus,47.32%,4698,,Shaco,47.28%,863,,Neeko,47.27%,1555,,Blitzcrank,47.24%,3118,,Sylas,47.12%,626,,Pantheon,47.10%,1739,,Shen,47.08%,308,,Yuumi,46.94%,2469,,Braum,46.84%,2357,,Galio,46.65%,328,,Veigar,46.46%,325,,Xerath,46.42%,1859,,Lux,46.24%,4818,,Nami,46.15%,4475,,Malphite,46.05%,608,,Taric,46.04%,556,,Zoe,46.01%,376,,Soraka,45.99%,2018,,Morgana,45.69%,3165,,Amumu,45.61%,285,,Poppy,45.57%,1084,,Milio,45.51%,3076,,Leona,45.41%,3598,,Zilean,45.34%,988,,Maokai,44.88%,762,,Swain,44.59%,1967,,Seraphine,43.82%,2517,,Brand,43.14%,1889,,TahmKench,42.66%,1233,,Zyra,42.37%,1860,,Sona,42.16%,1110,
Kalista,adc,90.4%,D,26 / 26,46.9 %,1.3 %,0.3 %,65363,https://dpm.lol/champions/Kalista/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Elise,54.63%,335,,Mel,51.93%,1610,,Pyke,50.56%,2140,,Shen,50.52%,291,,Renata,50.43%,345,,Bard,50.25%,1415,,Yuumi,49.97%,1681,,Ashe,49.72%,362,,Seraphine,49.35%,1860,,Sylas,49.22%,321,,Malphite,48.85%,563,,Shaco,48.74%,517,,Neeko,48.18%,959,,Alistar,48.10%,1235,,Lux,48.05%,3659,,Nautilus,47.97%,3083,,Pantheon,47.86%,1262,,TahmKench,47.76%,1185,,Karma,47.71%,1899,,Xerath,47.46%,1003,,Zilean,47.16%,598,,Blitzcrank,47.06%,1787,,Rell,47.05%,863,,Lulu,46.52%,2210,,Rakan,46.39%,1024,,Teemo,46.28%,430,,Swain,46.08%,1762,,Braum,46.00%,1437,,Soraka,45.80%,1572,,Morgana,45.71%,2623,,Veigar,45.58%,226,,Velkoz,45.27%,1078,,Senna,45.25%,1284,,Maokai,45.22%,670,,Zoe,45.19%,239,,Brand,44.94%,1491,,Poppy,44.88%,1054,,Leona,43.73%,2616,,Zyra,43.72%,1354,,Milio,43.59%,2248,,Nami,43.55%,3148,,Janna,43.11%,979,,Taric,42.39%,519,,Sona,42.25%,781,,FiddleSticks,41.71%,199,,Amumu,41.09%,202,,,,,,,,,
Corki,adc,77.6%,D,24 / 26,47.2 %,1.3 %,0.3 %,66492,https://dpm.lol/champions/Corki/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Pyke,52.81%,2352,,Mel,52.21%,1291,,Alistar,50.27%,1315,,Yuumi,50.00%,1582,,Rell,49.67%,1065,,Thresh,49.45%,3484,,Nautilus,49.33%,3227,,Galio,49.28%,209,,Shaco,49.01%,506,,Xerath,48.99%,845,,Neeko,48.74%,911,,Leona,48.74%,2850,,Sylas,48.66%,335,,Braum,48.56%,1592,,Lulu,48.52%,2494,,Blitzcrank,48.15%,1809,,Rakan,48.04%,1176,,Malphite,47.81%,433,,Leblanc,47.39%,211,,Taric,47.30%,518,,Pantheon,47.28%,1248,,Zilean,47.07%,803,,Senna,47.00%,1283,,Bard,46.96%,1710,,Zoe,46.50%,243,,Elise,46.34%,533,,Morgana,46.27%,2252,,Shen,46.24%,279,,Lux,46.20%,3002,,Karma,45.85%,2142,,Ashe,45.76%,330,,Swain,45.42%,1550,,Brand,45.09%,1264,,Poppy,45.02%,773,,Sona,44.81%,915,,Teemo,44.73%,427,,Seraphine,44.57%,1705,,Amumu,44.39%,214,,Maokai,44.18%,584,,Milio,43.91%,2658,,FiddleSticks,43.81%,210,,Nami,43.73%,3862,,Soraka,43.09%,1578,,Zyra,42.44%,1322,,Velkoz,42.42%,1009,,Renata,42.29%,376,,Janna,42.11%,1230,,Veigar,41.41%,227,
