champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_sup_1_name,matchup_sup_1_winrate,matchup_sup_1_games,matchup_sup_1_lane_quality,matchup_sup_2_name,matchup_sup_2_winrate,matchup_sup_2_games,matchup_sup_2_lane_quality,matchup_sup_3_name,matchup_sup_3_winrate,matchup_sup_3_games,matchup_sup_3_lane_quality,matchup_sup_4_name,matchup_sup_4_winrate,matchup_sup_4_games,matchup_sup_4_lane_quality,matchup_sup_5_name,matchup_sup_5_winrate,matchup_sup_5_games,matchup_sup_5_lane_quality,matchup_sup_6_name,matchup_sup_6_winrate,matchup_sup_6_games,matchup_sup_6_lane_quality,matchup_sup_7_name,matchup_sup_7_winrate,matchup_sup_7_games,matchup_sup_7_lane_quality,matchup_sup_8_name,matchup_sup_8_winrate,matchup_sup_8_games,matchup_sup_8_lane_quality,matchup_sup_9_name,matchup_sup_9_winrate,matchup_sup_9_games,matchup_sup_9_lane_quality,matchup_sup_10_name,matchup_sup_10_winrate,matchup_sup_10_games,matchup_sup_10_lane_quality,matchup_sup_11_name,matchup_sup_11_winrate,matchup_sup_11_games,matchup_sup_11_lane_quality,matchup_sup_12_name,matchup_sup_12_winrate,matchup_sup_12_games,matchup_sup_12_lane_quality,matchup_sup_13_name,matchup_sup_13_winrate,matchup_sup_13_games,matchup_sup_13_lane_quality,matchup_sup_14_name,matchup_sup_14_winrate,matchup_sup_14_games,matchup_sup_14_lane_quality,matchup_sup_15_name,matchup_sup_15_winrate,matchup_sup_15_games,matchup_sup_15_lane_quality,matchup_sup_16_name,matchup_sup_16_winrate,matchup_sup_16_games,matchup_sup_16_lane_quality,matchup_sup_17_name,matchup_sup_17_winrate,matchup_sup_17_games,matchup_sup_17_lane_quality,matchup_sup_18_name,matchup_sup_18_winrate,matchup_sup_18_games,matchup_sup_18_lane_quality,matchup_sup_19_name,matchup_sup_19_winrate,matchup_sup_19_games,matchup_sup_19_lane_quality,matchup_sup_20_name,matchup_sup_20_winrate,matchup_sup_20_games,matchup_sup_20_lane_quality,matchup_sup_21_name,matchup_sup_21_winrate,matchup_sup_21_games,matchup_sup_21_lane_quality,matchup_sup_22_name,matchup_sup_22_winrate,matchup_sup_22_games,matchup_sup_22_lane_quality,matchup_sup_23_name,matchup_sup_23_winrate,matchup_sup_23_games,matchup_sup_23_lane_quality,matchup_sup_24_name,matchup_sup_24_winrate,matchup_sup_24_games,matchup_sup_24_lane_quality,matchup_sup_25_name,matchup_sup_25_winrate,matchup_sup_25_games,matchup_sup_25_lane_quality,matchup_sup_26_name,matchup_sup_26_winrate,matchup_sup_26_games,matchup_sup_26_lane_quality,matchup_sup_27_name,matchup_sup_27_winrate,matchup_sup_27_games,matchup_sup_27_lane_quality,matchup_sup_28_name,matchup_sup_28_winrate,matchup_sup_28_games,matchup_sup_28_lane_quality,matchup_sup_29_name,matchup_sup_29_winrate,matchup_sup_29_games,matchup_sup_29_lane_quality,matchup_sup_30_name,matchup_sup_30_winrate,matchup_sup_30_games,matchup_sup_30_lane_quality,matchup_sup_31_name,matchup_sup_31_winrate,matchup_sup_31_games,matchup_sup_31_lane_quality,matchup_sup_32_name,matchup_sup_32_winrate,matchup_sup_32_games,matchup_sup_32_lane_quality,matchup_sup_33_name,matchup_sup_33_winrate,matchup_sup_33_games,matchup_sup_33_lane_quality,matchup_sup_34_name,matchup_sup_34_winrate,matchup_sup_34_games,matchup_sup_34_lane_quality,matchup_sup_35_name,matchup_sup_35_winrate,matchup_sup_35_games,matchup_sup_35_lane_quality,matchup_sup_36_name,matchup_sup_36_winrate,matchup_sup_36_games,matchup_sup_36_lane_quality,matchup_sup_37_name,matchup_sup_37_winrate,matchup_sup_37_games,matchup_sup_37_lane_quality,matchup_sup_38_name,matchup_sup_38_winrate,matchup_sup_38_games,matchup_sup_38_lane_quality,matchup_sup_39_name,matchup_sup_39_winrate,matchup_sup_39_games,matchup_sup_39_lane_quality,matchup_sup_40_name,matchup_sup_40_winrate,matchup_sup_40_games,matchup_sup_40_lane_quality,matchup_sup_41_name,matchup_sup_41_winrate,matchup_sup_41_games,matchup_sup_41_lane_quality,matchup_sup_42_name,matchup_sup_42_winrate,matchup_sup_42_games,matchup_sup_42_lane_quality,matchup_sup_43_name,matchup_sup_43_winrate,matchup_sup_43_games,matchup_sup_43_lane_quality,matchup_sup_44_name,matchup_sup_44_winrate,matchup_sup_44_games,matchup_sup_44_lane_quality,matchup_sup_45_name,matchup_sup_45_winrate,matchup_sup_45_games,matchup_sup_45_lane_quality,matchup_sup_46_name,matchup_sup_46_winrate,matchup_sup_46_games,matchup_sup_46_lane_quality,matchup_sup_47_name,matchup_sup_47_winrate,matchup_sup_47_games,matchup_sup_47_lane_quality,matchup_sup_48_name,matchup_sup_48_winrate,matchup_sup_48_games,matchup_sup_48_lane_quality
Teemo,jun,12.8%,A,8 / 50,52.3 %,1.4 %,16.6 %,135432,https://dpm.lol/champions/Teemo/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Sylas,57.58%,429,,Mel,55.99%,3224,,Neeko,55.92%,2112,,Shen,55.72%,743,,Pyke,55.07%,4429,,Ashe,54.99%,851,,Lulu,54.70%,3539,,Rell,54.61%,1518,,Zoe,54.28%,549,,Bard,54.22%,2663,,Veigar,54.02%,522,,Pantheon,53.86%,2579,,Senna,53.84%,2953,,Galio,53.75%,534,,Alistar,53.57%,1820,,Elise,53.38%,607,,Thresh,53.22%,5797,,Zilean,52.87%,1447,,Poppy,52.76%,1251,,Janna,52.75%,1835,,Morgana,52.60%,6006,,Blitzcrank,52.57%,3780,,Seraphine,52.52%,4625,,Yuumi,52.04%,2996,,Lux,52.01%,8793,,Nautilus,51.80%,5913,,Amumu,51.75%,458,,Braum,51.54%,2627,,Swain,51.46%,3653,,Leona,51.32%,5616,,Brand,51.04%,3562,,Maokai,51.00%,1351,,Malphite,50.91%,1098,,Renata,50.88%,739,,Zyra,50.79%,3676,,TahmKench,50.79%,2412,,Xerath,50.74%,2162,,Karma,50.47%,3329,,Velkoz,50.40%,2520,,Taric,50.22%,1133,,Nami,49.97%,6890,,Shaco,49.92%,1194,,Milio,49.27%,4867,,FiddleSticks,49.23%,457,,Soraka,48.46%,3419,,Sona,47.80%,2157,,,,,,,,,
Master Yi,jun,87.6%,A,10 / 50,50.2 %,8.1 %,18.4 %,810830,https://dpm.lol/champions/MasterYi/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Mel,55.49%,21205,,Ashe,53.94%,4498,,Yuumi,53.69%,18503,,Senna,52.21%,16899,,Seraphine,52.17%,29548,,Neeko,52.13%,12769,,Pyke,52.02%,26497,,Zoe,51.61%,2771,,Galio,51.39%,2734,,Lux,51.26%,54206,,Karma,51.20%,18815,,Veigar,51.19%,3438,,Bard,51.17%,13745,,Swain,50.85%,23276,,Xerath,50.69%,12324,,Sylas,50.68%,2725,,Alistar,50.37%,11558,,Malphite,50.30%,7700,,Thresh,50.23%,34360,,Nautilus,50.17%,36902,,Poppy,50.15%,7394,,Velkoz,50.08%,14133,,Morgana,50.05%,36913,,Blitzcrank,49.91%,22166,,Rell,49.89%,9239,,FiddleSticks,49.81%,2417,,TahmKench,49.62%,15595,,Lulu,49.31%,23057,,Rakan,49.29%,10515,,Brand,49.16%,20582,,Soraka,48.89%,19109,,Nami,48.83%,36801,,Amumu,48.79%,2570,,Renata,48.71%,5276,,Braum,48.52%,15766,,Pantheon,48.46%,15613,,Janna,48.42%,10522,,Zilean,48.32%,7477,,Sona,48.27%,11818,,Maokai,47.98%,8095,,Zyra,47.95%,19515,,Milio,47.54%,25617,,Elise,47.15%,3139,,Shen,47.12%,3971,,Leona,46.43%,35607,,Taric,45.97%,6598,,Teemo,45.77%,6978,,Shaco,45.34%,5719,
Fizz,mid,90.1%,A,6 / 47,51.0 %,5.8 %,10.7 %,580238,https://dpm.lol/champions/Fizz/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Mel,55.61%,17043,,Ashe,54.83%,3259,,Neeko,53.74%,8607,,Yuumi,53.59%,12949,,Senna,52.94%,12135,,Hwei,52.93%,1878,,Zoe,52.86%,2236,,Pyke,52.81%,18539,,Veigar,52.79%,2993,,Seraphine,52.10%,19817,,Malphite,52.09%,4801,,Renata,52.08%,3059,,Rakan,51.88%,7452,,Xerath,51.85%,10477,,Lux,51.53%,40417,,Blitzcrank,51.52%,15210,,Rell,51.39%,6394,,Elise,51.33%,2560,,Velkoz,51.25%,10894,,Nautilus,51.22%,24897,,Bard,50.94%,10794,,Karma,50.82%,14240,,Pantheon,50.80%,10573,,Thresh,50.60%,25279,,Lulu,50.39%,16507,,Sylas,50.38%,1824,,Morgana,50.36%,26305,,Janna,50.15%,8299,,Braum,50.11%,11378,,Brand,50.11%,15131,,Swain,49.91%,15236,,Leona,49.88%,23251,,Shen,49.79%,2573,,Poppy,49.76%,5484,,TahmKench,49.63%,10185,,Amumu,49.48%,1837,,Sona,49.41%,8261,,Maokai,49.33%,5380,,Shaco,49.24%,4395,,Zilean,49.17%,5696,,Zyra,48.96%,14070,,Nami,48.87%,28391,,Soraka,48.67%,13729,,Teemo,48.54%,4926,,Milio,48.04%,19545,,Taric,47.47%,4517,,,,,,,,,
Diana,mid,38.1%,A,9 / 47,51.4 %,4.5 %,8.7 %,450691,https://dpm.lol/champions/Diana/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Mel,55.52%,12584,,Pyke,53.85%,14468,,Ashe,53.69%,2371,,Elise,53.44%,2034,,Neeko,53.21%,7067,,Senna,53.07%,9252,,Alistar,52.79%,6433,,Yuumi,52.57%,10531,,Lulu,52.56%,13066,,Karma,52.31%,11288,,Nautilus,52.27%,19704,,Zoe,52.22%,1553,,Blitzcrank,52.02%,12123,,Pantheon,51.94%,8225,,Sylas,51.79%,1560,,Veigar,51.78%,1773,,Bard,51.67%,8419,,Xerath,51.58%,7259,,Lux,51.55%,29622,,Zilean,51.51%,4339,,Seraphine,51.48%,15900,,Leblanc,51.43%,1400,,Malphite,51.42%,3594,,Thresh,51.31%,20027,,Velkoz,51.25%,8022,,Poppy,51.13%,4629,,Rell,51.13%,5249,,Rakan,50.64%,5883,,Maokai,50.44%,4177,,TahmKench,50.25%,7907,,Janna,50.15%,6488,,Soraka,49.91%,10610,,Sona,49.87%,6278,,Zyra,49.84%,11133,,Braum,49.71%,9014,,Brand,49.69%,11438,,Swain,49.48%,12336,,Nami,49.37%,21893,,Leona,49.31%,18296,,Shaco,49.14%,3390,,Milio,48.98%,15426,,Teemo,48.89%,3698,,Shen,48.55%,1994,,Renata,47.98%,2568,,Taric,47.70%,3528,,Amumu,46.16%,1419,,,,,,,,,
Brand,sup,65.8%,A,7 / 39,52.0 %,4.8 %,5.6 %,475472,https://dpm.lol/champions/Brand/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Neeko,55.60%,7451,Average,Mel,55.24%,12810,Bad Lane,Rell,54.44%,4967,Good Lane,Bard,54.09%,8121,Good Lane,Rakan,54.04%,5753,Good Lane,Alistar,53.99%,6112,Good Lane,Sylas,53.82%,1531,Average,Swain,53.64%,15195,Bad Lane,Veigar,53.53%,2010,Bad Lane,Thresh,53.51%,21208,Good Lane,Malphite,53.35%,4424,Bad Lane,Ashe,53.18%,2702,Average,Blitzcrank,53.18%,12830,Good Lane,Nautilus,53.18%,21965,Good Lane,TahmKench,53.14%,10043,Bad Lane,Taric,53.14%,3604,Good Lane,Senna,52.87%,9927,Bad Lane,Zoe,52.83%,1626,Bad Lane,Seraphine,52.76%,18435,Bad Lane,Lulu,52.44%,12273,Good Lane,Renata,52.41%,2265,Good Lane,Pyke,52.34%,14515,Average,Braum,52.16%,9469,Good Lane,Amumu,52.12%,1485,Good Lane,Pantheon,52.12%,8820,Average,Shen,52.12%,2241,Bad Lane,Morgana,51.91%,23708,Bad Lane,Poppy,51.86%,4013,Average,Leona,51.57%,19417,Good Lane,Yuumi,51.35%,10157,Average,Lux,50.85%,36273,Bad Lane,Zilean,50.84%,4616,Average,Galio,50.68%,2046,Good Lane,Maokai,50.36%,4329,Good Lane,Karma,50.13%,11409,Average,Janna,49.84%,5690,Good Lane,Soraka,49.82%,12105,Good Lane,Zyra,49.68%,13554,Bad Lane,Shaco,49.29%,3595,Average,Velkoz,49.17%,9038,Bad Lane,Nami,49.17%,22826,Average,Milio,49.10%,15695,Average,Xerath,48.93%,8608,Bad Lane,Elise,48.59%,1706,Average,Sona,48.21%,7194,Good Lane,Teemo,47.81%,4334,Good Lane,,,,,,,,
