champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_sup_1_name,matchup_sup_1_winrate,matchup_sup_1_games,matchup_sup_1_lane_quality,matchup_sup_2_name,matchup_sup_2_winrate,matchup_sup_2_games,matchup_sup_2_lane_quality,matchup_sup_3_name,matchup_sup_3_winrate,matchup_sup_3_games,matchup_sup_3_lane_quality,matchup_sup_4_name,matchup_sup_4_winrate,matchup_sup_4_games,matchup_sup_4_lane_quality,matchup_sup_5_name,matchup_sup_5_winrate,matchup_sup_5_games,matchup_sup_5_lane_quality,matchup_sup_6_name,matchup_sup_6_winrate,matchup_sup_6_games,matchup_sup_6_lane_quality,matchup_sup_7_name,matchup_sup_7_winrate,matchup_sup_7_games,matchup_sup_7_lane_quality,matchup_sup_8_name,matchup_sup_8_winrate,matchup_sup_8_games,matchup_sup_8_lane_quality,matchup_sup_9_name,matchup_sup_9_winrate,matchup_sup_9_games,matchup_sup_9_lane_quality,matchup_sup_10_name,matchup_sup_10_winrate,matchup_sup_10_games,matchup_sup_10_lane_quality,matchup_sup_11_name,matchup_sup_11_winrate,matchup_sup_11_games,matchup_sup_11_lane_quality,matchup_sup_12_name,matchup_sup_12_winrate,matchup_sup_12_games,matchup_sup_12_lane_quality,matchup_sup_13_name,matchup_sup_13_winrate,matchup_sup_13_games,matchup_sup_13_lane_quality,matchup_sup_14_name,matchup_sup_14_winrate,matchup_sup_14_games,matchup_sup_14_lane_quality,matchup_sup_15_name,matchup_sup_15_winrate,matchup_sup_15_games,matchup_sup_15_lane_quality,matchup_sup_16_name,matchup_sup_16_winrate,matchup_sup_16_games,matchup_sup_16_lane_quality,matchup_sup_17_name,matchup_sup_17_winrate,matchup_sup_17_games,matchup_sup_17_lane_quality,matchup_sup_18_name,matchup_sup_18_winrate,matchup_sup_18_games,matchup_sup_18_lane_quality,matchup_sup_19_name,matchup_sup_19_winrate,matchup_sup_19_games,matchup_sup_19_lane_quality,matchup_sup_20_name,matchup_sup_20_winrate,matchup_sup_20_games,matchup_sup_20_lane_quality,matchup_sup_21_name,matchup_sup_21_winrate,matchup_sup_21_games,matchup_sup_21_lane_quality,matchup_sup_22_name,matchup_sup_22_winrate,matchup_sup_22_games,matchup_sup_22_lane_quality,matchup_sup_23_name,matchup_sup_23_winrate,matchup_sup_23_games,matchup_sup_23_lane_quality,matchup_sup_24_name,matchup_sup_24_winrate,matchup_sup_24_games,matchup_sup_24_lane_quality,matchup_sup_25_name,matchup_sup_25_winrate,matchup_sup_25_games,matchup_sup_25_lane_quality,matchup_sup_26_name,matchup_sup_26_winrate,matchup_sup_26_games,matchup_sup_26_lane_quality,matchup_sup_27_name,matchup_sup_27_winrate,matchup_sup_27_games,matchup_sup_27_lane_quality,matchup_sup_28_name,matchup_sup_28_winrate,matchup_sup_28_games,matchup_sup_28_lane_quality,matchup_sup_29_name,matchup_sup_29_winrate,matchup_sup_29_games,matchup_sup_29_lane_quality,matchup_sup_30_name,matchup_sup_30_winrate,matchup_sup_30_games,matchup_sup_30_lane_quality,matchup_sup_31_name,matchup_sup_31_winrate,matchup_sup_31_games,matchup_sup_31_lane_quality,matchup_sup_32_name,matchup_sup_32_winrate,matchup_sup_32_games,matchup_sup_32_lane_quality,matchup_sup_33_name,matchup_sup_33_winrate,matchup_sup_33_games,matchup_sup_33_lane_quality,matchup_sup_34_name,matchup_sup_34_winrate,matchup_sup_34_games,matchup_sup_34_lane_quality,matchup_sup_35_name,matchup_sup_35_winrate,matchup_sup_35_games,matchup_sup_35_lane_quality,matchup_sup_36_name,matchup_sup_36_winrate,matchup_sup_36_games,matchup_sup_36_lane_quality,matchup_sup_37_name,matchup_sup_37_winrate,matchup_sup_37_games,matchup_sup_37_lane_quality,matchup_sup_38_name,matchup_sup_38_winrate,matchup_sup_38_games,matchup_sup_38_lane_quality,matchup_sup_39_name,matchup_sup_39_winrate,matchup_sup_39_games,matchup_sup_39_lane_quality,matchup_sup_40_name,matchup_sup_40_winrate,matchup_sup_40_games,matchup_sup_40_lane_quality,matchup_sup_41_name,matchup_sup_41_winrate,matchup_sup_41_games,matchup_sup_41_lane_quality,matchup_sup_42_name,matchup_sup_42_winrate,matchup_sup_42_games,matchup_sup_42_lane_quality,matchup_sup_43_name,matchup_sup_43_winrate,matchup_sup_43_games,matchup_sup_43_lane_quality,matchup_sup_44_name,matchup_sup_44_winrate,matchup_sup_44_games,matchup_sup_44_lane_quality,matchup_sup_45_name,matchup_sup_45_winrate,matchup_sup_45_games,matchup_sup_45_lane_quality,matchup_sup_46_name,matchup_sup_46_winrate,matchup_sup_46_games,matchup_sup_46_lane_quality
Yorick,top,90.3%,S,4 / 50,51.9 %,5.1 %,12.0 %,606265,https://dpm.lol/champions/Yorick/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Mel,56.19%,11984,,Ashe,55.56%,2687,,Neeko,54.58%,7823,,Veigar,54.40%,1877,,Zoe,54.36%,1641,,Yuumi,54.31%,10636,,Senna,53.91%,10429,,Rakan,53.75%,6540,,Pantheon,53.52%,9284,,Pyke,53.34%,15635,,Nautilus,53.20%,22436,,Blitzcrank,53.05%,13541,,Alistar,53.04%,6755,,Renata,52.74%,2664,,Malphite,52.69%,4196,,Lulu,52.56%,13163,,TahmKench,52.45%,9160,,Seraphine,52.30%,18139,,Morgana,52.14%,22472,,Thresh,52.08%,21019,,Rell,51.99%,6172,,Karma,51.97%,12257,,Xerath,51.94%,7497,,Sylas,51.79%,1481,,Bard,51.76%,8943,,Amumu,51.74%,1521,,Poppy,51.72%,4969,,Elise,51.70%,2027,,Lux,51.64%,31401,,Velkoz,51.58%,8602,,Maokai,51.08%,5264,,Braum,51.00%,9712,,Leona,50.59%,21449,,Shaco,50.56%,3756,,Zilean,50.56%,4862,,Sona,50.45%,6999,,Shen,50.40%,2349,,Milio,50.04%,16304,,Soraka,49.87%,11485,,Swain,49.87%,14025,,Brand,49.84%,12250,,Taric,49.40%,3907,,Nami,49.06%,22982,,Zyra,48.93%,12668,,Janna,48.90%,6163,,Teemo,48.16%,5407,
Yasuo,mid,69.9%,S,3 / 47,50.1 %,10.1 %,18.9 %,1213772,https://dpm.lol/champions/Yasuo/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Ashe,55.91%,5314,,Mel,55.02%,26923,,Yuumi,54.11%,23596,,Zoe,52.81%,3624,,Neeko,52.56%,15570,,Pyke,52.41%,32977,,Blitzcrank,51.49%,27530,,Sylas,51.18%,3820,,Seraphine,51.18%,33900,,TahmKench,51.10%,18678,,Lux,50.91%,66622,,Nautilus,50.80%,44760,,Senna,50.72%,20985,,Malphite,50.61%,8252,,Veigar,50.34%,3810,,Thresh,50.06%,45511,,Renata,50.00%,5366,,Xerath,49.88%,15797,,Elise,49.85%,4293,,Pantheon,49.77%,18956,,Alistar,49.68%,14436,,Lulu,49.63%,29676,,Rakan,49.61%,13095,,Shaco,49.29%,7632,,Nami,49.28%,47063,,Galio,49.27%,3357,,Bard,49.25%,18341,,Swain,49.07%,28769,,Zilean,49.00%,9523,,Morgana,48.86%,45092,,Soraka,48.81%,23896,,Maokai,48.80%,9568,,Sona,48.73%,13865,,Velkoz,48.67%,17182,,Teemo,48.62%,8346,,Amumu,48.61%,3209,,Zyra,48.42%,23439,,Rell,48.22%,11799,,Leona,48.16%,41968,,Braum,48.05%,20503,,Brand,47.93%,25283,,Milio,47.78%,33947,,Shen,47.63%,4512,,Poppy,47.61%,10512,,Janna,46.99%,13849,,Taric,45.15%,7965,
Leona,sup,99.3%,S,6 / 39,51.0 %,8.5 %,9.1 %,842627,https://dpm.lol/champions/Leona/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Mel,56.66%,21119,Average,Yuumi,56.42%,20446,Average,Ashe,55.71%,3999,Good Lane,Blitzcrank,54.78%,27343,Good Lane,Nautilus,54.23%,50456,Good Lane,Pyke,53.62%,28247,Average,Zoe,53.41%,2833,Bad Lane,Neeko,52.65%,12468,Bad Lane,Malphite,52.52%,6411,Bad Lane,Lulu,52.49%,24445,Good Lane,Amumu,52.47%,2758,Good Lane,Elise,52.40%,3962,Average,Pantheon,52.08%,15762,Average,Senna,51.94%,16385,Bad Lane,Sylas,51.76%,3006,Average,Alistar,51.62%,18097,Good Lane,Renata,51.37%,4676,Good Lane,Thresh,51.29%,45811,Good Lane,Bard,51.28%,15270,Bad Lane,Rell,51.20%,12476,Good Lane,Poppy,51.05%,12978,Average,Rakan,50.96%,11659,Good Lane,Xerath,50.71%,11862,Bad Lane,Karma,50.39%,19914,Average,Sona,50.34%,11028,Good Lane,TahmKench,50.29%,16074,Bad Lane,Seraphine,50.25%,27343,Bad Lane,Maokai,50.23%,9112,Good Lane,Lux,50.07%,49660,Bad Lane,Veigar,50.00%,3104,Bad Lane,Nami,49.80%,40119,Good Lane,Zyra,49.70%,20900,Bad Lane,Braum,49.60%,23403,Good Lane,Galio,49.38%,2750,Good Lane,Velkoz,48.71%,13680,Bad Lane,Brand,48.39%,19577,Bad Lane,Soraka,48.38%,19224,Good Lane,Janna,48.32%,13627,Good Lane,Shen,48.10%,4293,Bad Lane,Zilean,47.98%,8011,Average,Milio,47.48%,29604,Good Lane,Morgana,47.37%,41729,Bad Lane,Taric,47.21%,9024,Good Lane,Swain,46.69%,24461,Bad Lane,Shaco,46.58%,6447,Average,Teemo,46.28%,6731,Average
Caitlyn,adc,96.4%,A,6 / 26,49.3 %,17.6 %,21.2 %,1748577,https://dpm.lol/champions/Caitlyn/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Ashe,53.20%,10885,,Mel,53.00%,44519,,Yuumi,52.67%,39704,,Neeko,52.15%,27145,,Veigar,51.62%,7034,,Senna,51.40%,37709,,Alistar,51.22%,22999,,Lulu,51.21%,52294,,Malphite,51.19%,14021,,Pyke,51.11%,56465,,Rakan,51.03%,22317,,Pantheon,50.38%,31905,,Zoe,50.20%,6239,,Galio,50.06%,5409,,Zilean,49.95%,17394,,Sylas,49.69%,5653,,Rell,49.64%,19649,,Bard,49.57%,32660,,Nautilus,49.46%,77217,,Thresh,49.27%,78799,,Karma,49.25%,47675,,Poppy,49.10%,15994,,Morgana,49.03%,76664,,Seraphine,49.00%,64229,,Blitzcrank,48.83%,48301,,TahmKench,48.78%,30506,,Swain,48.58%,48919,,Lux,48.53%,111993,,Shen,48.52%,7733,,Maokai,48.43%,16068,,Elise,48.35%,7547,,Leona,48.17%,70743,,Brand,48.13%,45709,,Janna,47.87%,24043,,Nami,47.55%,89201,,Sona,47.43%,25315,,Shaco,47.41%,12911,,Braum,47.39%,34956,,Velkoz,47.31%,32764,,Soraka,47.20%,43582,,Taric,47.14%,12988,,Teemo,47.03%,14289,,Zyra,46.93%,45140,,Xerath,46.89%,29728,,Milio,46.85%,62467,,Amumu,46.42%,5343,
Jhin,adc,97.2%,A,7 / 26,50.4 %,16.6 %,4.3 %,1651843,https://dpm.lol/champions/Jhin/build?lane=bottom&tier=all&platform=all&timeframe=15.24,True,Mel,55.65%,40239,,Ashe,55.52%,9977,,Veigar,53.11%,6210,,Neeko,53.04%,25780,,Zoe,52.60%,6059,,Senna,52.32%,35315,,Malphite,52.25%,12137,,Xerath,52.10%,26446,,Pyke,51.43%,52800,,Seraphine,51.35%,56689,,Lux,51.33%,101603,,Velkoz,51.30%,29480,,Yuumi,51.19%,37504,,Lulu,51.03%,51039,,Sylas,50.99%,6172,,Pantheon,50.89%,30840,,Galio,50.85%,5274,,Alistar,50.77%,23088,,Renata,50.76%,8726,,Poppy,50.53%,15657,,Rakan,50.41%,22744,,Bard,50.39%,34353,,Karma,50.38%,45481,,Blitzcrank,50.37%,44951,,Zilean,50.14%,16933,,Brand,50.11%,39898,,TahmKench,50.06%,27107,,Thresh,50.04%,76326,,Rell,50.03%,20303,,Morgana,49.97%,70433,,Nautilus,49.80%,73233,,Swain,49.66%,44060,,Soraka,49.15%,39871,,Shen,49.04%,7296,,Zyra,48.85%,39327,,Janna,48.59%,24100,,Teemo,48.47%,13461,,Shaco,48.46%,13160,,Amumu,48.37%,5278,,Leona,48.25%,67969,,Braum,48.01%,34215,,Sona,47.66%,23965,,Nami,47.65%,86444,,Maokai,47.38%,16093,,Milio,47.37%,60368,,Taric,46.65%,12779,
