champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_sup_1_name,matchup_sup_1_winrate,matchup_sup_1_games,matchup_sup_1_lane_quality,matchup_sup_2_name,matchup_sup_2_winrate,matchup_sup_2_games,matchup_sup_2_lane_quality,matchup_sup_3_name,matchup_sup_3_winrate,matchup_sup_3_games,matchup_sup_3_lane_quality,matchup_sup_4_name,matchup_sup_4_winrate,matchup_sup_4_games,matchup_sup_4_lane_quality,matchup_sup_5_name,matchup_sup_5_winrate,matchup_sup_5_games,matchup_sup_5_lane_quality,matchup_sup_6_name,matchup_sup_6_winrate,matchup_sup_6_games,matchup_sup_6_lane_quality,matchup_sup_7_name,matchup_sup_7_winrate,matchup_sup_7_games,matchup_sup_7_lane_quality,matchup_sup_8_name,matchup_sup_8_winrate,matchup_sup_8_games,matchup_sup_8_lane_quality,matchup_sup_9_name,matchup_sup_9_winrate,matchup_sup_9_games,matchup_sup_9_lane_quality,matchup_sup_10_name,matchup_sup_10_winrate,matchup_sup_10_games,matchup_sup_10_lane_quality,matchup_sup_11_name,matchup_sup_11_winrate,matchup_sup_11_games,matchup_sup_11_lane_quality,matchup_sup_12_name,matchup_sup_12_winrate,matchup_sup_12_games,matchup_sup_12_lane_quality,matchup_sup_13_name,matchup_sup_13_winrate,matchup_sup_13_games,matchup_sup_13_lane_quality,matchup_sup_14_name,matchup_sup_14_winrate,matchup_sup_14_games,matchup_sup_14_lane_quality,matchup_sup_15_name,matchup_sup_15_winrate,matchup_sup_15_games,matchup_sup_15_lane_quality,matchup_sup_16_name,matchup_sup_16_winrate,matchup_sup_16_games,matchup_sup_16_lane_quality,matchup_sup_17_name,matchup_sup_17_winrate,matchup_sup_17_games,matchup_sup_17_lane_quality,matchup_sup_18_name,matchup_sup_18_winrate,matchup_sup_18_games,matchup_sup_18_lane_quality,matchup_sup_19_name,matchup_sup_19_winrate,matchup_sup_19_games,matchup_sup_19_lane_quality,matchup_sup_20_name,matchup_sup_20_winrate,matchup_sup_20_games,matchup_sup_20_lane_quality,matchup_sup_21_name,matchup_sup_21_winrate,matchup_sup_21_games,matchup_sup_21_lane_quality,matchup_sup_22_name,matchup_sup_22_winrate,matchup_sup_22_games,matchup_sup_22_lane_quality,matchup_sup_23_name,matchup_sup_23_winrate,matchup_sup_23_games,matchup_sup_23_lane_quality,matchup_sup_24_name,matchup_sup_24_winrate,matchup_sup_24_games,matchup_sup_24_lane_quality,matchup_sup_25_name,matchup_sup_25_winrate,matchup_sup_25_games,matchup_sup_25_lane_quality,matchup_sup_26_name,matchup_sup_26_winrate,matchup_sup_26_games,matchup_sup_26_lane_quality,matchup_sup_27_name,matchup_sup_27_winrate,matchup_sup_27_games,matchup_sup_27_lane_quality,matchup_sup_28_name,matchup_sup_28_winrate,matchup_sup_28_games,matchup_sup_28_lane_quality,matchup_sup_29_name,matchup_sup_29_winrate,matchup_sup_29_games,matchup_sup_29_lane_quality,matchup_sup_30_name,matchup_sup_30_winrate,matchup_sup_30_games,matchup_sup_30_lane_quality,matchup_sup_31_name,matchup_sup_31_winrate,matchup_sup_31_games,matchup_sup_31_lane_quality,matchup_sup_32_name,matchup_sup_32_winrate,matchup_sup_32_games,matchup_sup_32_lane_quality,matchup_sup_33_name,matchup_sup_33_winrate,matchup_sup_33_games,matchup_sup_33_lane_quality,matchup_sup_34_name,matchup_sup_34_winrate,matchup_sup_34_games,matchup_sup_34_lane_quality,matchup_sup_35_name,matchup_sup_35_winrate,matchup_sup_35_games,matchup_sup_35_lane_quality,matchup_sup_36_name,matchup_sup_36_winrate,matchup_sup_36_games,matchup_sup_36_lane_quality,matchup_sup_37_name,matchup_sup_37_winrate,matchup_sup_37_games,matchup_sup_37_lane_quality,matchup_sup_38_name,matchup_sup_38_winrate,matchup_sup_38_games,matchup_sup_38_lane_quality,matchup_sup_39_name,matchup_sup_39_winrate,matchup_sup_39_games,matchup_sup_39_lane_quality,matchup_sup_40_name,matchup_sup_40_winrate,matchup_sup_40_games,matchup_sup_40_lane_quality,matchup_sup_41_name,matchup_sup_41_winrate,matchup_sup_41_games,matchup_sup_41_lane_quality,matchup_sup_42_name,matchup_sup_42_winrate,matchup_sup_42_games,matchup_sup_42_lane_quality,matchup_sup_43_name,matchup_sup_43_winrate,matchup_sup_43_games,matchup_sup_43_lane_quality,matchup_sup_44_name,matchup_sup_44_winrate,matchup_sup_44_games,matchup_sup_44_lane_quality,matchup_sup_45_name,matchup_sup_45_winrate,matchup_sup_45_games,matchup_sup_45_lane_quality,matchup_sup_46_name,matchup_sup_46_winrate,matchup_sup_46_games,matchup_sup_46_lane_quality,matchup_sup_47_name,matchup_sup_47_winrate,matchup_sup_47_games,matchup_sup_47_lane_quality,matchup_sup_48_name,matchup_sup_48_winrate,matchup_sup_48_games,matchup_sup_48_lane_quality
Zyra,sup,84.1%,A,8 / 39,51.9 %,4.8 %,5.4 %,476932,https://dpm.lol/champions/Zyra/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Zoe,54.91%,1526,Bad Lane,Veigar,54.89%,1882,Bad Lane,Neeko,54.47%,7940,Average,Mel,54.35%,11911,Bad Lane,Ashe,54.12%,2746,Good Lane,Renata,53.67%,2741,Good Lane,Senna,53.65%,10504,Bad Lane,Thresh,53.59%,21132,Good Lane,Blitzcrank,53.55%,12218,Good Lane,Rell,52.94%,5242,Good Lane,Nautilus,52.91%,19793,Good Lane,Elise,52.80%,2104,Average,Malphite,52.65%,3588,Bad Lane,Pyke,52.56%,13545,Average,Bard,52.51%,9227,Bad Lane,Rakan,52.51%,5786,Good Lane,Swain,52.49%,13656,Bad Lane,Lulu,52.34%,13419,Good Lane,Morgana,52.28%,24637,Bad Lane,Pantheon,52.22%,8533,Average,Seraphine,52.17%,19234,Bad Lane,Karma,51.96%,13779,Average,Lux,51.89%,33961,Bad Lane,Yuumi,51.84%,10578,Average,TahmKench,51.80%,8183,Bad Lane,Zilean,51.78%,4807,Average,Poppy,51.73%,3903,Average,Braum,51.32%,8647,Good Lane,Velkoz,51.32%,9218,Bad Lane,Taric,50.89%,3356,Good Lane,Janna,50.54%,6337,Good Lane,Shen,50.41%,2091,Bad Lane,Brand,50.32%,13546,Bad Lane,Leona,50.31%,20726,Good Lane,Soraka,50.19%,12717,Good Lane,Maokai,50.11%,4366,Good Lane,Xerath,50.07%,8476,Bad Lane,Sona,49.97%,7219,Good Lane,Galio,49.85%,1697,Average,Teemo,49.80%,4054,Good Lane,Nami,49.64%,26008,Average,Shaco,49.52%,3655,Average,Sylas,48.92%,1439,Average,Milio,47.92%,17684,Average,,,,,,,,,,,,,,,,
Ahri,mid,96.0%,A,10 / 47,50.5 %,9.9 %,3.9 %,984704,https://dpm.lol/champions/Ahri/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Ashe,54.62%,5095,,Pantheon,53.57%,18658,,Yuumi,52.93%,22020,,Pyke,52.73%,31761,,Rell,52.50%,12755,,Neeko,52.46%,15516,,Zoe,52.42%,3394,,Sylas,52.16%,3294,,Mel,51.78%,19259,,Alistar,51.77%,14522,,Lulu,51.73%,29116,,Senna,51.58%,20258,,Rakan,51.55%,13858,,Veigar,51.52%,3478,,Bard,51.46%,19758,,Elise,51.41%,5024,,Blitzcrank,51.14%,27730,,Malphite,50.93%,6956,,Thresh,50.86%,44966,,Nautilus,50.84%,45265,,Renata,50.64%,5504,,TahmKench,50.43%,16666,,Karma,50.23%,26329,,Shen,50.08%,4341,,Poppy,49.96%,10596,,Amumu,49.94%,3168,,Lux,49.93%,61816,,Leona,49.88%,42581,,Galio,49.74%,3241,,Zilean,49.64%,10053,,Braum,49.52%,20697,,Xerath,49.49%,15288,,Velkoz,49.48%,16959,,Janna,49.48%,14083,,Maokai,49.47%,9916,,Taric,49.23%,7715,,Soraka,49.06%,23310,,Morgana,49.00%,41995,,Zyra,48.97%,23748,,Sona,48.96%,14384,,Swain,48.78%,25747,,Brand,48.52%,23030,,Nami,48.48%,49336,,Shaco,48.37%,7442,,Teemo,47.57%,8243,,Milio,47.25%,34279,,,,,,,,,
Veigar,mid,80.1%,A,8 / 47,51.6 %,7.1 %,3.3 %,702683,https://dpm.lol/champions/Veigar/build?lane=middle&tier=all&platform=all&timeframe=15.24,True,Mel,54.37%,18314,,Neeko,54.37%,11206,,Rakan,54.30%,8840,,Ashe,54.26%,3835,,Nautilus,54.19%,32070,,Yuumi,54.16%,15410,,Alistar,53.70%,9167,,Rell,53.66%,8395,,Pantheon,53.55%,13625,,Thresh,53.08%,30123,,Pyke,53.05%,22569,,Blitzcrank,52.80%,20042,,Lulu,52.80%,18013,,Galio,52.72%,2667,,Renata,52.61%,3608,,Senna,52.41%,14683,,Poppy,52.36%,6566,,Malphite,52.26%,6311,,Seraphine,52.24%,25976,,Taric,52.24%,5668,,Amumu,52.04%,2206,,Zoe,51.73%,2173,,Leona,51.51%,30318,,Zilean,51.25%,6628,,TahmKench,51.23%,13333,,Bard,50.96%,12111,,Sona,50.77%,9864,,Shen,50.71%,3301,,Janna,50.68%,8513,,Swain,50.50%,20861,,Maokai,50.47%,6913,,Lux,50.43%,49431,,Karma,50.37%,16062,,Soraka,50.34%,16201,,Morgana,50.21%,34209,,Elise,49.36%,2660,,Brand,49.08%,18526,,Velkoz,49.03%,12391,,Nami,48.59%,31829,,Shaco,48.56%,5054,,Milio,48.16%,22790,,Zyra,48.03%,17474,,Xerath,46.99%,10000,,Teemo,46.64%,6134,,,,,,,,,,,,,,,,,
Zaahen,top,71.7%,B,14 / 50,49.2 %,7.3 %,28.3 %,731383,https://dpm.lol/champions/Zaahen/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Alistar,52.47%,11398,,Ashe,52.35%,3773,,Rakan,51.94%,10395,,Rell,51.66%,9133,,Mel,51.56%,16321,,TahmKench,51.48%,12283,,Pyke,51.47%,23519,,Sylas,51.25%,2523,,Yuumi,51.24%,16586,,Neeko,51.02%,10930,,Nautilus,50.94%,32707,,Blitzcrank,50.73%,19781,,Veigar,50.68%,2589,,Thresh,50.55%,34932,,Malphite,50.34%,4710,,Galio,50.31%,2236,,Renata,49.92%,4447,,Pantheon,49.90%,13619,,Leona,49.72%,29743,,Senna,49.49%,15120,,Bard,49.48%,15094,,Zilean,49.46%,7580,,Zoe,49.22%,2741,,Lulu,49.17%,22900,,Swain,49.11%,18796,,Braum,49.09%,15501,,Poppy,49.05%,7398,,Karma,48.98%,20362,,Seraphine,48.86%,23212,,Shen,48.50%,3235,,Maokai,48.40%,6857,,Lux,48.01%,41068,,Elise,47.93%,3672,,Janna,47.70%,11330,,FiddleSticks,47.44%,2190,,Velkoz,47.41%,12435,,Xerath,47.40%,10582,,Sona,47.33%,10687,,Amumu,47.11%,2424,,Shaco,47.05%,5381,,Taric,46.94%,6071,,Milio,46.92%,26941,,Soraka,46.57%,18155,,Morgana,46.47%,28764,,Brand,46.42%,16489,,Nami,46.27%,38812,,Zyra,45.70%,16603,,Teemo,45.47%,4163,
Kayn,jun,93.4%,A,11 / 50,50.5 %,8.6 %,7.6 %,855950,https://dpm.lol/champions/Kayn/build?lane=jungle&tier=all&platform=all&timeframe=15.24,True,Mel,54.07%,21801,,TahmKench,53.80%,16607,,Galio,53.69%,2727,,Alistar,53.16%,11526,,Ashe,53.09%,4669,,Pyke,52.80%,27106,,Neeko,52.70%,12925,,Malphite,52.55%,7652,,Shen,52.48%,3975,,Blitzcrank,52.41%,22915,,Rakan,52.40%,10989,,Rell,52.40%,9831,,Sylas,52.23%,2640,,Pantheon,52.16%,16282,,Amumu,52.14%,2848,,Nautilus,51.83%,38565,,Leona,51.64%,35902,,Braum,51.39%,16809,,Senna,51.32%,17714,,Elise,51.24%,3536,,Yuumi,51.21%,18903,,Thresh,51.17%,37118,,Swain,51.13%,24456,,Seraphine,50.57%,29898,,Lux,49.95%,55854,,Shaco,49.91%,6470,,Velkoz,49.90%,15442,,Veigar,49.90%,3353,,Maokai,49.84%,8429,,Renata,49.80%,4289,,Bard,49.70%,15254,,Karma,49.58%,21046,,Xerath,49.51%,12832,,Zilean,49.50%,8081,,Brand,49.10%,21576,,Lulu,48.99%,23694,,Taric,48.79%,6755,,Morgana,48.49%,37858,,Poppy,47.77%,7772,,Janna,47.42%,11332,,Zyra,47.36%,21023,,Nami,46.94%,41213,,Soraka,46.78%,20529,,Sona,46.77%,12351,,Teemo,46.23%,7382,,Milio,45.52%,29068,,,,,,,,,
