champion,role,role_play_ratio,tier,rank,winrate,pickrate,banrate,nb_games_analyzed,url,collect_coherente,matchup_sup_1_name,matchup_sup_1_winrate,matchup_sup_1_games,matchup_sup_1_lane_quality,matchup_sup_2_name,matchup_sup_2_winrate,matchup_sup_2_games,matchup_sup_2_lane_quality,matchup_sup_3_name,matchup_sup_3_winrate,matchup_sup_3_games,matchup_sup_3_lane_quality,matchup_sup_4_name,matchup_sup_4_winrate,matchup_sup_4_games,matchup_sup_4_lane_quality,matchup_sup_5_name,matchup_sup_5_winrate,matchup_sup_5_games,matchup_sup_5_lane_quality,matchup_sup_6_name,matchup_sup_6_winrate,matchup_sup_6_games,matchup_sup_6_lane_quality,matchup_sup_7_name,matchup_sup_7_winrate,matchup_sup_7_games,matchup_sup_7_lane_quality,matchup_sup_8_name,matchup_sup_8_winrate,matchup_sup_8_games,matchup_sup_8_lane_quality,matchup_sup_9_name,matchup_sup_9_winrate,matchup_sup_9_games,matchup_sup_9_lane_quality,matchup_sup_10_name,matchup_sup_10_winrate,matchup_sup_10_games,matchup_sup_10_lane_quality,matchup_sup_11_name,matchup_sup_11_winrate,matchup_sup_11_games,matchup_sup_11_lane_quality,matchup_sup_12_name,matchup_sup_12_winrate,matchup_sup_12_games,matchup_sup_12_lane_quality,matchup_sup_13_name,matchup_sup_13_winrate,matchup_sup_13_games,matchup_sup_13_lane_quality,matchup_sup_14_name,matchup_sup_14_winrate,matchup_sup_14_games,matchup_sup_14_lane_quality,matchup_sup_15_name,matchup_sup_15_winrate,matchup_sup_15_games,matchup_sup_15_lane_quality,matchup_sup_16_name,matchup_sup_16_winrate,matchup_sup_16_games,matchup_sup_16_lane_quality,matchup_sup_17_name,matchup_sup_17_winrate,matchup_sup_17_games,matchup_sup_17_lane_quality,matchup_sup_18_name,matchup_sup_18_winrate,matchup_sup_18_games,matchup_sup_18_lane_quality,matchup_sup_19_name,matchup_sup_19_winrate,matchup_sup_19_games,matchup_sup_19_lane_quality,matchup_sup_20_name,matchup_sup_20_winrate,matchup_sup_20_games,matchup_sup_20_lane_quality,matchup_sup_21_name,matchup_sup_21_winrate,matchup_sup_21_games,matchup_sup_21_lane_quality,matchup_sup_22_name,matchup_sup_22_winrate,matchup_sup_22_games,matchup_sup_22_lane_quality,matchup_sup_23_name,matchup_sup_23_winrate,matchup_sup_23_games,matchup_sup_23_lane_quality,matchup_sup_24_name,matchup_sup_24_winrate,matchup_sup_24_games,matchup_sup_24_lane_quality,matchup_sup_25_name,matchup_sup_25_winrate,matchup_sup_25_games,matchup_sup_25_lane_quality,matchup_sup_26_name,matchup_sup_26_winrate,matchup_sup_26_games,matchup_sup_26_lane_quality,matchup_sup_27_name,matchup_sup_27_winrate,matchup_sup_27_games,matchup_sup_27_lane_quality,matchup_sup_28_name,matchup_sup_28_winrate,matchup_sup_28_games,matchup_sup_28_lane_quality,matchup_sup_29_name,matchup_sup_29_winrate,matchup_sup_29_games,matchup_sup_29_lane_quality,matchup_sup_30_name,matchup_sup_30_winrate,matchup_sup_30_games,matchup_sup_30_lane_quality,matchup_sup_31_name,matchup_sup_31_winrate,matchup_sup_31_games,matchup_sup_31_lane_quality,matchup_sup_32_name,matchup_sup_32_winrate,matchup_sup_32_games,matchup_sup_32_lane_quality,matchup_sup_33_name,matchup_sup_33_winrate,matchup_sup_33_games,matchup_sup_33_lane_quality,matchup_sup_34_name,matchup_sup_34_winrate,matchup_sup_34_games,matchup_sup_34_lane_quality,matchup_sup_35_name,matchup_sup_35_winrate,matchup_sup_35_games,matchup_sup_35_lane_quality,matchup_sup_36_name,matchup_sup_36_winrate,matchup_sup_36_games,matchup_sup_36_lane_quality,matchup_sup_37_name,matchup_sup_37_winrate,matchup_sup_37_games,matchup_sup_37_lane_quality,matchup_sup_38_name,matchup_sup_38_winrate,matchup_sup_38_games,matchup_sup_38_lane_quality,matchup_sup_39_name,matchup_sup_39_winrate,matchup_sup_39_games,matchup_sup_39_lane_quality,matchup_sup_40_name,matchup_sup_40_winrate,matchup_sup_40_games,matchup_sup_40_lane_quality,matchup_sup_41_name,matchup_sup_41_winrate,matchup_sup_41_games,matchup_sup_41_lane_quality,matchup_sup_42_name,matchup_sup_42_winrate,matchup_sup_42_games,matchup_sup_42_lane_quality,matchup_sup_43_name,matchup_sup_43_winrate,matchup_sup_43_games,matchup_sup_43_lane_quality,matchup_sup_44_name,matchup_sup_44_winrate,matchup_sup_44_games,matchup_sup_44_lane_quality,matchup_sup_45_name,matchup_sup_45_winrate,matchup_sup_45_games,matchup_sup_45_lane_quality,matchup_sup_46_name,matchup_sup_46_winrate,matchup_sup_46_games,matchup_sup_46_lane_quality,matchup_sup_47_name,matchup_sup_47_winrate,matchup_sup_47_games,matchup_sup_47_lane_quality,matchup_sup_48_name,matchup_sup_48_winrate,matchup_sup_48_games,matchup_sup_48_lane_quality
Lulu,sup,98.4%,C,17 / 39,49.6 %,6.7 %,7.0 %,337119,https://dpm.lol/champions/Lulu/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Ashe,54.61%,1756,Good Lane,Mel,54.28%,7378,Bad Lane,Poppy,51.76%,3149,Average,Yuumi,51.71%,10271,Average,Pyke,51.49%,9841,Average,Sylas,51.44%,1736,Average,Shen,51.41%,1276,Good Lane,Pantheon,51.20%,5815,Average,Rakan,51.16%,5270,Good Lane,Shaco,51.13%,2650,Average,Neeko,50.96%,5078,Bad Lane,Xerath,50.85%,5040,Bad Lane,Swain,50.72%,8058,Bad Lane,Veigar,50.44%,1136,Bad Lane,Malphite,50.44%,2064,Bad Lane,Lux,50.38%,16605,Bad Lane,Alistar,50.31%,5311,Good Lane,Zoe,50.25%,1224,Bad Lane,Senna,50.24%,6760,Bad Lane,Nautilus,50.15%,16326,Good Lane,Blitzcrank,50.06%,9922,Good Lane,Elise,50.04%,2434,Average,Morgana,49.96%,11530,Bad Lane,TahmKench,49.86%,4924,Bad Lane,Leblanc,49.49%,1083,Average,Maokai,49.42%,2653,Good Lane,Renata,49.30%,2152,Good Lane,Janna,49.08%,6070,Good Lane,Bard,49.04%,8385,Bad Lane,Thresh,48.87%,18711,Good Lane,Rell,48.83%,4591,Good Lane,Amumu,48.82%,1106,Good Lane,Zilean,48.44%,3887,Average,Teemo,48.32%,2169,Good Lane,Taric,48.32%,2347,Good Lane,Soraka,48.28%,9269,Good Lane,FiddleSticks,48.00%,1177,Bad Lane,Seraphine,47.80%,10113,Bad Lane,Velkoz,47.69%,5135,Bad Lane,Leona,47.62%,13136,Good Lane,Braum,47.56%,7586,Good Lane,Nami,47.29%,24588,Average,Sona,47.26%,5008,Good Lane,Zyra,47.22%,7084,Bad Lane,Milio,47.15%,17151,Good Lane,Brand,47.07%,6584,Bad Lane,,,,,,,,
Braum,sup,99.2%,C,18 / 39,50.9 %,4.3 %,2.9 %,218784,https://dpm.lol/champions/Braum/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Zoe,56.28%,732,Bad Lane,Yuumi,56.27%,4558,Average,Shen,54.73%,941,Good Lane,Mel,54.73%,4420,Bad Lane,Ashe,54.65%,1054,Good Lane,Nautilus,54.10%,15849,Good Lane,Blitzcrank,54.01%,7110,Good Lane,TahmKench,53.10%,3836,Bad Lane,Sylas,53.09%,889,Average,Pyke,53.08%,7229,Average,Lulu,52.50%,7586,Good Lane,Elise,52.28%,1335,Average,Pantheon,52.22%,4295,Average,Poppy,51.72%,2527,Average,Alistar,51.57%,4621,Good Lane,Maokai,51.49%,2084,Good Lane,Thresh,51.41%,14548,Good Lane,Lux,50.87%,9893,Bad Lane,Neeko,50.80%,3136,Bad Lane,Renata,50.69%,1233,Good Lane,Karma,50.67%,6237,Average,Leona,50.60%,11681,Good Lane,Rell,50.27%,3495,Good Lane,Shaco,50.25%,1594,Average,Amumu,49.64%,689,Good Lane,Bard,49.54%,4725,Bad Lane,Seraphine,49.31%,5763,Bad Lane,Rakan,49.19%,3946,Good Lane,Nami,49.10%,11647,Good Lane,Zyra,49.06%,4097,Bad Lane,Milio,48.62%,8022,Good Lane,Sona,48.34%,2265,Good Lane,Senna,48.26%,4314,Bad Lane,Xerath,48.25%,2746,Bad Lane,Swain,48.08%,5464,Bad Lane,Morgana,48.00%,7696,Bad Lane,Janna,47.93%,3142,Good Lane,Soraka,47.63%,4539,Average,Brand,47.50%,4608,Bad Lane,Veigar,47.22%,684,Bad Lane,Taric,47.18%,2109,Good Lane,Teemo,46.70%,1439,Good Lane,Zilean,46.46%,2234,Average,Velkoz,45.97%,3433,Bad Lane,,,,,,,,,,,,,,,,
Nasus,top,79.8%,C,17 / 50,50.7 %,4.6 %,4.0 %,230138,https://dpm.lol/champions/Nasus/build?lane=top&tier=all&platform=all&timeframe=15.24,True,Yuumi,56.00%,5127,,Ashe,55.44%,1369,,Mel,55.01%,5810,,Neeko,53.49%,3509,,Renata,53.33%,1232,,Elise,52.79%,987,,Zoe,52.77%,739,,Pyke,52.51%,7357,,Blitzcrank,52.32%,6665,,Malphite,52.28%,2720,,Nautilus,52.27%,10615,,Rakan,51.90%,3027,,Alistar,51.74%,3419,,Veigar,51.52%,957,,Pantheon,51.32%,4484,,Maokai,51.26%,2263,,Xerath,51.18%,3759,,Galio,50.99%,755,,Thresh,50.95%,10799,,Lux,50.92%,14739,,Senna,50.88%,4731,,Lulu,50.67%,7276,,Karma,50.45%,6060,,Swain,50.12%,6592,,Sylas,50.00%,964,,TahmKench,49.90%,4194,,Seraphine,49.72%,7801,,Morgana,49.68%,10161,,Rell,49.63%,2710,,Teemo,49.39%,1810,,Janna,49.04%,2965,,Nami,49.02%,10742,,Poppy,48.94%,2272,,Leona,48.83%,9393,,Bard,48.79%,4300,,Velkoz,48.78%,3950,,Amumu,48.71%,735,,Shaco,48.57%,1816,,Braum,48.50%,4532,,Soraka,48.50%,5231,,Zilean,48.45%,2258,,Sona,48.37%,2971,,Zyra,48.37%,5291,,Brand,47.91%,5899,,Milio,47.46%,7864,,Taric,45.98%,1642,,,,,,,,,
Blitzcrank,sup,98.4%,C,19 / 39,49.1 %,5.7 %,14.3 %,288849,https://dpm.lol/champions/Blitzcrank/build?lane=utility&tier=all&platform=all&timeframe=15.24,True,Ashe,52.82%,1524,Good Lane,Yuumi,52.72%,7130,Average,Senna,51.70%,5338,Bad Lane,Pyke,51.66%,9559,Average,Karma,51.23%,7627,Good Lane,Mel,51.18%,7570,Bad Lane,Xerath,51.09%,5533,Bad Lane,Neeko,50.95%,4192,Bad Lane,Zoe,50.69%,945,Bad Lane,Lux,50.30%,20234,Bad Lane,Lulu,50.01%,9922,Good Lane,Elise,50.00%,1356,Average,Thresh,49.97%,15930,Good Lane,Renata,49.96%,1331,Good Lane,Amumu,49.94%,893,Good Lane,Malphite,49.73%,2371,Bad Lane,Poppy,49.69%,2701,Average,Sona,49.66%,3417,Good Lane,Veigar,49.57%,1154,Bad Lane,Pantheon,49.55%,5078,Average,Velkoz,49.50%,4861,Bad Lane,Nami,49.33%,13395,Good Lane,Bard,49.24%,5540,Average,Soraka,48.83%,7084,Good Lane,Galio,48.64%,880,Good Lane,Seraphine,48.63%,9171,Good Lane,Nautilus,48.58%,14473,Good Lane,Alistar,48.52%,5946,Good Lane,Milio,48.32%,10699,Good Lane,Janna,48.16%,3837,Good Lane,TahmKench,48.13%,4851,Bad Lane,Rakan,48.10%,4104,Good Lane,Sylas,47.89%,1305,Average,Morgana,47.82%,13449,Bad Lane,Zilean,47.18%,2753,Average,Rell,47.12%,3572,Good Lane,Zyra,47.07%,5802,Bad Lane,Teemo,46.86%,2070,Good Lane,Maokai,46.69%,2615,Good Lane,Brand,46.64%,6629,Bad Lane,Braum,46.02%,7110,Good Lane,Shaco,45.83%,2254,Average,Leona,45.13%,13638,Good Lane,Shen,44.85%,1262,Bad Lane,Swain,44.60%,7670,Bad Lane,Taric,43.37%,2345,Good Lane,,,,,,,,
Jarvan IV,jun,91.8%,C,15 / 50,51.0 %,4.8 %,1.4 %,241504,https://dpm.lol/champions/JarvanIV/build?lane=jungle&tier=all&platform=all&timeframe=15.24,False,Ashe,56.46%,1309,,Veigar,55.25%,809,,Mel,54.87%,5291,,Alistar,54.25%,4260,,Zoe,54.18%,969,,Malphite,53.62%,1699,,Senna,53.22%,4701,,Neeko,53.15%,3255,,Yuumi,52.59%,5427,,Lulu,52.53%,9107,,Leblanc,52.49%,783,,Nautilus,52.43%,11280,,Seraphine,52.30%,6568,,Pyke,52.03%,7380,,Blitzcrank,51.98%,6626,,Pantheon,51.44%,4349,,Thresh,51.40%,13077,,TahmKench,51.29%,3533,,Lux,50.95%,12021,,Maokai,50.67%,2104,,Morgana,50.56%,8601,,Leona,50.41%,9566,,Zilean,50.37%,2718,,Rakan,50.34%,3727,,Braum,50.19%,5758,,Rell,50.10%,3108,,Bard,50.07%,5956,,Soraka,50.05%,5952,,FiddleSticks,50.00%,864,,Poppy,49.98%,2909,,Karma,49.83%,8078,,Milio,49.78%,9343,,Amumu,49.67%,751,,Xerath,49.57%,4283,,Renata,49.55%,1344,,Brand,49.28%,5103,,Zyra,49.19%,5164,,Teemo,49.13%,1789,,Shaco,49.12%,1883,,Sona,49.03%,3200,,Swain,48.93%,5688,,Elise,48.37%,1621,,Velkoz,48.15%,4087,,Nami,48.13%,13631,,Janna,48.10%,4374,,Sylas,47.95%,1218,,Taric,47.27%,1760,,Shen,47.16%,950,
